horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Astapor","13:50:00","2023-04-26","Catterick","Flat (Turf)","Handicap","5f ","5","Good To Soft","10","Class 6","22","0","Hutchinson, Callum","9.00","Riches, John","131","52","6",,
"Basholo (IRE)","13:50:00","2023-04-26","Catterick","Flat (Turf)","Handicap","5f ","5","Good To Soft","10","Class 6","90","0","Wheatley, Zak","22.00","Barclay, Stella","128","52","7",,
"Birdie Bowers (IRE)","13:50:00","2023-04-26","Catterick","Flat (Turf)","Handicap","5f ","5","Good To Soft","10","Class 6","14","0","Kirrane, Sean","7.50","Thompson, D W","130","51","8",,
"Blackcurrent","13:50:00","2023-04-26","Catterick","Flat (Turf)","Handicap","5f ","5","Good To Soft","10","Class 6","29","0","Sexton, Ryan","9.00","Brown, A D","124","45","9",,
"Dapper Man (IRE)","13:50:00","2023-04-26","Catterick","Flat (Turf)","Handicap","5f ","5","Good To Soft","10","Class 6","41","0","Peate, Jonny","6.00","Fell, Roger","130","57","1",,
"Golden Gal (IRE)","13:50:00","2023-04-26","Catterick","Flat (Turf)","Handicap","5f ","5","Good To Soft","10","Class 6","183","0","Russell, Harry","5.00","Pears, Ollie","136","57","3",,
"Sir Benedict (IRE)","13:50:00","2023-04-26","Catterick","Flat (Turf)","Handicap","5f ","5","Good To Soft","10","Class 6","13","0","Bass, George","4.00","Barclay, Stella","138","59","2",,
"Spanish Angel (IRE)","13:50:00","2023-04-26","Catterick","Flat (Turf)","Handicap","5f ","5","Good To Soft","10","Class 6","14","0","Howarth, Christian","8.00","Carr, Mrs R A","132","56","10",,
"Tommytwohoots","13:50:00","2023-04-26","Catterick","Flat (Turf)","Handicap","5f ","5","Good To Soft","10","Class 6","14","0","Parkinson, Erika","5.00","Harris, S A","121","47","5",,
"Yaahobby (IRE)","13:50:00","2023-04-26","Catterick","Flat (Turf)","Handicap","5f ","5","Good To Soft","10","Class 6","51","0","Winn, Mark","14.00","Brittain, Antony","132","56","4",,
"Amerrone (IRE)","14:20:00","2023-04-26","Catterick","Flat (Turf)","Novices","5f ","5","Good To Soft","9","Class 5","162","0","James, S H","50.00","Tuer, Grant","130","0","8",,
"Changeofmind (IRE)","14:20:00","2023-04-26","Catterick","Flat (Turf)","Novices","5f ","5","Good To Soft","9","Class 5","305","0","Shaw, Harrison","2.75","Carroll, D","137","0","7",,
"Erosion Risk (IRE)","14:20:00","2023-04-26","Catterick","Flat (Turf)","Novices","5f ","5","Good To Soft","9","Class 5","17","0","Shepherd, Callum","5.00","Evans, P D","130","70","4",,
"Gimcrack Warrior","14:20:00","2023-04-26","Catterick","Flat (Turf)","Novices","5f ","5","Good To Soft","9","Class 5","21","0","Wheatley, Zak","11.00","Carroll, D","125","0","5",,
"High Ovation","14:20:00","2023-04-26","Catterick","Flat (Turf)","Novices","5f ","5","Good To Soft","9","Class 5","41","0","Marquand, Tom","2.25","Haggas, W J","130","72","1",,
"Rwenearlytheredad","14:20:00","2023-04-26","Catterick","Flat (Turf)","Novices","5f ","5","Good To Soft","9","Class 5","22","0","Murtagh, Connor","33.00","Carroll, D","130","0","2",,
"Tawalla (IRE)","14:20:00","2023-04-26","Catterick","Flat (Turf)","Novices","5f ","5","Good To Soft","9","Class 5","139","0","Scott, Rowan","14.00","Fellowes, Charlie","130","0","6",,
"Whalley Road","14:20:00","2023-04-26","Catterick","Flat (Turf)","Novices","5f ","5","Good To Soft","9","Class 5","15","0","McHugh, B","6.00","Nicholls, Adrian","130","0","9",,
"Whisky Mcgonagall (IRE)","14:20:00","2023-04-26","Catterick","Flat (Turf)","Novices","5f ","5","Good To Soft","9","Class 5","361","0","Allan, David","10.00","Easterby, T D","130","0","3",,
"Crime Fiction (IRE)","14:50:00","2023-04-26","Catterick","Flat (Turf)","Handicap","5f ","5","Good To Soft","7","Class 5","22","0","McHugh, B","18.00","Nicholls, Adrian","127","62","2",,
"Doctor Mozart (IRE)","14:50:00","2023-04-26","Catterick","Flat (Turf)","Handicap","5f ","5","Good To Soft","7","Class 5","16","0","Shepherd, Callum","3.00","Evans, P D","127","62","4",,
"Fortunate Star (IRE)","14:50:00","2023-04-26","Catterick","Flat (Turf)","Handicap","5f ","5","Good To Soft","7","Class 5","22","0","Shaw, Harrison","7.00","Carroll, D","124","59","3",,
"Howyadoin (IRE)","14:50:00","2023-04-26","Catterick","Flat (Turf)","Handicap","5f ","5","Good To Soft","7","Class 5","210","0","Fentiman, Duran","20.00","Easterby, T D","123","58","1",,
"Premier Option (IRE)","14:50:00","2023-04-26","Catterick","Flat (Turf)","Handicap","5f ","5","Good To Soft","7","Class 5","14","0","Allan, David","7.00","Easterby, T D","133","68","5",,
"Sera Dawn","14:50:00","2023-04-26","Catterick","Flat (Turf)","Handicap","5f ","5","Good To Soft","7","Class 5","14","0","Bass, George","1.25","Channon, Jack","132","70","7",,
"Turbo Tiger (IRE)","14:50:00","2023-04-26","Catterick","Flat (Turf)","Handicap","5f ","5","Good To Soft","7","Class 5","51","0","Hardie, Cameron","9.00","Brittain, Antony","127","62","6",,
"Alhabor","15:25:00","2023-04-26","Catterick","Flat (Turf)","Handicap","1m4f ","12","Good To Soft","14","Class 6","23","0","Mason, Joanna","28.00","Carr, Mrs R A","134","63","2",,
"Bonne Vitesse (IRE)","15:25:00","2023-04-26","Catterick","Flat (Turf)","Handicap","1m4f ","12","Good To Soft","14","Class 6","36","0","Brookes, Aiden","16.00","Hammond, Micky","125","59","8",,
"Breguet Boy (IRE)","15:25:00","2023-04-26","Catterick","Flat (Turf)","Handicap","1m4f ","12","Good To Soft","14","Class 6","26","0","Garritty, Billy","6.00","Dalgleish, Keith","123","52","5",,
"Clear White Light","15:25:00","2023-04-26","Catterick","Flat (Turf)","Handicap","1m4f ","12","Good To Soft","14","Class 6","20","0","Sexton, Ryan","4.50","Keatley, Adrian Paul","131","63","1",,
"Forgetmenotblue (IRE)","15:25:00","2023-04-26","Catterick","Flat (Turf)","Handicap","1m4f ","12","Good To Soft","14","Class 6","22","0","Lee, Clifford","4.50","Burke, K R","126","55","11",,
"Pallas Lord (IRE)","15:25:00","2023-04-26","Catterick","Flat (Turf)","Handicap","1m4f ","12","Good To Soft","14","Class 6","26","0","Hart, Jason","11.00","Whillans, D W","135","64","7",,
"Peripeteia","15:25:00","2023-04-26","Catterick","Flat (Turf)","Handicap","1m4f ","12","Good To Soft","14","Class 6","25","0","Curtis, B A","20.00","Kirby, P A","135","64","4",,
"Poster Child (IRE)","15:25:00","2023-04-26","Catterick","Flat (Turf)","Handicap","1m4f ","12","Good To Soft","14","Class 6","22","0","James, S H","11.00","Frost, Kevin","128","57","6",,
"Robert Johnson","15:25:00","2023-04-26","Catterick","Flat (Turf)","Handicap","1m4f ","12","Good To Soft","14","Class 6","47","0","Beasley, Connor","16.00","Kirby, P A","125","54","10",,
"Seven For A Pound (USA)","15:25:00","2023-04-26","Catterick","Flat (Turf)","Handicap","1m4f ","12","Good To Soft","14","Class 6","22","0","Sullivan, James P","16.00","Carr, Mrs R A","116","45","14",,
"Sociologist (FR)","15:25:00","2023-04-26","Catterick","Flat (Turf)","Handicap","1m4f ","12","Good To Soft","14","Class 6","5","0","Swift, Mr Dale","12.00","Dixon, Scott","126","55","13",,
"Turbulent Power","15:25:00","2023-04-26","Catterick","Flat (Turf)","Handicap","1m4f ","12","Good To Soft","14","Class 6","14","0","McManoman, Faye","7.50","Rothwell, B S","120","49","9",,
"Turner Girl (IRE)","15:25:00","2023-04-26","Catterick","Flat (Turf)","Handicap","1m4f ","12","Good To Soft","14","Class 6","14","0","Orr, Oisin","10.00","Dunlop, E A L","135","64","3",,
"Well Go Again (IRE)","15:25:00","2023-04-26","Catterick","Flat (Turf)","Handicap","1m4f ","12","Good To Soft","14","Class 6","17","0","Pearson, Laura","12.00","England, Sam","128","60","12",,
