horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Ballynagran (IRE)","12:30:00","2023-12-28","Catterick","National Hunt","Handicap Chase","2m3.5f ","19.5","Soft","7","Class 5","40","0","Midgley, Tom","12.00","Foster, Miss J E","156","87","0",,
"Heritier De Sivola (FR)","12:30:00","2023-12-28","Catterick","National Hunt","Handicap Chase","2m3.5f ","19.5","Soft","7","Class 5","34","0","Williamson, Joseph","3.50","Kirby, P A","155","86","0",,
"King Of The Hill (IRE)","12:30:00","2023-12-28","Catterick","National Hunt","Handicap Chase","2m3.5f ","19.5","Soft","7","Class 5","49","0","Wynne, Toby","5.00","Allwood, S","142","73","0",,
"Mizuma (IRE)","12:30:00","2023-12-28","Catterick","National Hunt","Handicap Chase","2m3.5f ","19.5","Soft","7","Class 5","77","0","Lynn, Bruce","14.00","Brooke, Daniel","168","99","0",,
"Onenightintown (IRE)","12:30:00","2023-12-28","Catterick","National Hunt","Handicap Chase","2m3.5f ","19.5","Soft","7","Class 5","112","0","Stevens, Miss A","8.00","Hammond, Micky","145","76","0",,
"Trac (FR)","12:30:00","2023-12-28","Catterick","National Hunt","Handicap Chase","2m3.5f ","19.5","Soft","7","Class 5","30","0","Smith-Chaston, Emma","1.25","Hammond, Micky","165","99","0",,
"Zaras Universe","12:30:00","2023-12-28","Catterick","National Hunt","Handicap Chase","2m3.5f ","19.5","Soft","7","Class 5","15","0","Rabbitt, Mr C","9.00","Crook, A","149","80","0",,
"Ask My Heather (IRE)","13:05:00","2023-12-28","Catterick","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","5","Class 4","42","0",,"0.00","Corbett, Mrs Susan","158","0","0",,
"Ballyvango (IRE)","13:05:00","2023-12-28","Catterick","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","5","Class 4","21","0",,"0.00","Keighley, M","158","0","0",,
"Champetre (IRE)","13:05:00","2023-12-28","Catterick","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","5","Class 4","60","0","Davies, James","28.00","Signy, Oliver","158","0","0",,
"Don Occhetti (IRE)","13:05:00","2023-12-28","Catterick","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","5","Class 4","47","0","Skelton, Harry","12.00","Skelton, Daniel","158","0","0",,
"Hazy Glen (FR)","13:05:00","2023-12-28","Catterick","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","5","Class 4","39","0","Hamilton, Jamie","2.75","Easterby, M W","158","0","0",,
"New Order (IRE)","13:05:00","2023-12-28","Catterick","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","5","Class 4","44","0","Pinchin, Miss L M","0.80","Longsdon, C E","158","0","0",,
"Nothinelsematters (IRE)","13:05:00","2023-12-28","Catterick","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","5","Class 4","No Prev","0",,"0.00","Hales, A M","158","0","0",,
"Sea Grey","13:05:00","2023-12-28","Catterick","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","5","Class 4","26","0","Hughes, Brian","5.00","McCain Jnr, D","158","0","0",,
"Stay If U Want To (IRE)","13:05:00","2023-12-28","Catterick","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","5","Class 4","35","0",,"0.00","ONeill, Jonjo","158","0","0",,
"Berliet Express (IRE)","13:40:00","2023-12-28","Catterick","National Hunt","Handicap Novices Chase","1m7.5f ","15.5","Soft","7","Class 5","37","0",,"0.00","Coulson, Jake Thomas","155","81","0",,
"Blue Bear","13:40:00","2023-12-28","Catterick","National Hunt","Handicap Novices Chase","1m7.5f ","15.5","Soft","7","Class 5","9","0","Scholfield, Nick","5.50","Smith, Mrs S J","166","92","0",,
"Claret Dabbler","13:40:00","2023-12-28","Catterick","National Hunt","Handicap Novices Chase","1m7.5f ","15.5","Soft","7","Class 5","676","0","Lynn, Bruce","5.00","Graham, Harriet/Rutherford, Gary","156","85","0",,
"Coeur Aimant (FR)","13:40:00","2023-12-28","Catterick","National Hunt","Handicap Novices Chase","1m7.5f ","15.5","Soft","7","Class 5","50","0","Quinlan, Sean","4.50","Quinlan, Elizabeth","146","72","0",,
"Crews Pitch","13:40:00","2023-12-28","Catterick","National Hunt","Handicap Novices Chase","1m7.5f ","15.5","Soft","7","Class 5","49","0",,"0.00","Morgan, Miss Laura","160","93","0",,
"Dakota Moirette (FR)","13:40:00","2023-12-28","Catterick","National Hunt","Handicap Novices Chase","1m7.5f ","15.5","Soft","7","Class 5","35","0","Kington, John","10.00","Crook, A","162","88","0",,
"Guillaume (IRE)","13:40:00","2023-12-28","Catterick","National Hunt","Handicap Novices Chase","1m7.5f ","15.5","Soft","7","Class 5","30","0","Hughes, Brian","1.38","McCain Jnr, D","164","90","0",,
"Halfway House Lad","13:40:00","2023-12-28","Catterick","National Hunt","Handicap Novices Chase","1m7.5f ","15.5","Soft","7","Class 5","34","0","Rabbitt, Mr C","7.50","Barnes, M A","137","74","0",,
"Nancy Till (IRE)","13:40:00","2023-12-28","Catterick","National Hunt","Handicap Novices Chase","1m7.5f ","15.5","Soft","7","Class 5","31","0","Worsley, Tabitha","28.00","Young, Maxwell","146","75","0",,
"Saint Jaguen (FR)","13:40:00","2023-12-28","Catterick","National Hunt","Handicap Novices Chase","1m7.5f ","15.5","Soft","7","Class 5","52","0",,"0.00","OBrien, Fergal","168","94","0",,
"Alanine","14:15:00","2023-12-28","Catterick","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","11","0","Quinlan, Sean","150.00","Davies, J J","154","0","0",,
"Brief Statement (IRE)","14:15:00","2023-12-28","Catterick","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","26","0","Nichol, Craig","12.00","Greenall, O / Guerriero, J","154","0","0",,
"Izzy Bell","14:15:00","2023-12-28","Catterick","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","35","0","Rabbitt, Mr C","50.00","Barnes, M A","149","86","0",,
"Lady Hobbs","14:15:00","2023-12-28","Catterick","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","219","0",,"0.00","Collins, Paul","154","63","0",,
"Lavida Adiva (IRE)","14:15:00","2023-12-28","Catterick","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","28","0","Hamilton, Jamie","1.75","Jefferson, Ruth","154","109","0",,
"Milltown Lily (IRE)","14:15:00","2023-12-28","Catterick","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","76","0","Smith-Chaston, Emma","33.00","Hammond, Micky","151","0","0",,
"Miss Applejack","14:15:00","2023-12-28","Catterick","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","40","0","Pinchin, Miss L M","7.50","Longsdon, C E","154","0","0",,
"Parkin Fine","14:15:00","2023-12-28","Catterick","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","44","0","Skelton, Harry","1.50","Skelton, Daniel","154","0","0",,
"Presently","14:15:00","2023-12-28","Catterick","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","47","0",,"0.00","McCain Jnr, D","154","0","0",,
"Purple Gown (IRE)","14:15:00","2023-12-28","Catterick","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","20","0","Fox, Derek R","22.00","Nicol, Adam","154","0","0",,
