horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Clipsham Gold (IRE)","13:40:00","2022-08-18","Chepstow","Flat (Turf)","Handicap","1m ","8","Good","6","Class 6","22","0","Doyle, Hollie","1.25","Foy, Kevin","132","62","2",,
"Maokai","13:40:00","2022-08-18","Chepstow","Flat (Turf)","Handicap","1m ","8","Good","6","Class 6","15","0","Whelan, Trevor","10.00","Charlton, Roger/Harry","135","65","3",,
"Miss Houdini (IRE)","13:40:00","2022-08-18","Chepstow","Flat (Turf)","Handicap","1m ","8","Good","6","Class 6","115","0","Downing, George","33.00","Carroll, A W","124","54","5",,
"Say Grace (IRE)","13:40:00","2022-08-18","Chepstow","Flat (Turf)","Handicap","1m ","8","Good","6","Class 6","8","0","Keeley, Aidan","11.00","Harris, Miss G","127","62","4",,
"Trans Montana","13:40:00","2022-08-18","Chepstow","Flat (Turf)","Handicap","1m ","8","Good","6","Class 6","8","0","Keniry, L P","2.75","Cox, C G","134","64","1",,
"Wonderful Thing (IRE)","13:40:00","2022-08-18","Chepstow","Flat (Turf)","Handicap","1m ","8","Good","6","Class 6","14","0","Larson, Frederick","3.33","Appleby, M","118","53","6",,
"Adelisa (IRE)","14:15:00","2022-08-18","Chepstow","Flat (Turf)","Handicap","1m ","8","Good","3","Class 5","20","0",,"0.00","Foy, Kevin","142","75","2",,
"Alpha Cru (IRE)","14:15:00","2022-08-18","Chepstow","Flat (Turf)","Handicap","1m ","8","Good","3","Class 5","11","0","Doyle, Hollie","2.00","OMeara, D","140","73","5",,
"Alyara","14:15:00","2022-08-18","Chepstow","Flat (Turf)","Handicap","1m ","8","Good","3","Class 5","8","0","Keeley, Aidan","0.73","Flint, J L","127","65","1",,
"Canoodled (IRE)","14:15:00","2022-08-18","Chepstow","Flat (Turf)","Handicap","1m ","8","Good","3","Class 5","11","0",,"0.00","Walker, Ed","140","73","3",,
"Ladypacksapunch","14:15:00","2022-08-18","Chepstow","Flat (Turf)","Handicap","1m ","8","Good","3","Class 5","58","0","Hutchinson, Callum","6.50","Harris, Miss G","123","67","4",,
"Angus De Bull (IRE)","14:50:00","2022-08-18","Chepstow","Flat (Turf)","Maiden","7f ","7","Good","9","Class 5","24","0","Mangan, Gina","40.00","Oshea, J G M","133","0","5",,
"Ellencarne (IRE)","14:50:00","2022-08-18","Chepstow","Flat (Turf)","Maiden","7f ","7","Good","9","Class 5","99","0","Heard, Tyler","28.00","Gillard, Mark","125","60","4",,
"Federal Street (IRE)","14:50:00","2022-08-18","Chepstow","Flat (Turf)","Maiden","7f ","7","Good","9","Class 5","26","0","Doyle, Hollie","2.00","Watson, Archie","133","78","3",,
"Flagman","14:50:00","2022-08-18","Chepstow","Flat (Turf)","Maiden","7f ","7","Good","9","Class 5","No Prev","0","Whelan, Trevor","28.00","Faulkner, Ms D C","138","0","6",,
