horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Bitasweetsymphony (IRE)","14:05:00","2023-10-04","Bangor","National Hunt","Handicap Chase","2m4.5f ","20.5","Soft","7","Class 4","190","0","Stones, Lewis","8.00","Allwood, S","147","88","0",,
"Creative Control (IRE)","14:05:00","2023-10-04","Bangor","National Hunt","Handicap Chase","2m4.5f ","20.5","Soft","7","Class 4","21","0","Kavanagh, Peter J","1.88","McCain Jnr, D","165","109","0",,
"Dynali","14:05:00","2023-10-04","Bangor","National Hunt","Handicap Chase","2m4.5f ","20.5","Soft","7","Class 4","21","0","Worsley, Tabitha","66.00","Davies, Miss Sarah-Jayne","142","83","0",,
"Heritier (FR)","14:05:00","2023-10-04","Bangor","National Hunt","Handicap Chase","2m4.5f ","20.5","Soft","7","Class 4","193","0","Wynne, Toby","5.00","Greenall, O / Guerriero, J","163","107","0",,
"Imac Wood (FR)","14:05:00","2023-10-04","Bangor","National Hunt","Handicap Chase","2m4.5f ","20.5","Soft","7","Class 4","36","0","Ward, Christopher","3.33","Cole, Miss D","162","103","0",,
"Joly Maker (IRE)","14:05:00","2023-10-04","Bangor","National Hunt","Handicap Chase","2m4.5f ","20.5","Soft","7","Class 4","25","0","Macey, Benjamin","5.00","ONeill, Jonjo","150","101","0",,
"Sinister Minister","14:05:00","2023-10-04","Bangor","National Hunt","Handicap Chase","2m4.5f ","20.5","Soft","7","Class 4","21","0","Lambert, Finn","5.50","Lewis, Mrs S W","144","85","0",,
"Full Of Light (IRE)","14:35:00","2023-10-04","Bangor","National Hunt","Handicap Novices Chase","2m1.5f ","17.5","Soft","9","Class 5","25","0","Hammond, Charlie","16.00","Summers, B R","162","89","0",,
"Gambie Tiep (FR)","14:35:00","2023-10-04","Bangor","National Hunt","Handicap Novices Chase","2m1.5f ","17.5","Soft","9","Class 5","10","0","Morgan, Mr Beau","1.88","Pauling, Ben","162","94","0",,
"Heros De Moutiers (FR)","14:35:00","2023-10-04","Bangor","National Hunt","Handicap Novices Chase","2m1.5f ","17.5","Soft","9","Class 5","28","0","Hughes, Brian","4.00","McCain Jnr, D","168","95","0",,
"Money For Jam (IRE)","14:35:00","2023-10-04","Bangor","National Hunt","Handicap Novices Chase","2m1.5f ","17.5","Soft","9","Class 5","206","0","Dunne, R T","9.00","Allwood, S","145","72","0",,
"Newtonian","14:35:00","2023-10-04","Bangor","National Hunt","Handicap Novices Chase","2m1.5f ","17.5","Soft","9","Class 5","22","0","Patrick, Richard","25.00","Sheppard, M","148","75","0",,
"Pencil (IRE)","14:35:00","2023-10-04","Bangor","National Hunt","Handicap Novices Chase","2m1.5f ","17.5","Soft","9","Class 5","166","0","Best, J A","14.00","Martin, Miss Nicky","147","74","0",,
"Pittsburg (IRE)","14:35:00","2023-10-04","Bangor","National Hunt","Handicap Novices Chase","2m1.5f ","17.5","Soft","9","Class 5","21","0","Bowen, Sean P","4.00","Potter, R D","168","95","0",,
"Tika Moon (IRE)","14:35:00","2023-10-04","Bangor","National Hunt","Handicap Novices Chase","2m1.5f ","17.5","Soft","9","Class 5","35","0","Leonard, Cillin","100.00","Davies, Miss Sarah-Jayne","137","69","0",,
"Uncle Arthur","14:35:00","2023-10-04","Bangor","National Hunt","Handicap Novices Chase","2m1.5f ","17.5","Soft","9","Class 5","145","0","Brennan, P J","5.50","OBrien, Fergal","162","89","0",,
"Daranova (IRE)","15:05:00","2023-10-04","Bangor","National Hunt","Handicap Chase","3m ","24","Soft","8","Class 5","16","0","Brogan, Kevin","5.50","Hanmer, G D","162","99","0",,
"Dindin (FR)","15:05:00","2023-10-04","Bangor","National Hunt","Handicap Chase","3m ","24","Soft","8","Class 5","27","0","Tudor, Jack","11.00","Pipe, D E","163","100","0",,
"Easkey Lad (IRE)","15:05:00","2023-10-04","Bangor","National Hunt","Handicap Chase","3m ","24","Soft","8","Class 5","36","0","Bowen, James C","4.00","Curtis, Miss Rebecca","166","103","0",,
"Hannahs Walk","15:05:00","2023-10-04","Bangor","National Hunt","Handicap Chase","3m ","24","Soft","8","Class 5","28","0","Wynne, Toby","12.00","Greenall, O / Guerriero, J","137","79","0",,
"Head On (IRE)","15:05:00","2023-10-04","Bangor","National Hunt","Handicap Chase","3m ","24","Soft","8","Class 5","562","0","Bass, David","7.50","Williams, Ian","168","105","0",,
"Justshortofabubble","15:05:00","2023-10-04","Bangor","National Hunt","Handicap Chase","3m ","24","Soft","8","Class 5","15","0","Jones, Ben R","2.50","Harris, Miss G","144","81","0",,
"Tom Oroughley (IRE)","15:05:00","2023-10-04","Bangor","National Hunt","Handicap Chase","3m ","24","Soft","8","Class 5","31","0","Kimber, Harry","16.00","Lewis, Mrs S W","139","79","0",,
"William Ewart (IRE)","15:05:00","2023-10-04","Bangor","National Hunt","Handicap Chase","3m ","24","Soft","8","Class 5","151","0","Scholfield, Nick","4.00","Williams, Christian","150","87","0",,
"Caught A Vibe (IRE)","15:35:00","2023-10-04","Bangor","National Hunt","Novices Hurdle","2m4f ","20","Soft","6","Class 4","No Prev","0","Scholfield, Nick","12.00","Williams, Christian","154","0","0",,
"Drumlee Spud (IRE)","15:35:00","2023-10-04","Bangor","National Hunt","Novices Hurdle","2m4f ","20","Soft","6","Class 4","31","0","Morgan, Mr Beau","2.50","Pauling, Ben","149","0","0",,
"Eve Moneypenny (IRE)","15:35:00","2023-10-04","Bangor","National Hunt","Novices Hurdle","2m4f ","20","Soft","6","Class 4","48","0","Hughes, Brian","2.25","McCain Jnr, D","161","119","0",,
"Omaha Wish (FR)","15:35:00","2023-10-04","Bangor","National Hunt","Novices Hurdle","2m4f ","20","Soft","6","Class 4","177","0","Skelton, Harry","4.00","Skelton, Daniel","154","0","0",,
"Queen Antoinette","15:35:00","2023-10-04","Bangor","National Hunt","Novices Hurdle","2m4f ","20","Soft","6","Class 4","826","0","Bellamy, Tom","12.00","Lavelle, Miss E C","154","0","0",,
"Vive De Charnie (FR)","15:35:00","2023-10-04","Bangor","National Hunt","Novices Hurdle","2m4f ","20","Soft","6","Class 4","594","0","Fox, Derek R","6.00","Russell, Miss Lucinda V","154","0","0",,
"Ballycamus (IRE)","16:05:00","2023-10-04","Bangor","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Soft","10","Class 4","149","0","Twiston-Davies, Sam","6.50","Twiston-Davies, N A","161","113","0",,
"Burbank (IRE)","16:05:00","2023-10-04","Bangor","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Soft","10","Class 4","160","0","Jones, Charlotte","12.00","Moffatt, James","166","121","0",,
"Classic Concorde (IRE)","16:05:00","2023-10-04","Bangor","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Soft","10","Class 4","16","0","Brace, Connor","5.50","Brace, D","151","103","0",,
"Dee Star (IRE)","16:05:00","2023-10-04","Bangor","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Soft","10","Class 4","37","0","Brogan, Kevin","18.00","Hanmer, G D","157","109","0",,
"Halifax (FR)","16:05:00","2023-10-04","Bangor","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Soft","10","Class 4","16","0","Ring, C V","11.00","Harris, Miss G","159","114","0",,
"Isthebaropen","16:05:00","2023-10-04","Bangor","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Soft","10","Class 4","34","0","Hughes, Brian","12.00","Hanmer, G D","170","122","0",,
"Kings Threshold (IRE)","16:05:00","2023-10-04","Bangor","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Soft","10","Class 4","156","0","Bellamy, Tom","8.00","Lavelle, Miss E C","166","118","0",,
"Morricone (IRE)","16:05:00","2023-10-04","Bangor","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Soft","10","Class 4","19","0","Mullins, D E","4.00","Mullins, Ms Margaret","152","104","0",,
