horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Cosmic Soul (IRE)","14:20:00","2024-09-10","Catterick","Flat (Turf)","Handicap","1m6f ","14","Soft","8","Class 5","11","0","Lander, Mr Jack","14.00","Neville, Patrick","138","62","6",,
"Enthused (IRE)","14:20:00","2024-09-10","Catterick","Flat (Turf)","Handicap","1m6f ","14","Soft","8","Class 5","24","0",,"0.00","Owen, J P","157","76","5",,
"Fanaigi Linn (IRE)","14:20:00","2024-09-10","Catterick","Flat (Turf)","Handicap","1m6f ","14","Soft","8","Class 5","55","0","Brown, Pippa","40.00","Brooke, Daniel","141","65","8",,
"Kitsune Power (IRE)","14:20:00","2024-09-10","Catterick","Flat (Turf)","Handicap","1m6f ","14","Soft","8","Class 5","40","0","Easterby, Mr Thomas","2.00","Easterby, T D","152","76","9",,
"Lindwall (IRE)","14:20:00","2024-09-10","Catterick","Flat (Turf)","Handicap","1m6f ","14","Soft","8","Class 5","14","0","Brotherton, Miss S","7.00","Easterby, M W","140","59","7",,
"Sameem (IRE)","14:20:00","2024-09-10","Catterick","Flat (Turf)","Handicap","1m6f ","14","Soft","8","Class 5","5","0","Easterby, Miss E","8.00","Easterby, T D","143","62","2",,
"Straitouttacompton","14:20:00","2024-09-10","Catterick","Flat (Turf)","Handicap","1m6f ","14","Soft","8","Class 5","28","0","Bowers-Carter, Miss Aaliyah","50.00","Chapman, M C","130","56","4",,
"Swift Tuttle (IRE)","14:20:00","2024-09-10","Catterick","Flat (Turf)","Handicap","1m6f ","14","Soft","8","Class 5","61","0","Wynne, Miss Poppy","4.50","Greenall, O / Guerriero, J","130","56","3",,
"The Dancing Poet","14:20:00","2024-09-10","Catterick","Flat (Turf)","Handicap","1m6f ","14","Soft","8","Class 5","22","0","Brown, Mr M W","3.00","Ellison, B","146","70","1",,
"Albegone","14:50:00","2024-09-10","Catterick","Flat (Turf)","Handicap","5f ","5","Soft","9","Class 5","13","0","Fentiman, Duran","4.50","Easterby, T D","129","66","1",,
"Birkenhead","14:50:00","2024-09-10","Catterick","Flat (Turf)","Handicap","5f ","5","Soft","9","Class 5","22","0","Nolan, D","5.00","Midgley, P T","132","69","5",,
"Good Point","14:50:00","2024-09-10","Catterick","Flat (Turf)","Handicap","5f ","5","Soft","9","Class 5","16","0","Breslin, Andrew","10.00","Smart, B","134","75","9",,
"Keldeo","14:50:00","2024-09-10","Catterick","Flat (Turf)","Handicap","5f ","5","Soft","9","Class 5","15","0","Morris, Luke","10.00","Pears, Ollie","131","69","4",,
"Le Beau Garcon","14:50:00","2024-09-10","Catterick","Flat (Turf)","Handicap","5f ","5","Soft","9","Class 5","38","0","Garritty, Billy","3.50","Easterby, M W","138","75","8",,
"Midnight Lir (IRE)","14:50:00","2024-09-10","Catterick","Flat (Turf)","Handicap","5f ","5","Soft","9","Class 5","16","0","Beasley, Connor","8.50","Dods, M","134","72","3",,
"Miss Anya (IRE)","14:50:00","2024-09-10","Catterick","Flat (Turf)","Handicap","5f ","5","Soft","9","Class 5","18","0","Rooke, George","9.00","Hughes, Richard","135","73","2",,
"Object","14:50:00","2024-09-10","Catterick","Flat (Turf)","Handicap","5f ","5","Soft","9","Class 5","18","0","Waugh, Amie","6.50","Easterby, T D","123","63","7",,
"Vadamiah (IRE)","14:50:00","2024-09-10","Catterick","Flat (Turf)","Handicap","5f ","5","Soft","9","Class 5","33","0","Robinson, Ben","18.00","Midgley, P T","126","63","6",,
"A Friend To All","15:20:00","2024-09-10","Catterick","Flat (Turf)","Handicap","1m4f ","12","Soft","8","Class 6","23","0","Fentiman, Duran","28.00","Walford, Mark","120","50","3",,
"Albert Lasker (IRE)","15:20:00","2024-09-10","Catterick","Flat (Turf)","Handicap","1m4f ","12","Soft","8","Class 6","22","0","Beasley, Connor","6.00","Haynes, Alice","127","57","6",,
"Due Consideration","15:20:00","2024-09-10","Catterick","Flat (Turf)","Handicap","1m4f ","12","Soft","8","Class 6","24","0","Murtagh, Connor","3.33","Nicholls, Adrian","128","58","5",,
"Farhhfromforgotten","15:20:00","2024-09-10","Catterick","Flat (Turf)","Handicap","1m4f ","12","Soft","8","Class 6","99","0","Garritty, Billy","33.00","Bailey, Liam","138","60","4",,
"Jamih","15:20:00","2024-09-10","Catterick","Flat (Turf)","Handicap","1m4f ","12","Soft","8","Class 6","13","0",,"0.00","Jackson, Miss T","132","54","9",,
