horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Crookbarrow","12:05:00","2023-11-30","Lingfield","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Good To Soft","8","Class 5","18","0","Armson, Philip","40.00","Woods, Mrs Cynthia","145","80","0",,
"Dear Ralphy (IRE)","12:05:00","2023-11-30","Lingfield","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Good To Soft","8","Class 5","6","0","Godfrey, Ben","1.38","Honeyball, A J","155","93","0",,
"Executive Pool","12:05:00","2023-11-30","Lingfield","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Good To Soft","8","Class 5","24","0","Hargreaves, Mr Rob","11.00","Moore, G L","145","92","0",,
"Leading Swoop (IRE)","12:05:00","2023-11-30","Lingfield","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Good To Soft","8","Class 5","22","0","Kimber, Harry","9.00","Walford, Robert","162","97","0",,
"Pilbara","12:05:00","2023-11-30","Lingfield","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Good To Soft","8","Class 5","10","0","Gale, Miss Elizabeth","14.00","Smith, Miss Suzy","158","100","0",,
"Rajjamataz (IRE)","12:05:00","2023-11-30","Lingfield","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Good To Soft","8","Class 5","35","0","Scott, Luke","14.00","Newland, Dr R D P","163","101","0",,
"Shewearsthewellies (IRE)","12:05:00","2023-11-30","Lingfield","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Good To Soft","8","Class 5","16","0","Wynne, Toby","3.00","Hill,Mrs Lawney ","155","90","0",,
"Steal My Sunshine","12:05:00","2023-11-30","Lingfield","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Good To Soft","8","Class 5","23","0","Durrell, Mr T","5.50","Skelton, Daniel","165","103","0",,
"Alkajack (IRE)","12:35:00","2023-11-30","Lingfield","National Hunt","Handicap Chase","2m7.5f ","23.5","Good To Soft","15","Class 5","22","0","Poste, Ben J","50.00","Hobson, Miss Clare","151","88","0",,
"Bobalot","12:35:00","2023-11-30","Lingfield","National Hunt","Handicap Chase","2m7.5f ","23.5","Good To Soft","15","Class 5","16","0","Twiston-Davies, Sam","5.50","Clarke, Ben","161","98","0",,
"Bolintlea (IRE)","12:35:00","2023-11-30","Lingfield","National Hunt","Handicap Chase","2m7.5f ","23.5","Good To Soft","15","Class 5","49","0","Hammond, Charlie","7.00","Newland, Dr R D P","167","104","0",,
"Dysania (IRE)","12:35:00","2023-11-30","Lingfield","National Hunt","Handicap Chase","2m7.5f ","23.5","Good To Soft","15","Class 5","16","0","Bowen, Sean P","7.00","Bowen, P","142","79","0",,
"Endersen (IRE)","12:35:00","2023-11-30","Lingfield","National Hunt","Handicap Chase","2m7.5f ","23.5","Good To Soft","15","Class 5","24","0","Houlihan, Niall F","50.00","Rowe, R","152","92","0",,
"Felton Bellevue (FR)","12:35:00","2023-11-30","Lingfield","National Hunt","Handicap Chase","2m7.5f ","23.5","Good To Soft","15","Class 5","23","0","Bannister, Harry A A","6.50","Case, B I","156","93","0",,
"Guguss Collonges (FR)","12:35:00","2023-11-30","Lingfield","National Hunt","Handicap Chase","2m7.5f ","23.5","Good To Soft","15","Class 5","9","0","Pinchin, Miss L M","4.50","Teal, R A","154","91","0",,
"Heaven Smart (FR)","12:35:00","2023-11-30","Lingfield","National Hunt","Handicap Chase","2m7.5f ","23.5","Good To Soft","15","Class 5","26","0","Quinn, Caoilin","10.00","Moore, G L","164","104","0",,
"Ramore Will (IRE)","12:35:00","2023-11-30","Lingfield","National Hunt","Handicap Chase","2m7.5f ","23.5","Good To Soft","15","Class 5","235","0","Gordon, Mr Fred","6.50","Gordon, C","155","97","0",,
"Sandy Brook (IRE)","12:35:00","2023-11-30","Lingfield","National Hunt","Handicap Chase","2m7.5f ","23.5","Good To Soft","15","Class 5","699","0","Scholfield, Nick","20.00","Gordon, C","168","105","0",,
"Shiroccos Delight (IRE)","12:35:00","2023-11-30","Lingfield","National Hunt","Handicap Chase","2m7.5f ","23.5","Good To Soft","15","Class 5","24","0","Godfrey, Ben","100.00","Newton-Smith, Miss A M","139","79","0",,
"Shot Boii (IRE)","12:35:00","2023-11-30","Lingfield","National Hunt","Handicap Chase","2m7.5f ","23.5","Good To Soft","15","Class 5","213","0","Tudor, Jack","12.00","Pipe, D E","168","105","0",,
"Twenty Twenty (IRE)","12:35:00","2023-11-30","Lingfield","National Hunt","Handicap Chase","2m7.5f ","23.5","Good To Soft","15","Class 5","23","0","Weaver, Aidan","20.00","Moore, G L","153","100","0",,
"Twilight Glory","12:35:00","2023-11-30","Lingfield","National Hunt","Handicap Chase","2m7.5f ","23.5","Good To Soft","15","Class 5","23","0","Johns, Alan","8.50","Vaughan, Tim","146","83","0",,
