horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Alpesh Amin (IRE)","13:20:00","2022-10-16","Cork","National Hunt","Maiden Hurdle","2m4.5f ","20.5","Good","10","Ire","13","0","McNamara, Conor","20.00","McNamara, E","162","0","0",,
"Angelsworknovrtime (IRE)","13:20:00","2022-10-16","Cork","National Hunt","Maiden Hurdle","2m4.5f ","20.5","Good","10","Ire","51","0","Noonan, G B","28.00","Fahey, James","148","95","0",,
"Ballybawn Belter (IRE)","13:20:00","2022-10-16","Cork","National Hunt","Maiden Hurdle","2m4.5f ","20.5","Good","10","Ire","145","0","Walsh, M P","2.50","Doyle, Miss Elizabeth","153","0","0",,
"Coconut Tudor (IRE)","13:20:00","2022-10-16","Cork","National Hunt","Maiden Hurdle","2m4.5f ","20.5","Good","10","Ire","162","0","OCallaghan, Shane","28.00","Kelleher, Gerard","157","100","0",,
"Crossgaleschicflic (IRE)","13:20:00","2022-10-16","Cork","National Hunt","Maiden Hurdle","2m4.5f ","20.5","Good","10","Ire","95","0","ODwyer, Charlie","33.00","ODwyer, Conor","148","0","0",,
"Derrylinda (IRE)","13:20:00","2022-10-16","Cork","National Hunt","Maiden Hurdle","2m4.5f ","20.5","Good","10","Ire","182","0","Donoghue, K M","5.00","Cromwell, Gavin Patrick","159","0","0",,
"Green Glory (IRE)","13:20:00","2022-10-16","Cork","National Hunt","Maiden Hurdle","2m4.5f ","20.5","Good","10","Ire","170","0","Byrnes, Mr P","2.50","Byrnes, C","159","0","0",,
"Marias Serpent (IRE)","13:20:00","2022-10-16","Cork","National Hunt","Maiden Hurdle","2m4.5f ","20.5","Good","10","Ire","No Prev","0","OKeeffe, Darragh","50.00","OGrady, E J","164","0","0",,
"Meetingofthewaters (IRE)","13:20:00","2022-10-16","Cork","National Hunt","Maiden Hurdle","2m4.5f ","20.5","Good","10","Ire","94","0","OSullivan, Mr M J M","6.50","OSullivan, Eugene M","159","0","0",,
"Ocean Of Mercy (IRE)","13:20:00","2022-10-16","Cork","National Hunt","Maiden Hurdle","2m4.5f ","20.5","Good","10","Ire","54","0","Mullins, D E","3.50","Hennessy, Paul","164","0","0",,
"Another Choice (IRE)","13:55:00","2022-10-16","Cork","National Hunt","Novices Hurdle","3m ","24","Good","7","Ire","25","0","Donoghue, K M","5.50","Smith, Matthew J","164","121","0",,
"Benny The Duke (IRE)","13:55:00","2022-10-16","Cork","National Hunt","Novices Hurdle","3m ","24","Good","7","Ire","22","0","Meyler, D","12.00","Cody, Patrick","164","117","0",,
"Frazel Express (IRE)","13:55:00","2022-10-16","Cork","National Hunt","Novices Hurdle","3m ","24","Good","7","Ire","27","0","Landers, Cathal A","33.00","Barcoe, James M","151","105","0",,
"Grand Soir (FR)","13:55:00","2022-10-16","Cork","National Hunt","Novices Hurdle","3m ","24","Good","7","Ire","58","0","Torrens, Simon","4.50","McConnell, John C","164","121","0",,
"Irish Blaze (IRE)","13:55:00","2022-10-16","Cork","National Hunt","Novices Hurdle","3m ","24","Good","7","Ire","198","0","Kennedy, J W","5.50","Elliott, Gordon","164","0","0",,
"Nos Na Gaoithe (IRE)","13:55:00","2022-10-16","Cork","National Hunt","Novices Hurdle","3m ","24","Good","7","Ire","22","0","Mullins, D E","1.50","Mullins, W P","157","121","0",,
"Royal Romeo (IRE)","13:55:00","2022-10-16","Cork","National Hunt","Novices Hurdle","3m ","24","Good","7","Ire","10","0","Cooper, Bryan J","5.00","Meade, Noel","164","0","0",,
"Dr Mikey (IRE)","14:30:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","17","Ire","14","0","Power, I J","18.00","Flynn, Ms M","168","95","0",,
"Fly De Megaudais (FR)","14:30:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","17","Ire","37","0","McDonagh, Mark M","22.00","McDonagh, Michael J","148","80","0",,
"Go Gill Go (IRE)","14:30:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","17","Ire","16","0","Kennedy, J W","7.50","Grace, James","166","93","0",,
"Hollow Spark (IRE)","14:30:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","17","Ire","9","0","Landers, Cathal A","66.00","Barcoe, James M","158","85","0",,
"Irish Reports (IRE)","14:30:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","17","Ire","55","0","Queally, Mr D L","20.00","Queally, Declan","160","87","0",,
"Karla Martina (IRE)","14:30:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","17","Ire","12","0","Geoghegan, Mr R P","16.00","Lee, Norman","153","87","0",,
"King Gresel (IRE)","14:30:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","17","Ire","60","0","Moore, Niall","12.00","Fenton, Philip","154","89","0",,
"Londonofficecallin (IRE)","14:30:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","17","Ire","17","0","Quirke, Mr C M","3.33","McCutcheon, Miss Evanna","150","84","0",,
"Lor Des Roses (FR)","14:30:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","17","Ire","9","0","Harvey, Mr B W","2.25","Harvey, D","161","95","0",,
"Merry Moves (IRE)","14:30:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","17","Ire","12","0","Moloney, D","40.00","OConnor,Mrs Grainne M ","156","90","0",,
"Mugsy Delight (IRE)","14:30:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","17","Ire","15","0","Torrens, Simon","100.00","Fahey, Seamus","154","81","0",,
"Musical Melody (IRE)","14:30:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","17","Ire","17","0","Mullins, D E","11.00","Lee, Miss J M","153","80","0",,
"Shean Glory (IRE)","14:30:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","17","Ire","94","0","OConnor, M P","16.00","Aherne, Sean","154","86","0",,
"The Holmeister (IRE)","14:30:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","17","Ire","14","0","OSullivan, Mr M J M","7.00","Hourigan, Michael P","163","95","0",,
"Toor Hawk (IRE)","14:30:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","17","Ire","14","0","Brassil, C","16.00","Flynn, Ms M","155","87","0",,
"Veneziano Springs (FR)","14:30:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","17","Ire","14","0","King, D","7.50","Hogan, Denis Gerard","161","95","0",,
"Willie Bob (IRE)","14:30:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","17","Ire","14","0","Noonan, G B","33.00","Hourigan, Michael P","156","90","0",,
"Beat Of The Sea (IRE)","15:05:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","16","Ire","17","0","Torrens, Simon","7.50","Fahey, Seamus","156","83","0",,
"Beeverstown Bullet (IRE)","15:05:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","16","Ire","16","0","Moore, Niall","5.00","Cahill, Mark","160","94","0",,
"Ben Vrackie","15:05:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","16","Ire","41","0","Landers, Cathal A","22.00","Gleeson, John F","163","90","0",,
"Captain Lightfoot (IRE)","15:05:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","16","Ire","17","0","Buckley, Kieran","10.00","Murphy, Ciaran","160","92","0",,
"Champagne Auction","15:05:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","16","Ire","167","0","OKeeffe, Sean F","66.00","Aherne, Sean","155","82","0",,
"Coppercoast Paudie (IRE)","15:05:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","16","Ire","15","0","McGrath, Mr D T","50.00","Flynn, Ms M","146","80","0",,
"Corkbeg (IRE)","15:05:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","16","Ire","17","0","OSullivan, Mr M J M","2.50","Kelly, David Harry","156","88","0",,
"Eastern Tornado (IRE)","15:05:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","16","Ire","14","0","Noonan, G B","33.00","Hourigan, Michael P","146","80","0",,
"Kaylas Delight (IRE)","15:05:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","16","Ire","3","0","Kirwan, J P","33.00","Budds, David Kenneth","146","80","0",,
"Kilgorey (IRE)","15:05:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","16","Ire","17","0","Cawley, Paul J","3.33","Dunleavy, Mrs Y","152","86","0",,
"Light Parade (IRE)","15:05:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","16","Ire","17","0","OKeeffe, Darragh","5.00","Burke, W J","158","85","0",,
"Made In The Woods (IRE)","15:05:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","16","Ire","182","0","Geoghegan, Mr R P","33.00","Lee, Norman","153","87","0",,
"Powerful Blue (IRE)","15:05:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","16","Ire","17","0","Flanagan, S W","10.00","Sheehy, E","153","80","0",,
"Red Finch (IRE)","15:05:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","16","Ire","381","0","Quirke, Mr C M","22.00","Doyle, Timothy","146","80","0",,
"Rosfoyle (IRE)","15:05:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","16","Ire","145","0","Farrell, Sean C","16.00","Fitzgerald, B J","146","80","0",,
"Trip To Milan (IRE)","15:05:00","2022-10-16","Cork","National Hunt","Handicap Hurdle","2m3f ","19","Good","16","Ire","13","0","Brouder, Gavin","66.00","Braddish, S","150","82","0",,
"Caesar Rock (IRE)","15:40:00","2022-10-16","Cork","National Hunt","Beginners Chase","2m4f ","20","Good","5","Ire","12","0","OKeeffe, Darragh","4.00","Morris, M F","166","0","0",,
"Gua Du Large (FR)","15:40:00","2022-10-16","Cork","National Hunt","Beginners Chase","2m4f ","20","Good","5","Ire","15","0","Flanagan, S W","7.00","Bromhead, Henry De","166","0","0",,
"Idas Boy (IRE)","15:40:00","2022-10-16","Cork","National Hunt","Beginners Chase","2m4f ","20","Good","5","Ire","266","0","Cooper, Bryan J","1.38","Meade, Noel","166","0","0",,
"The Goffer (IRE)","15:40:00","2022-10-16","Cork","National Hunt","Beginners Chase","2m4f ","20","Good","5","Ire","179","0","Kennedy, J W","3.50","Elliott, Gordon","166","0","0",,
"Watch House Cross (IRE)","15:40:00","2022-10-16","Cork","National Hunt","Beginners Chase","2m4f ","20","Good","5","Ire","27","0","Donoghue, K M","5.00","Bromhead, Henry De","166","0","0",,
"Ena Baie (FR)","16:15:00","2022-10-16","Cork","National Hunt","Novices Chase","2m1.5f ","17.5","Good","10","Ire","14","0","ODwyer, Charlie","8.00","ODwyer, Conor","153","108","0",,
"Final Orders","16:15:00","2022-10-16","Cork","National Hunt","Novices Chase","2m1.5f ","17.5","Good","10","Ire","14","0","Donoghue, K M","2.00","Cromwell, Gavin Patrick","166","0","0",,
"Golden Sandbanks","16:15:00","2022-10-16","Cork","National Hunt","Novices Chase","2m1.5f ","17.5","Good","10","Ire","20","0","Flanagan, S W","5.50","Flynn, Paul W","166","109","0",,
"Good As Hell (IRE)","16:15:00","2022-10-16","Cork","National Hunt","Novices Chase","2m1.5f ","17.5","Good","10","Ire","13","0","Hayes, Brian","7.50","Fenton, Philip","166","106","0",,
"Low Style (FR)","16:15:00","2022-10-16","Cork","National Hunt","Novices Chase","2m1.5f ","17.5","Good","10","Ire","20","0","OSullivan, Mr M J M","2.50","Connell, B","155","0","0",,
"Scalor (FR)","16:15:00","2022-10-16","Cork","National Hunt","Novices Chase","2m1.5f ","17.5","Good","10","Ire","30","0","OKeeffe, Sean F","25.00","Doyle, Miss Elizabeth","160","0","0",,
"Sevenna Star (IRE)","16:15:00","2022-10-16","Cork","National Hunt","Novices Chase","2m1.5f ","17.5","Good","10","Ire","257","0","Carberry, Peter","16.00","McNamara, Andrew","160","0","0",,
"Simpatico (IRE)","16:15:00","2022-10-16","Cork","National Hunt","Novices Chase","2m1.5f ","17.5","Good","10","Ire","22","0","Kavanagh, Sarah","16.00","Murphy, C A","153","0","0",,
"The Banger Doyle (IRE)","16:15:00","2022-10-16","Cork","National Hunt","Novices Chase","2m1.5f ","17.5","Good","10","Ire","23","0","OKeeffe, Darragh","20.00","Queally, John","160","0","0",,
"West Breeze (IRE)","16:15:00","2022-10-16","Cork","National Hunt","Novices Chase","2m1.5f ","17.5","Good","10","Ire","149","0","Torrens, Simon","33.00","Winters, Michael","160","0","0",,
"Bread And Butter (IRE)","16:50:00","2022-10-16","Cork","National Hunt","Handicap Chase","2m1.5f ","17.5","Good","11","Grade 2","22","0","Ewing, Sam","7.00","Markham, Ms Helen P","140","115","0",,
"Bythesametoken (IRE)","16:50:00","2022-10-16","Cork","National Hunt","Handicap Chase","2m1.5f ","17.5","Good","11","Grade 2","22","0","Foley, J B","10.00","OSullivan, Ross","148","123","0",,
"Espion Du Chenet (FR)","16:50:00","2022-10-16","Cork","National Hunt","Handicap Chase","2m1.5f ","17.5","Good","11","Grade 2","77","0","Hayes, Brian","16.00","Lyons, Louise","157","132","0",,
"Fan De Blues (FR)","16:50:00","2022-10-16","Cork","National Hunt","Handicap Chase","2m1.5f ","17.5","Good","11","Grade 2","55","0","Mullins, D E","1.10","Mullins, W P","166","141","0",,
"Ferdia (IRE)","16:50:00","2022-10-16","Cork","National Hunt","Handicap Chase","2m1.5f ","17.5","Good","11","Grade 2","4","0","McDonagh, Mark M","14.00","Ryan, John Patrick","147","127","0",,
