horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Ballyfinn (IRE)","12:15:00","2023-11-24","Ascot","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","11","Class 3","No Prev","0","Dingle, Rex","16.00","Honeyball, A J","158","0","0",,
"Bataillon","12:15:00","2023-11-24","Ascot","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","11","Class 3","No Prev","0","Maxwell, David","33.00","Hobbs, P J / White, J","155","0","0",,
"Beat The Bat (IRE)","12:15:00","2023-11-24","Ascot","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","11","Class 3","24","0","Burke, Jonathan","2.25","Fry, Harry","158","0","0",,
"Champagne Twist (IRE)","12:15:00","2023-11-24","Ascot","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","11","Class 3","No Prev","0","Woods, K K","33.00","Pauling, Ben","158","0","0",,
"Ideal Des Bordes (FR)","12:15:00","2023-11-24","Ascot","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","11","Class 3","195","0","Boinville, Nico","3.33","Henderson, N J","158","0","0",,
"Meetmeatthearch (IRE)","12:15:00","2023-11-24","Ascot","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","11","Class 3","245","0","Worsley, Tabitha","200.00","Rowe, R","155","0","0",,
"Montys Soldier (IRE)","12:15:00","2023-11-24","Ascot","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","11","Class 3","229","0","Tudor, Jack","50.00","Williams, Christian","158","0","0",,
"Pep Talking","12:15:00","2023-11-24","Ascot","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","11","Class 3","No Prev","0","Deutsch, Charlie","66.00","Webber, P R","158","0","0",,
"Theres Claude","12:15:00","2023-11-24","Ascot","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","11","Class 3","No Prev","0","Scholfield, Nick","150.00","Gundry, Miss Polly","158","0","0",,
"Welcom To Cartries (FR)","12:15:00","2023-11-24","Ascot","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","11","Class 3","No Prev","0","Cobden, Harry","1.00","Nicholls, P F","158","0","0",,
"Willsburg (IRE)","12:15:00","2023-11-24","Ascot","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","11","Class 3","27","0","Cannon, Tom J","28.00","Signy, Oliver","157","0","0",,
"Monviel (IRE)","12:50:00","2023-11-24","Ascot","National Hunt","Handicap Novices Chase","2m3f ","19","Good To Soft","4","Class 3","34","0","Obrien, P V","1.63","Derham, Harry","150","128","0",,
"Samarrive (FR)","12:50:00","2023-11-24","Ascot","National Hunt","Handicap Novices Chase","2m3f ","19","Good To Soft","4","Class 3","209","0","Cobden, Harry","4.00","Nicholls, P F","164","142","0",,
"Supreme Gift (IRE)","12:50:00","2023-11-24","Ascot","National Hunt","Handicap Novices Chase","2m3f ","19","Good To Soft","4","Class 3","29","0","Deutsch, Charlie","7.00","Daly, H D","147","125","0",,
"The Carpenter (IRE)","12:50:00","2023-11-24","Ascot","National Hunt","Handicap Novices Chase","2m3f ","19","Good To Soft","4","Class 3","202","0","Boinville, Nico","1.50","Henderson, N J","156","134","0",,
"Cloud Dancer (IRE)","13:25:00","2023-11-24","Ascot","National Hunt","Hurdle","2m ","16","Good To Soft","4","Class 2","278","0","Houlihan, Niall F","11.00","Moore, G L","161","0","0",,
"Doddiethegreat (IRE)","13:25:00","2023-11-24","Ascot","National Hunt","Hurdle","2m ","16","Good To Soft","4","Class 2","746","0","Boinville, Nico","1.38","Henderson, N J","161","131","0",,
"Inthewaterside (FR)","13:25:00","2023-11-24","Ascot","National Hunt","Hurdle","2m ","16","Good To Soft","4","Class 2","26","0","Cobden, Harry","0.67","Nicholls, P F","161","0","0",,
"Junkanoo","13:25:00","2023-11-24","Ascot","National Hunt","Hurdle","2m ","16","Good To Soft","4","Class 2","39","0","Quinn, Caoilin","25.00","Moore, G L","156","0","0",,
"Copperhead","14:00:00","2023-11-24","Ascot","National Hunt","Handicap Chase","2m5f ","21","Good To Soft","9","Class 2","31","0","Gingell, Mr Frederick","11.00","Tizzard, Joe","142","120","0",,
"Fidelio Vallis (FR)","14:00:00","2023-11-24","Ascot","National Hunt","Handicap Chase","2m5f ","21","Good To Soft","9","Class 2","16","0","Stevens, Miss A","5.50","Derham, Harry","163","141","0",,
"Fire Dancer (FR)","14:00:00","2023-11-24","Ascot","National Hunt","Handicap Chase","2m5f ","21","Good To Soft","9","Class 2","246","0","Deutsch, Charlie","2.00","Williams, Miss Venetia","145","118","0",,
"Flegmatik (FR)","14:00:00","2023-11-24","Ascot","National Hunt","Handicap Chase","2m5f ","21","Good To Soft","9","Class 2","20","0","Skelton, Harry","9.00","Skelton, Daniel","165","138","0",,
"Mackenberg (GER)","14:00:00","2023-11-24","Ascot","National Hunt","Handicap Chase","2m5f ","21","Good To Soft","9","Class 2","37","0","Gillard, Mr T","12.00","McCain Jnr, D","166","139","0",,
"Neon Moon (IRE)","14:00:00","2023-11-24","Ascot","National Hunt","Handicap Chase","2m5f ","21","Good To Soft","9","Class 2","15","0","Tudor, Jack","12.00","Pipe, D E","156","129","0",,
"Risk And Roll (FR)","14:00:00","2023-11-24","Ascot","National Hunt","Handicap Chase","2m5f ","21","Good To Soft","9","Class 2","13","0","Worsley, Tabitha","22.00","Evans, H J","150","126","0",,
"Your Darling (IRE)","14:00:00","2023-11-24","Ascot","National Hunt","Handicap Chase","2m5f ","21","Good To Soft","9","Class 2","112","0","Woods, K K","2.75","Pauling, Ben","155","128","0",,
"Zhiguli (IRE)","14:00:00","2023-11-24","Ascot","National Hunt","Handicap Chase","2m5f ","21","Good To Soft","9","Class 2","20","0","Quinn, Caoilin","18.00","Moore, G L","149","127","0",,
"Ballygeary (IRE)","14:35:00","2023-11-24","Ascot","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","6","Class 2","28","0",,"0.00","McCain Jnr, D","148","119","0",,
"Faivoir (FR)","14:35:00","2023-11-24","Ascot","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","6","Class 2","20","0","Skelton, Harry","8.50","Skelton, Daniel","166","137","0",,
