horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Arctic Blaze (IRE)","15:37:00","2024-01-12","Dundalk","All Weather","Handicap","1m4f ","12","Standard","13","Ire","42","0",,"0.00","McConnell, John C","121","58","13",,
"Autocrat (IRE)","15:37:00","2024-01-12","Dundalk","All Weather","Handicap","1m4f ","12","Standard","13","Ire","30","0",,"0.00","Hogan, Denis Gerard","137","77","4",,
"Celtic Revival (IRE)","15:37:00","2024-01-12","Dundalk","All Weather","Handicap","1m4f ","12","Standard","13","Ire","28","0","Ryan, J J G","5.00","Lynam, Edward","139","76","8",,
"Fascinating Shadow (IRE)","15:37:00","2024-01-12","Dundalk","All Weather","Handicap","1m4f ","12","Standard","13","Ire","136","0","MacRedmond, Cian","16.00","Hanlon, John Joseph","137","74","11",,
"Hasten Slowly (IRE)","15:37:00","2024-01-12","Dundalk","All Weather","Handicap","1m4f ","12","Standard","13","Ire","23","0","Kennedy, K G","14.00","McConnell, John C","120","67","16",,
"Indigo Desert","15:37:00","2024-01-12","Dundalk","All Weather","Handicap","1m4f ","12","Standard","13","Ire","501","0","Mulligan, R M","66.00","Stafford, Paul","123","67","14",,
"John Alexander (IRE)","15:37:00","2024-01-12","Dundalk","All Weather","Handicap","1m4f ","12","Standard","13","Ire","28","0","McSweeney, O","2.50","Comer, Luke","136","73","9",,
"Nibiru (IRE)","15:37:00","2024-01-12","Dundalk","All Weather","Handicap","1m4f ","12","Standard","13","Ire","125","0","Cleary, Jack","25.00","Martin, A J","138","79","6",,
"Old Peculier","15:37:00","2024-01-12","Dundalk","All Weather","Handicap","1m4f ","12","Standard","13","Ire","30","0","Kearney, J","8.00","Fahey, Mark","129","66","7",,
"Pachmena (IRE)","15:37:00","2024-01-12","Dundalk","All Weather","Handicap","1m4f ","12","Standard","13","Ire","30","0","Hogan, C M","20.00","Cromwell, Gavin Patrick","133","77","3",,
"Palace Rock (IRE)","15:37:00","2024-01-12","Dundalk","All Weather","Handicap","1m4f ","12","Standard","13","Ire","21","0","Horgan, H J","3.50","Casey, Francis","134","73","2",,
"Rockview Consort","15:37:00","2024-01-12","Dundalk","All Weather","Handicap","1m4f ","12","Standard","13","Ire","26","0","Kidd, D A","8.50","McConnell, John C","127","71","15",,
"Secret Rock (IRE)","15:37:00","2024-01-12","Dundalk","All Weather","Handicap","1m4f ","12","Standard","13","Ire","33","0",,"0.00","Martin, A J","125","62","12",,
"Spyfall (FR)","15:37:00","2024-01-12","Dundalk","All Weather","Handicap","1m4f ","12","Standard","13","Ire","23","0",,"0.00","Rothwell, P J","128","65","5",,
"Storm Eric (IRE)","15:37:00","2024-01-12","Dundalk","All Weather","Handicap","1m4f ","12","Standard","13","Ire","37","0","Joyce, Wesley","7.00","Flynn, Jamie","135","72","17",,
"Tudor City (IRE)","15:37:00","2024-01-12","Dundalk","All Weather","Handicap","1m4f ","12","Standard","13","Ire","124","0","Harnett, P A","28.00","Martin, A J","138","75","10",,
