horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Bankawi","13:25:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m ","8","Good","8","Class 6","9","0","Easterby, William","3.33","Easterby, M W","156","53","4",,
"Barrister Blaster","13:25:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m ","8","Good","8","Class 6","10","0","Brown, Mr M W","33.00","Weatherer, Mark","150","52","8",,
"Deconso","13:25:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m ","8","Good","8","Class 6","17","0","Dixon, Jason","33.00","Kellett, C N","149","46","1",,
"Markazi (FR)","13:25:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m ","8","Good","8","Class 6","91","0","Ennis, Mr M","25.00","Bailey, Liam","163","60","6",,
"Martins Brig (IRE)","13:25:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m ","8","Good","8","Class 6","16","0","Thompson, Joshua","5.50","Thompson, D W","150","54","5",,
"Millicent","13:25:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m ","8","Good","8","Class 6","17","0","Voikhansky, Dr M","6.00","Frost, Kevin","147","49","2",,
"Retirement Beckons","13:25:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m ","8","Good","8","Class 6","9","0","Walker, Mr S","2.00","Perratt, Miss L A","155","52","3",,
"Star Of St James (GER)","13:25:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m ","8","Good","8","Class 6","29","0","Harris, Mr Cole","4.00","Fahey, R A","150","52","7",,
"Albegrey","14:00:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Good","12","Class 5","48","0","Fentiman, Duran","6.00","Easterby, T D","135","70","10",,
"Chinese Spirit (IRE)","14:00:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Good","12","Class 5","20","0","Russell, Harry","8.00","Perratt, Miss L A","123","54","8",,
"End Zone","14:00:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Good","12","Class 5","16","0","Tudhope, Daniel","5.50","Fell, Roger","144","72","2",,
"Glittering Choice","14:00:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Good","12","Class 5","19","0","Lee, Clifford","5.00","Palmer, Hugo","132","67","6",,
"Going Underground","14:00:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Good","12","Class 5","12","0","Hart, Jason","16.00","Storey, W","123","51","7",,
"Golden Valour","14:00:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Good","12","Class 5","19","0","Breslin, Andrew","11.00","Smith, R Michael","137","68","4",,
"Gordonstoun (IRE)","14:00:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Good","12","Class 5","32","0",,"0.00","Bailey, Liam","142","70","1",,
"Greek Kodiac (IRE)","14:00:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Good","12","Class 5","32","0","Garritty, Jack","33.00","Walford, Mark","134","62","3",,
"Hostelry","14:00:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Good","12","Class 5","24","0","Kirrane, Sean","3.50","Carr, Mrs R A","129","60","5",,
"Marquis Of York","14:00:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Good","12","Class 5","24","0","Hamilton, Tony","33.00","Fahey, R A","128","63","13",,
"Royal Countess","14:00:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Good","12","Class 5","20","0","Mathers, Patrick","22.00","Smith, R Michael","123","51","12",,
"Sweet Madness (IRE)","14:00:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Good","12","Class 5","14","0","Beasley, Connor","50.00","Tutty, Gemma","125","60","9",,
"Wheres Jeff","14:00:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Good","12","Class 5","24","0","Mason, Joanna","6.00","Easterby, M W","142","70","11",,
"Alpha Capture (IRE)","14:35:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","40","0","Marquand, Tom","0.73","Haggas, W J","133","0","9",,
"Another Baar","14:35:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","No Prev","0","Hart, Jason","12.00","Keatley, Adrian Paul","133","0","11",,
"Arkenstaar","14:35:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","No Prev","0","Beasley, Connor","28.00","Dods, M","133","0","1",,
"Barrolo","14:35:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","No Prev","0","James, S H","25.00","Tuer, Grant","133","0","6",,
"Carvetii (IRE)","14:35:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","57","0","Nolan, D","8.50","Carroll, D","133","0","2",,
"Indication Rocket (IRE)","14:35:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","9","0","Dennis, Phil","50.00","Menzies, Rebecca","133","0","12",,
"James Mchenry","14:35:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","No Prev","0","Stott, Kevin","7.00","Bethell, Ed","133","0","5",,
"Lady Manyara (IRE)","14:35:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","76","0","Lee, Clifford","8.50","Burke, K R","128","0","10",,
"Penelopes Sister (IRE)","14:35:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","38","0","Rodriguez, Callum","80.00","Goldie, J S","128","0","4",,
"Storm Venture","14:35:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","22","0","Orr, Oisin","12.00","Fahey, R A","133","0","3",,
"Tephi (IRE)","14:35:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","16","0","Tudhope, Daniel","8.50","Boughey, George","128","0","8",,
"Whatacracker","14:35:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","29","0","Wheatley, Zak","28.00","Carroll, D","128","0","7",,
"Atomic Impact (IRE)","15:10:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","30","0","Tudhope, Daniel","7.00","Burke, K R","133","0","1",,
"Barefoot Angel (IRE)","15:10:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","24","0","Hanagan, Paul","2.00","Fahey, R A","128","0","4",,
"Derwent Boy","15:10:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","78","0","Lee, G","16.00","Camacho, Miss J A","133","0","7",,
"Fortunate Star (IRE)","15:10:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","No Prev","0","Wheatley, Zak","28.00","Carroll, D","128","0","9",,
"Little Red Dancer","15:10:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","16","0","Swift, Mr Dale","80.00","Brown, A D","128","0","10",,
"Mint Edition","15:10:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","22","0","Orr, Oisin","28.00","Bethell, Ed","133","0","8",,
"Pride Of Yorkshire","15:10:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","109","0","Stott, Kevin","11.00","Ryan, K A","133","0","6",,
"Reward Smile","15:10:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","71","0","Lee, Clifford","5.00","Palmer, Hugo","133","0","3",,
"River Naver (FR)","15:10:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","19","0","Marquand, Tom","3.50","Haggas, W J","128","0","12",,
"Tremendous Times","15:10:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","33","0","Beasley, Connor","14.00","Dods, M","133","0","5",,
"Trojan Legend","15:10:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","26","0","Hart, Jason","14.00","Johnston, M","133","0","11",,
"Truly Charming (IRE)","15:10:00","2022-08-25","Carlisle","Flat (Turf)","Novices","6f ","6","Good","12","Class 4","24","0","Fentiman, Duran","80.00","Easterby, T D","128","0","2",,
"Another Investment (IRE)","15:45:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","6f ","6","Good","8","Class 4","26","0","Hart, Jason","5.50","Tinkler, N","134","80","2",,
"Aphelios","15:45:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","6f ","6","Good","8","Class 4","9","0","Fallon, Cieren","1.25","Appleby, M","129","75","5",,
"Bay Breeze","15:45:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","6f ","6","Good","8","Class 4","32","0","Kirrane, Sean","6.50","Easterby, T D","130","79","6",,
"Lady Raeburn (IRE)","15:45:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","6f ","6","Good","8","Class 4","20","0","Stott, Kevin","5.50","Ryan, K A","132","78","4",,
"Melayu Kingdom (IRE)","15:45:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","6f ","6","Good","8","Class 4","26","0","Eaves, Tom","18.00","Ryan, K A","135","81","8",,
"Milbanke","15:45:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","6f ","6","Good","8","Class 4","364","0","Lee, Clifford","6.00","Burke, K R","131","77","1",,
"Monica","15:45:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","6f ","6","Good","8","Class 4","9","0","Hanagan, Paul","14.00","Jardine, I","129","75","3",,
"Red Warning (IRE)","15:45:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","6f ","6","Good","8","Class 4","26","0","Beasley, Connor","40.00","Dods, M","129","75","7",,
"Roshambo","15:45:00","2022-08-25","Carlisle","Flat (Turf)","Handicap","6f ","6","Good","8","Class 4","22","0",,"0.00","Camacho, Miss J A","125","71","9",,
"Disputed","16:20:00","2022-08-25","Carlisle","Flat (Turf)","Handicap Nursery","7f ","7","Good","7","Class 4","18","0","Hart, Jason","11.00","Keatley, Adrian Paul","133","75","2",,
"Finn Russell (IRE)","16:20:00","2022-08-25","Carlisle","Flat (Turf)","Handicap Nursery","7f ","7","Good","7","Class 4","26","0","Tudhope, Daniel","4.00","Jardine, I","134","76","3",,
