horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Cabinet Maker (IRE)","13:15:00","2022-10-06","Ayr","Flat (Turf)","Handicap","1m2f ","10","Soft","11","Class 5","13","0","Stammers, Oliver","7.00","Johnston, M","127","64","12",,
"Dundory (IRE)","13:15:00","2022-10-06","Ayr","Flat (Turf)","Handicap","1m2f ","10","Soft","11","Class 5","11","0","Mangan, Gina","2.50","Oshea, J G M","139","75","5",,
"Ebony Maw","13:15:00","2022-10-06","Ayr","Flat (Turf)","Handicap","1m2f ","10","Soft","11","Class 5","20","0","Brookes, Aiden","9.00","Whillans, Ewan","128","64","3",,
"Flying Moon (GER)","13:15:00","2022-10-06","Ayr","Flat (Turf)","Handicap","1m2f ","10","Soft","11","Class 5","20","0","Breslin, Andrew","14.00","Smith, R Michael","126","59","7",,
"Gurkhali Girl (IRE)","13:15:00","2022-10-06","Ayr","Flat (Turf)","Handicap","1m2f ","10","Soft","11","Class 5","24","0","Russell, Harry","28.00","Jardine, I","122","59","9",,
"Hilts (IRE)","13:15:00","2022-10-06","Ayr","Flat (Turf)","Handicap","1m2f ","10","Soft","11","Class 5","21","0","Marsh, Finley","4.00","OKeeffe, Jedd","137","74","2",,
"Royal Regent","13:15:00","2022-10-06","Ayr","Flat (Turf)","Handicap","1m2f ","10","Soft","11","Class 5","9","0","Murtagh, Connor","9.00","Smith, R Michael","129","62","4",,
"Shine On Brendan (IRE)","13:15:00","2022-10-06","Ayr","Flat (Turf)","Handicap","1m2f ","10","Soft","11","Class 5","9","0","Sexton, Ryan","6.00","Goldie, J S","133","69","11",,
"Sixstar","13:15:00","2022-10-06","Ayr","Flat (Turf)","Handicap","1m2f ","10","Soft","11","Class 5","22","0",,"0.00","Easterby, T D","119","56","10",,
"Sophiesticate (IRE)","13:15:00","2022-10-06","Ayr","Flat (Turf)","Handicap","1m2f ","10","Soft","11","Class 5","8","0","Kirrane, Sean","18.00","Goldie, J S","134","71","6",,
"Spanish Hustle","13:15:00","2022-10-06","Ayr","Flat (Turf)","Handicap","1m2f ","10","Soft","11","Class 5","10","0","Waugh, Amie","14.00","Goldie, J S","122","58","8",,
"Yellow Bear","13:15:00","2022-10-06","Ayr","Flat (Turf)","Handicap","1m2f ","10","Soft","11","Class 5","20","0","Wheatley, Zak","16.00","Carroll, D","128","68","1",,
"Artisan Dancer (FR)","13:50:00","2022-10-06","Ayr","Flat (Turf)","Novices","1m ","8","Soft","8","Class 5","21","0","Stammers, Oliver","14.00","Johnston, M","130","0","3",,
"Boy Douglas (IRE)","13:50:00","2022-10-06","Ayr","Flat (Turf)","Novices","1m ","8","Soft","8","Class 5","21","0","Beasley, Connor","10.00","Dods, M","133","0","7",,
"Earthquake","13:50:00","2022-10-06","Ayr","Flat (Turf)","Novices","1m ","8","Soft","8","Class 5","No Prev","0","Mulrennan, Paul","40.00","Russell, Miss Lucinda V","133","0","6",,
"Eastvan (IRE)","13:50:00","2022-10-06","Ayr","Flat (Turf)","Novices","1m ","8","Soft","8","Class 5","41","0","Orr, Oisin","2.25","Russell, Miss Lucinda V","133","0","4",,
"Lovely Lady","13:50:00","2022-10-06","Ayr","Flat (Turf)","Novices","1m ","8","Soft","8","Class 5","21","0","Rodriguez, Callum","12.00","Dalgleish, Keith","128","0","1",,
"Muir Wood","13:50:00","2022-10-06","Ayr","Flat (Turf)","Novices","1m ","8","Soft","8","Class 5","No Prev","0","Hart, Jason","9.00","Johnston, M","133","0","5",,
"Radetsky Marsch (FR)","13:50:00","2022-10-06","Ayr","Flat (Turf)","Novices","1m ","8","Soft","8","Class 5","22","0","Doyle, Hollie","1.20","Watson, Archie","133","0","8",,
"The Renegade","13:50:00","2022-10-06","Ayr","Flat (Turf)","Novices","1m ","8","Soft","8","Class 5","14","0","McDonald, P J","12.00","Palmer, Hugo","133","0","2",,
"Ayr Poet","14:25:00","2022-10-06","Ayr","Flat (Turf)","Handicap","1m ","8","Soft","13","Class 6","10","0","Doyle, Hollie","7.00","Goldie, J S","140","65","8",,
