horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Call Time (IRE)","14:15:00","2024-05-24","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","8","Class 5","32","0","Keniry, L P","11.00","Moore, J S","135","68","5",,
"Dark Fandango (IRE)","14:15:00","2024-05-24","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","8","Class 5","18","0","Cox, William","16.00","Hills, Charles","134","67","6",,
"Gogo Yubari","14:15:00","2024-05-24","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","8","Class 5","13","0","Clutterbuck, Rhys","5.50","Cunha, Dylan","137","70","2",,
"Hearitfortheboys (IRE)","14:15:00","2024-05-24","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","8","Class 5","25","0","Doughty, Jack","3.33","Carroll, A W","126","66","1",,
"Moes Legacy","14:15:00","2024-05-24","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","8","Class 5","35","0","Fallon, Cieren","16.00","Harris, R A","126","59","4",,
"Ottoman Force","14:15:00","2024-05-24","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","8","Class 5","22","0","Loughnane, Mr Billy","8.50","Holland, Darryll","135","68","9",,
"Profit Street (IRE)","14:15:00","2024-05-24","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","8","Class 5","21","0","Jary, Alex","3.00","Tinkler, N","129","67","7",,
"Revenue (IRE)","14:15:00","2024-05-24","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","8","Class 5","8","0","Dobie, Georgia","4.00","Houghton, Eve Johnson","126","62","8",,
"Ten Club (IRE)","14:15:00","2024-05-24","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","8","Class 5","23","0",,"0.00","Osborne, J A","131","67","3",,
"Aesterius (IRE)","14:50:00","2024-05-24","Bath","Flat (Turf)","Novices","5f ","5","Good","9","Class 5","No Prev","0","Doyle, James","1.38","Watson, Archie","130","0","10",,
"Ardennes (IRE)","14:50:00","2024-05-24","Bath","Flat (Turf)","Novices","5f ","5","Good","9","Class 5","No Prev","0","Loughnane, Mr Billy","12.00","Walker, Ed","130","0","4",,
"Biddable (IRE)","14:50:00","2024-05-24","Bath","Flat (Turf)","Novices","5f ","5","Good","9","Class 5","15","0","Cox, William","50.00","Dascombe, Tom","125","0","11",,
"Binadham (IRE)","14:50:00","2024-05-24","Bath","Flat (Turf)","Novices","5f ","5","Good","9","Class 5","31","0",,"0.00","Foy, Kevin","137","0","9",,
"Bolo Neighs (IRE)","14:50:00","2024-05-24","Bath","Flat (Turf)","Novices","5f ","5","Good","9","Class 5","20","0","Clutterbuck, Rhys","4.00","Beckett, R M","130","0","5",,
"Emporess (IRE)","14:50:00","2024-05-24","Bath","Flat (Turf)","Novices","5f ","5","Good","9","Class 5","19","0","Mangan, Gina","8.50","Millman, B R","122","0","2",,
"Glendine (IRE)","14:50:00","2024-05-24","Bath","Flat (Turf)","Novices","5f ","5","Good","9","Class 5","No Prev","0","Downing, George","40.00","Evans, P D","130","0","7",,
"Mukaber (IRE)","14:50:00","2024-05-24","Bath","Flat (Turf)","Novices","5f ","5","Good","9","Class 5","No Prev","0","Levey, S M","8.00","Hannon (Jnr), Richard","130","0","3",,
"Redorange","14:50:00","2024-05-24","Bath","Flat (Turf)","Novices","5f ","5","Good","9","Class 5","No Prev","0","Fahy, J P","11.00","Cox, C G","130","0","8",,
