horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"An Forghas (IRE)","13:40:00","2023-03-06","Leopardstown","National Hunt","Maiden Hurdle","2m ","16","Yielding","15","Ire","23","0","Enright, P T","16.00","McKiernan, Oliver","166","0","0",,
"Derry Lad (IRE)","13:40:00","2023-03-06","Leopardstown","National Hunt","Maiden Hurdle","2m ","16","Yielding","15","Ire","26","0","OKeeffe, Sean F","80.00","Coleman, Kevin","166","0","0",,
"Dixon Line","13:40:00","2023-03-06","Leopardstown","National Hunt","Maiden Hurdle","2m ","16","Yielding","15","Ire","1","0","King, Alan","50.00","Sexton, Adrian","159","80","0",,
"Fowler For Four (IRE)","13:40:00","2023-03-06","Leopardstown","National Hunt","Maiden Hurdle","2m ","16","Yielding","15","Ire","8","0","Owens, C","125.00","Rothwell, P J","159","0","0",,
"Horantzau Dairy (FR)","13:40:00","2023-03-06","Leopardstown","National Hunt","Maiden Hurdle","2m ","16","Yielding","15","Ire","22","0","Townend, P","0.57","Mullins, W P","166","0","0",,
"I Am Fortunata (IRE)","13:40:00","2023-03-06","Leopardstown","National Hunt","Maiden Hurdle","2m ","16","Yielding","15","Ire","12","0","Russell, D N","2.50","Elliott, Gordon","166","0","0",,
"Johnny Cigar (IRE)","13:40:00","2023-03-06","Leopardstown","National Hunt","Maiden Hurdle","2m ","16","Yielding","15","Ire","22","0","ORegan, Denis","40.00","ODonnell, P F","166","0","0",,
"Lucky Policy (IRE)","13:40:00","2023-03-06","Leopardstown","National Hunt","Maiden Hurdle","2m ","16","Yielding","15","Ire","22","0","Donoghue, K M","125.00","Flynn, Paul W","166","0","0",,
"Manwal (IRE)","13:40:00","2023-03-06","Leopardstown","National Hunt","Maiden Hurdle","2m ","16","Yielding","15","Ire","82","0","Slevin, J J","100.00","Ward, V C","166","0","0",,
"Quirkes Gate","13:40:00","2023-03-06","Leopardstown","National Hunt","Maiden Hurdle","2m ","16","Yielding","15","Ire","15","0","OSullivan, Mr M J M","4.50","Connell, B","161","113","0",,
"Rightfolksplease (IRE)","13:40:00","2023-03-06","Leopardstown","National Hunt","Maiden Hurdle","2m ","16","Yielding","15","Ire","22","0","Meyler, D","125.00","Flynn, Paul W","166","0","0",,
"Sandyman","13:40:00","2023-03-06","Leopardstown","National Hunt","Maiden Hurdle","2m ","16","Yielding","15","Ire","8","0","McNamara, Conor","100.00","McAuley, James","166","0","0",,
"Star Harbour (IRE)","13:40:00","2023-03-06","Leopardstown","National Hunt","Maiden Hurdle","2m ","16","Yielding","15","Ire","50","0","Ewing, Sam","33.00","McGuinness, Adrian","166","0","0",,
"Tiz All Hush Hush (IRE)","13:40:00","2023-03-06","Leopardstown","National Hunt","Maiden Hurdle","2m ","16","Yielding","15","Ire","70","0","Smithers, P T","125.00","Watson, R K","159","0","0",,
"Walhaan (IRE)","13:40:00","2023-03-06","Leopardstown","National Hunt","Maiden Hurdle","2m ","16","Yielding","15","Ire","22","0","Walsh, E","14.00","Murphy, Ciaran","161","0","0",,
"Captains Nephew (IRE)","14:15:00","2023-03-06","Leopardstown","National Hunt","Novices Hurdle","2m ","16","Yielding","6","Ire","18","0","OKeeffe, Darragh","2.50","Rothwell, P J","164","119","0",,
"Della Casa Lunga (IRE)","14:15:00","2023-03-06","Leopardstown","National Hunt","Novices Hurdle","2m ","16","Yielding","6","Ire","23","0","Enright, P T","2.75","Curling, S","150","0","0",,
"Ideal Du Tabert (FR)","14:15:00","2023-03-06","Leopardstown","National Hunt","Novices Hurdle","2m ","16","Yielding","6","Ire","23","0","Donoghue, K M","3.33","Cromwell, Gavin Patrick","161","0","0",,
"My Gaffer (IRE)","14:15:00","2023-03-06","Leopardstown","National Hunt","Novices Hurdle","2m ","16","Yielding","6","Ire","141","0","Quinlan, Liam","7.50","Ryan, John Patrick","152","0","0",,
"Purse Price","14:15:00","2023-03-06","Leopardstown","National Hunt","Novices Hurdle","2m ","16","Yielding","6","Ire","9","0","Harvey, Mr B W","3.50","Elliott, Gordon","145","0","0",,
"Whip Whitaker (IRE)","14:15:00","2023-03-06","Leopardstown","National Hunt","Novices Hurdle","2m ","16","Yielding","6","Ire","4","0","Donovan, Philip","200.00","Ryan, John Patrick","152","82","0",,
"Ballinlough Gale (IRE)","14:50:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","2m ","16","Yielding","15","Ire","49","0","Gilligan, D J","7.00","Elliott, Gordon","157","100","0",,
"Boola Boola (IRE)","14:50:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","2m ","16","Yielding","15","Ire","12","0","Smithers, C D","16.00","Harrington, Mrs John","157","100","0",,
"Clever Currency (IRE)","14:50:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","2m ","16","Yielding","15","Ire","23","0","Kennedy, B P","20.00","Flynn, Paul W","162","105","0",,
"Firstman (FR)","14:50:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","2m ","16","Yielding","15","Ire","24","0","McKenna, Liam","2.00","Martin, A J","153","94","0",,
"Grand Cru Chatho (FR)","14:50:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","2m ","16","Yielding","15","Ire","97","0","Byrnes, Mr P","40.00","Cawley, Edward","153","94","0",,
"Itsallabouteve (IRE)","14:50:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","2m ","16","Yielding","15","Ire","70","0","OSullivan, Mr M J M","33.00","Walsh, Brendan M","166","107","0",,
"Knocknagappagh (IRE)","14:50:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","2m ","16","Yielding","15","Ire","23","0","McGivern, Mr C","14.00","Elliott, Gordon","158","101","0",,
"Lakomet Of Saints (FR)","14:50:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","2m ","16","Yielding","15","Ire","64","0","Harvey, Mr B W","10.00","Flavin, J P","150","91","0",,
"Monoxide","14:50:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","2m ","16","Yielding","15","Ire","8","0","Brouder, Gearoid","25.00","McCluskey, Neill","139","80","0",,
"Razdan (IRE)","14:50:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","2m ","16","Yielding","15","Ire","25","0","King, D","8.50","Timmons, C D","164","105","0",,
"Ricky Langford (IRE)","14:50:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","2m ","16","Yielding","15","Ire","11","0","OHanlon, P J","33.00","Rothwell, P J","147","88","0",,
"Single Edition (IRE)","14:50:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","2m ","16","Yielding","15","Ire","17","0",,"0.00","Slevin, Nigel","166","105","0",,
"The King Of Prs (IRE)","14:50:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","2m ","16","Yielding","15","Ire","49","0","Buckley, Kieran","4.00","Cromwell, Gavin Patrick","167","106","0",,
"Vale Of Glory (IRE)","14:50:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","2m ","16","Yielding","15","Ire","210","0","Kelly, Eoin G","20.00","Murray, Adrian","160","103","0",,
"Ventnor (IRE)","14:50:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","2m ","16","Yielding","15","Ire","18","0","Callaghan, Mr K","20.00","Barcoe, James M","137","80","0",,
"Wild Dollar (IRE)","14:50:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","2m ","16","Yielding","15","Ire","70","0","Kelly, Aidan","9.00","Harty, Edward and Patrick","161","104","0",,
"Atacanter (IRE)","15:25:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","3m ","24","Yielding","18","Ire","23","0","Buckley, Kieran","12.00","OSullivan, Ross","158","102","0",,
"Cafe Del Mar (IRE)","15:25:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","3m ","24","Yielding","18","Ire","22","0","Fenelon, S","28.00","Phelan, David J","143","91","0",,
"Carrig Carol (IRE)","15:25:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","3m ","24","Yielding","18","Ire","50","0","Sexton, K C","20.00","Croke, Peter","164","105","0",,
"Diamond Grove","15:25:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","3m ","24","Yielding","18","Ire","35","0","Slevin, J J","28.00","Cawley, Edward","142","83","0",,
"Elusive Sea (IRE)","15:25:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","3m ","24","Yielding","18","Ire","34","0","Gainford, Mr J C","25.00","Elliott, Gordon","154","95","0",,
"Fairly Bold (IRE)","15:25:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","3m ","24","Yielding","18","Ire","22","0","OKeeffe, Darragh","18.00","Rothwell, P J","145","86","0",,
"Glenmalure Lodge (IRE)","15:25:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","3m ","24","Yielding","18","Ire","25","0","Torrens, Simon","25.00","Rothwell, P J","141","82","0",,
"Indie Belle (IRE)","15:25:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","3m ","24","Yielding","18","Ire","1","0","Kelly, Aidan","10.00","Widger, Robert","147","95","0",,
"Iridescent (IRE)","15:25:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","3m ","24","Yielding","18","Ire","39","0","ODwyer, Charlie","20.00","Fogarty, Jonathan","149","97","0",,
"Junior Rattler (IRE)","15:25:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","3m ","24","Yielding","18","Ire","2","0","Enright, P T","10.00","McKiernan, Oliver","168","109","0",,
"Lessofdnegativity (IRE)","15:25:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","3m ","24","Yielding","18","Ire","26","0","King, D","33.00","McNamara, Andrew","155","101","0",,
"Lord Lariat (IRE)","15:25:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","3m ","24","Yielding","18","Ire","92","0","OHanlon, P J","6.00","McLoughlin, D A","163","109","0",,
"Loup De Tallane (FR)","15:25:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","3m ","24","Yielding","18","Ire","85","0","OSullivan, Mr M J M","11.00","Griffin, Eoin","149","95","0",,
"Patsys Honour (IRE)","15:25:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","3m ","24","Yielding","18","Ire","2","0","Carberry, Peter","9.00","Martin, A J","164","105","0",,
"Plain Or Battered (IRE)","15:25:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","3m ","24","Yielding","18","Ire","22","0","Condon, R J","33.00","Dooly, N","142","88","0",,
"Pure Sirloin (IRE)","15:25:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","3m ","24","Yielding","18","Ire","44","0","Donoghue, K M","2.75","Cromwell, Gavin Patrick","166","107","0",,
"Wa Wa (IRE)","15:25:00","2023-03-06","Leopardstown","National Hunt","Handicap Hurdle","3m ","24","Yielding","18","Ire","22","0","Cooper, Bryan J","6.50","McLoughlin, D A","159","100","0",,
