horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Dynamite Kentucky (FR)","12:52:00","2022-11-02","Chepstow","National Hunt","Handicap Chase","3m ","24","Good","8","Class 4","224","0","Scott, Luke","6.50","Newland, Dr R D P","163","111","0",,
"Easy Bucks","12:52:00","2022-11-02","Chepstow","National Hunt","Handicap Chase","3m ","24","Good","8","Class 4","17","0","Brogan, Kevin","3.33","Bowen, P","163","105","0",,
"Faustinovick","12:52:00","2022-11-02","Chepstow","National Hunt","Handicap Chase","3m ","24","Good","8","Class 4","198","0","Kimber, Harry","3.50","Tizzard, Joe","162","107","0",,
"Gleno (IRE)","12:52:00","2022-11-02","Chepstow","National Hunt","Handicap Chase","3m ","24","Good","8","Class 4","169","0","Quinn, Caoilin","8.50","Moore, G L","162","110","0",,
"Mr Katanga (IRE)","12:52:00","2022-11-02","Chepstow","National Hunt","Handicap Chase","3m ","24","Good","8","Class 4","10","0","Pinchin, Miss L M","8.50","Curtis, Miss Rebecca","158","100","0",,
"My Bad Lucy","12:52:00","2022-11-02","Chepstow","National Hunt","Handicap Chase","3m ","24","Good","8","Class 4","275","0","Houlihan, Niall F","5.50","Gifford, N J","151","93","0",,
"Puppet Warrior","12:52:00","2022-11-02","Chepstow","National Hunt","Handicap Chase","3m ","24","Good","8","Class 4","569","0","Worsley, Tabitha","50.00","Howell, Ms G","147","89","0",,
"San Agustin (IRE)","12:52:00","2022-11-02","Chepstow","National Hunt","Handicap Chase","3m ","24","Good","8","Class 4","162","0","Tidball, Jay","4.00","Lacey, T","163","110","0",,
"American Sniper (IRE)","13:22:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","18","0","Scudamore, Tom","11.00","Pipe, D E","158","0","0",,
"Balinesker Beach (IRE)","13:22:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","597","0","Reed, Harry","125.00","Mulholland, N P","158","0","0",,
"Doyouknowwhatimean","13:22:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","253","0","Skelton, Harry","6.50","Skelton, Daniel","158","0","0",,
"Elfride","13:22:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","162","0","Lambert, Finn","33.00","Phillips, R T","144","0","0",,
"Erigmoor","13:22:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","253","0","Burke, Jonathan","6.50","Edmunds, Stuart","158","0","0",,
"Ernest Gray (IRE)","13:22:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","207","0",,"0.00","King, A","158","0","0",,
"Flash Gorcombe","13:22:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","18","0","Jacob, Daryl","150.00","Walford, Robert","158","0","0",,
"Half Dozen (IRE)","13:22:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","233","0","Cobden, Harry","3.50","Nicholls, P F","158","0","0",,
"Halondo (FR)","13:22:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","248","0","Bowen, Sean P","25.00","Murphy, Olly","158","0","0",,
"Ice Coast (FR)","13:22:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","No Prev","0","Brooke, Henry","4.50","Greenall, Oliver","158","0","0",,
"Kays Light (IRE)","13:22:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","47","0","OBrien, T J","40.00","Henderson, P","151","0","0",,
"Kimberley Eve","13:22:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","198","0","Todd, C J","33.00","Williams, Ian","151","0","0",,
"Libberty Hunter","13:22:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","263","0","Wedge, Adam","2.50","Williams, Evan","158","0","0",,
"Rolling Clouds (IRE)","13:22:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","No Prev","0","Best, J A","33.00","Keighley, M","158","0","0",,
"Unspeakable (IRE)","13:22:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","8","0","Tudor, Jack","100.00","Williams, Christian","158","0","0",,
"Walk On High","13:22:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","328","0","Murtagh, Lorcan","11.00","Fry, Harry","155","0","0",,
"Always Busy (IRE)","13:52:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","25","0","Tudor, Jack","50.00","Williams, Christian","158","0","0",,
"Bubble Dubi (FR)","13:52:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","203","0","Sheehan, Gavin","10.00","Edmunds, Stuart","158","0","0",,
"Champagne Gift (IRE)","13:52:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","129","0","Woods, K K","100.00","Jeffreys, D J","158","0","0",,
"Clonakilty (IRE)","13:52:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","No Prev","0","Bowen, Sean P","16.00","Murphy, Olly","158","0","0",,
"Dr Hegarty (IRE)","13:52:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","No Prev","0","ONeill, Jonjo (Jr)","33.00","ONeill, Jonjo","158","0","0",,
"General Medrano (IRE)","13:52:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","151","0","Bellamy, Tom","18.00","Lavelle, Miss E C","158","0","0",,
"Governor Green (IRE)","13:52:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","263","0","Burke, Jonathan","28.00","Ralph, Alastair","158","0","0",,
"Heros De Moutiers (FR)","13:52:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","11","0","Gillard, Mr T","80.00","McCain Jnr, D","155","0","0",,
"High Game Royal (FR)","13:52:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","No Prev","0","OBrien, T J","20.00","Hobbs, P J","158","0","0",,
"Leading Swoop (IRE)","13:52:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","365","0",,"0.00","Walford, Robert","158","0","0",,
"Out Of Office (IRE)","13:52:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","No Prev","0","Wedge, Adam","7.00","Williams, Evan","158","0","0",,
"Pembroke","13:52:00","2022-11-02","Chepstow","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good","15","Class 4","231","0","Skelton, Harry","2.50","Skelton, Daniel","158","0","0",,
