horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Bluesy Moon","17:30:00","2024-04-10","Kempton","All Weather","Novices","5f ","5","Standard To Slow","8","Class 5","No Prev","0","Fallon, Cieren","40.00","Attwater, M J","128","0","8",,
"Boro Queen","17:30:00","2024-04-10","Kempton","All Weather","Novices","5f ","5","Standard To Slow","8","Class 5","10","0","Shepherd, Callum","12.00","Evans, P D","128","0","6",,
"Kodibeat","17:30:00","2024-04-10","Kempton","All Weather","Novices","5f ","5","Standard To Slow","8","Class 5","No Prev","0","Tudhope, Daniel","6.00","Cole, P F I","128","0","4",,
"Lady Dorchester (IRE)","17:30:00","2024-04-10","Kempton","All Weather","Novices","5f ","5","Standard To Slow","8","Class 5","9","0","Lewis, Owen","10.00","Davis, D J S Ffrench","121","0","1",,
"Rosy Hope (IRE)","17:30:00","2024-04-10","Kempton","All Weather","Novices","5f ","5","Standard To Slow","8","Class 5","No Prev","0","ONeill, K T","3.50","Haynes, Alice","128","0","3",,
"Spirited Dancer","17:30:00","2024-04-10","Kempton","All Weather","Novices","5f ","5","Standard To Slow","8","Class 5","No Prev","0","Bishop, Charles","7.00","Channon, Jack","128","0","5",,
"Theatrically (IRE)","17:30:00","2024-04-10","Kempton","All Weather","Novices","5f ","5","Standard To Slow","8","Class 5","18","0","Larson, Frederick","1.75","Murphy, Amy","125","0","7",,
"Washington Dancer","17:30:00","2024-04-10","Kempton","All Weather","Novices","5f ","5","Standard To Slow","8","Class 5","No Prev","0","Ryan, Rossa","9.00","Evans, P D","128","0","2",,
"American Riddle (IRE)","18:00:00","2024-04-10","Kempton","All Weather","Novices","1m ","8","Standard To Slow","10","Class 5","No Prev","0","Murphy, Oisin","4.50","Balding, A M","120","0","8",,
"Approved Star (IRE)","18:00:00","2024-04-10","Kempton","All Weather","Novices","1m ","8","Standard To Slow","10","Class 5","No Prev","0","Kingscote, Richard","9.00","Hannon (Jnr), Richard","120","0","2",,
