horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Ballinslea Bridge (IRE)","13:40:00","2022-05-24","Bangor","National Hunt","Handicap Novices Chase","2m4.5f ","20.5","Good","5","Class 3","15","0","Worsley, Tabitha","25.00","Dickin, Harriet","149","110","0",,
"Could Be Trouble (IRE)","13:40:00","2022-05-24","Bangor","National Hunt","Handicap Novices Chase","2m4.5f ","20.5","Good","5","Class 3","17","0","Gillard, Mr T","2.00","McCain Jnr, D","161","122","0",,
"Cracking Smart (FR)","13:40:00","2022-05-24","Bangor","National Hunt","Handicap Novices Chase","2m4.5f ","20.5","Good","5","Class 3","81","0","Heskin, A P","20.00","Leech, Mrs S","157","115","0",,
"Decoration Of War (IRE)","13:40:00","2022-05-24","Bangor","National Hunt","Handicap Novices Chase","2m4.5f ","20.5","Good","5","Class 3","207","0","Noonan, David G","7.50","Young, Maxwell","155","113","0",,
"Mortlach","13:40:00","2022-05-24","Bangor","National Hunt","Handicap Novices Chase","2m4.5f ","20.5","Good","5","Class 3","7","0","Brennan, P J","0.73","OBrien, Fergal","158","116","0",,
"Annies Prayer (IRE)","14:11:00","2022-05-24","Bangor","National Hunt","Handicap Novices Hurdle","2m4f ","20","Good","5","Class 4","35","0","Quinlan, Sean","6.00","Candlish, Jennie","143","85","0",,
"Bright Sunbird (IRE)","14:11:00","2022-05-24","Bangor","National Hunt","Handicap Novices Hurdle","2m4f ","20","Good","5","Class 4","14","0","Worsley, Tabitha","2.00","Hanmer, G D","151","96","0",,
"Chestnut Pete","14:11:00","2022-05-24","Bangor","National Hunt","Handicap Novices Hurdle","2m4f ","20","Good","5","Class 4","24","0","Heskin, A P","8.50","Leech, Mrs S","168","110","0",,
"Maskia (FR)","14:11:00","2022-05-24","Bangor","National Hunt","Handicap Novices Hurdle","2m4f ","20","Good","5","Class 4","67","0","Poste, Ben J","3.50","Gasson, Mrs Rosemary","158","100","0",,
"Methusalar (IRE)","14:11:00","2022-05-24","Bangor","National Hunt","Handicap Novices Hurdle","2m4f ","20","Good","5","Class 4","18","0","Cannon, Tom J","2.25","King, A","156","98","0",,
"Copper Fox","14:41:00","2022-05-24","Bangor","National Hunt","Maiden Hurdle","2m1f ","17","Good","5","Class 4","10","0","Hughes, Brian","2.25","McCain Jnr, D","158","0","0",,
