horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Alashos (FR)","14:33:00","2024-06-04","Leicester","Flat (Turf)","Maiden","6f ","6","Good To Soft","14","Class 5","No Prev","0","Wood, George","50.00","Horton, James","131","0","2",,
"American Style","14:33:00","2024-06-04","Leicester","Flat (Turf)","Maiden","6f ","6","Good To Soft","14","Class 5","20","0","Gray, S A","40.00","Ryan, K A","131","0","5",,
"Bracklesham Bay (IRE)","14:33:00","2024-06-04","Leicester","Flat (Turf)","Maiden","6f ","6","Good To Soft","14","Class 5","No Prev","0","Shepherd, Callum","20.00","Osborne, J A","133","0","9",,
"Brighton Boy (IRE)","14:33:00","2024-06-04","Leicester","Flat (Turf)","Maiden","6f ","6","Good To Soft","14","Class 5","No Prev","0","Watson, Jason","12.00","Balding, A M","131","0","8",,
"Calyxoh (IRE)","14:33:00","2024-06-04","Leicester","Flat (Turf)","Maiden","6f ","6","Good To Soft","14","Class 5","18","0","Cosgrave, Pat","2.50","Chapple-Hyam, Jane","133","0","1",,
"Dapper Guest (IRE)","14:33:00","2024-06-04","Leicester","Flat (Turf)","Maiden","6f ","6","Good To Soft","14","Class 5","No Prev","0","Queally, T P","40.00","Margarson, G G","133","0","6",,
"Dottie Diamond","14:33:00","2024-06-04","Leicester","Flat (Turf)","Maiden","6f ","6","Good To Soft","14","Class 5","No Prev","0","Pearson, Laura","40.00","Stone, W B","124","0","3",,
"Equalised (IRE)","14:33:00","2024-06-04","Leicester","Flat (Turf)","Maiden","6f ","6","Good To Soft","14","Class 5","No Prev","0","Ryan, Rossa","14.00","Hills, Charles","133","0","11",,
"Hidden Verse (IRE)","14:33:00","2024-06-04","Leicester","Flat (Turf)","Maiden","6f ","6","Good To Soft","14","Class 5","No Prev","0","Shoemark, Kieran","28.00","Newland, Dr R D P","133","0","14",,
"High On Hope","14:33:00","2024-06-04","Leicester","Flat (Turf)","Maiden","6f ","6","Good To Soft","14","Class 5","20","0","Rawlinson, Ali","5.50","Dascombe, Tom","131","0","4",,
"Mapledurham (IRE)","14:33:00","2024-06-04","Leicester","Flat (Turf)","Maiden","6f ","6","Good To Soft","14","Class 5","18","0","Gilligan, Jack","5.00","Millman, B R","128","0","10",,
"Mr Lightside (IRE)","14:33:00","2024-06-04","Leicester","Flat (Turf)","Maiden","6f ","6","Good To Soft","14","Class 5","No Prev","0","Hart, Jason","25.00","Appleby, M","133","0","7",,
"Pentle Bay (IRE)","14:33:00","2024-06-04","Leicester","Flat (Turf)","Maiden","6f ","6","Good To Soft","14","Class 5","No Prev","0","Spencer, Jamie","7.00","Boughey, George","133","0","13",,
"Rokuni (IRE)","14:33:00","2024-06-04","Leicester","Flat (Turf)","Maiden","6f ","6","Good To Soft","14","Class 5","24","0","Bishop, Charles","5.50","Houghton, Eve Johnson","133","0","12",,
"Azure Stage","15:03:00","2024-06-04","Leicester","Flat (Turf)","Handicap","1m2f ","10","Good To Soft","13","Class 6","15","0","Ryan, Rossa","14.00","Dunlop, E A L","136","56","5",,
"Daylight Ransom","15:03:00","2024-06-04","Leicester","Flat (Turf)","Handicap","1m2f ","10","Good To Soft","13","Class 6","38","0","Gordon, Josephine","33.00","McEntee, P S","135","55","8",,
"Dibble Dabble","15:03:00","2024-06-04","Leicester","Flat (Turf)","Handicap","1m2f ","10","Good To Soft","13","Class 6","34","0","Bowen, S D","12.00","Ferguson, James","130","55","10",,
"Harlington (FR)","15:03:00","2024-06-04","Leicester","Flat (Turf)","Handicap","1m2f ","10","Good To Soft","13","Class 6","20","0","Marquand, Tom","6.00","Smith, R J","135","55","4",,
"Hot Patootie","15:03:00","2024-06-04","Leicester","Flat (Turf)","Handicap","1m2f ","10","Good To Soft","13","Class 6","29","0","Shoemark, Kieran","25.00","Dow, S","126","46","11",,
"Letmebetheboss (IRE)","15:03:00","2024-06-04","Leicester","Flat (Turf)","Handicap","1m2f ","10","Good To Soft","13","Class 6","29","0","Currie, Nicola","5.00","Muir, W R & Grassick, C","132","52","9",,
"Magic Rascal","15:03:00","2024-06-04","Leicester","Flat (Turf)","Handicap","1m2f ","10","Good To Soft","13","Class 6","12","0","Cosgrave, Pat","3.00","Boughey, George","133","53","6",,
"Old Bailey (IRE)","15:03:00","2024-06-04","Leicester","Flat (Turf)","Handicap","1m2f ","10","Good To Soft","13","Class 6","17","0","McManoman, Faye","14.00","Tinkler, N","134","54","2",,
"Rasmah (IRE)","15:03:00","2024-06-04","Leicester","Flat (Turf)","Handicap","1m2f ","10","Good To Soft","13","Class 6","20","0","Coughlan, Laura","25.00","Watson, Archie","128","51","1",,
"Ready Or Nott (IRE)","15:03:00","2024-06-04","Leicester","Flat (Turf)","Handicap","1m2f ","10","Good To Soft","13","Class 6","30","0","Norton, Francis","6.00","Johnston, Charlie","134","54","7",,
"Silver Shamrock (IRE)","15:03:00","2024-06-04","Leicester","Flat (Turf)","Handicap","1m2f ","10","Good To Soft","13","Class 6","42","0","Farragher, Adam J","28.00","Feilden, Miss J","134","54","13",,
"Standbackandlook","15:03:00","2024-06-04","Leicester","Flat (Turf)","Handicap","1m2f ","10","Good To Soft","13","Class 6","14","0","Shepherd, Callum","12.00","Knight, W J","135","55","12",,
"Subaltern (IRE)","15:03:00","2024-06-04","Leicester","Flat (Turf)","Handicap","1m2f ","10","Good To Soft","13","Class 6","47","0","Kavanagh, Ryan","20.00","Murphy, Amy","120","47","3",,
"Arabian Rose","15:33:00","2024-06-04","Leicester","Flat (Turf)","Maiden","1m ","8","Good To Soft","13","Class 4","20","0","Coakley, Ross","18.00","Crisford, Simon","126","0","9",,
"Caballo De Mar (IRE)","15:33:00","2024-06-04","Leicester","Flat (Turf)","Maiden","1m ","8","Good To Soft","13","Class 4","No Prev","0","Shepherd, Callum","18.00","Scott, George","131","0","7",,
