horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Cobblers Dream (IRE)","13:30:00","2022-10-29","Ascot","National Hunt","Handicap Novices Chase","2m3f ","19","Good To Soft","4","Class 3","204","0","Quinlan, Jack","3.00","Case, B I","153","146","0",,
"Goshen (FR)","13:30:00","2022-10-29","Ascot","National Hunt","Handicap Novices Chase","2m3f ","19","Good To Soft","4","Class 3","20","0","Moore, Jamie","1.25","Moore, G L","164","157","0",,
"Gowel Road (IRE)","13:30:00","2022-10-29","Ascot","National Hunt","Handicap Novices Chase","2m3f ","19","Good To Soft","4","Class 3","37","0","Twiston-Davies, Sam","7.00","Twiston-Davies, N A","153","146","0",,
"Samarrive (FR)","13:30:00","2022-10-29","Ascot","National Hunt","Handicap Novices Chase","2m3f ","19","Good To Soft","4","Class 3","189","0","Williams, Lorcan","2.75","Nicholls, P F","153","146","0",,
"Anyharminasking (IRE)","14:05:00","2022-10-29","Ascot","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","10","Class 2","272","0","ONeill, Jonjo (Jr)","3.50","ONeill, Jonjo","167","137","0",,
"Broomfield Burg (IRE)","14:05:00","2022-10-29","Ascot","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","10","Class 2","21","0","Bowen, James C","3.00","Henderson, N J","160","130","0",,
"Call Of The Wild (IRE)","14:05:00","2022-10-29","Ascot","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","10","Class 2","199","0","Cannon, Tom J","6.50","King, A","160","130","0",,
"Galore Desassences (FR)","14:05:00","2022-10-29","Ascot","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","10","Class 2","245","0","Buckley, Kieran","28.00","Hawke, N J","157","130","0",,
"Hacker Des Places (FR)","14:05:00","2022-10-29","Ascot","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","10","Class 2","204","0","Cheleda, Angus","7.50","Nicholls, P F","163","138","0",,
"Highway One O Two (IRE)","14:05:00","2022-10-29","Ascot","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","10","Class 2","28","0","Sheehan, Gavin","9.00","Gordon, C","165","135","0",,
"Kotmask (FR)","14:05:00","2022-10-29","Ascot","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","10","Class 2","216","0","Moore, Jamie","22.00","Moore, G L","147","118","0",,
"Magistrato (FR)","14:05:00","2022-10-29","Ascot","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","10","Class 2","216","0","Williams, Lorcan","10.00","Nicholls, P F","148","119","0",,
"Tanganyika (FR)","14:05:00","2022-10-29","Ascot","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","10","Class 2","252","0","Deutsch, Charlie","25.00","Williams, Miss Venetia","149","120","0",,
"Washington","14:05:00","2022-10-29","Ascot","National Hunt","Handicap Hurdle","2m ","16","Good To Soft","10","Class 2","204","0","Gregory, Fergus","6.00","Murphy, Olly","158","128","0",,
"Amoola Gold (GER)","14:40:00","2022-10-29","Ascot","National Hunt","Handicap Chase","2m1f ","17","Good To Soft","8","Class 1","199","0","Andrews, Bridget","4.00","Skelton, Daniel","161","143","0",,
"Before Midnight","14:40:00","2022-10-29","Ascot","National Hunt","Handicap Chase","2m1f ","17","Good To Soft","8","Class 1","205","0","Twiston-Davies, Sam","5.50","Thomas, Sam","165","147","0",,
"Daly Tiger (FR)","14:40:00","2022-10-29","Ascot","National Hunt","Handicap Chase","2m1f ","17","Good To Soft","8","Class 1","94","0","Wedge, Adam","16.00","Morgan, Miss Laura","168","150","0",,
"Diego Du Charmil (FR)","14:40:00","2022-10-29","Ascot","National Hunt","Handicap Chase","2m1f ","17","Good To Soft","8","Class 1","180","0",,"0.00","Nicholls, P F","162","144","0",,
"Frero Banbou (FR)","14:40:00","2022-10-29","Ascot","National Hunt","Handicap Chase","2m1f ","17","Good To Soft","8","Class 1","205","0","Deutsch, Charlie","5.00","Williams, Miss Venetia","160","142","0",,
"Gumball (FR)","14:40:00","2022-10-29","Ascot","National Hunt","Handicap Chase","2m1f ","17","Good To Soft","8","Class 1","29","0","Brennan, P J","3.50","OBrien, Fergal","155","137","0",,
"Joke Dancer","14:40:00","2022-10-29","Ascot","National Hunt","Handicap Chase","2m1f ","17","Good To Soft","8","Class 1","1","0",,"33.00","Smith, Mrs S J","146","128","0",,
"Monsieur Lecoq (FR)","14:40:00","2022-10-29","Ascot","National Hunt","Handicap Chase","2m1f ","17","Good To Soft","8","Class 1","22","0","Gethings, Ciaran","7.00","Williams, Mrs Jane","148","130","0",,
"Nassalam (FR)","14:40:00","2022-10-29","Ascot","National Hunt","Handicap Chase","2m1f ","17","Good To Soft","8","Class 1","244","0","Moore, Jamie","6.50","Moore, G L","163","145","0",,
"Thyme White (FR)","14:40:00","2022-10-29","Ascot","National Hunt","Handicap Chase","2m1f ","17","Good To Soft","8","Class 1","205","0","Williams, Lorcan","9.00","Nicholls, P F","160","142","0",,
