horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Barbie Girlz (IRE)","12:55:00","2024-01-16","Chepstow","National Hunt","Novices Hurdle","2m ","16","Good To Soft","16","Class 4","17","0","Quinlan, S M","250.00","Price, Katy","146","0","0",,
"Countess Vicky","12:55:00","2024-01-16","Chepstow","National Hunt","Novices Hurdle","2m ","16","Good To Soft","16","Class 4","No Prev","0","Ring, C V","150.00","Dando, P C","146","0","0",,
"Diamatiste (IRE)","12:55:00","2024-01-16","Chepstow","National Hunt","Novices Hurdle","2m ","16","Good To Soft","16","Class 4","15","0","Godfrey, Ben","18.00","Woollacott, Mrs Kayley","153","0","0",,
"Doyen Quest (IRE)","12:55:00","2024-01-16","Chepstow","National Hunt","Novices Hurdle","2m ","16","Good To Soft","16","Class 4","34","0","Skelton, Harry","3.33","Skelton, Daniel","156","0","0",,
"Easy To Follow (IRE)","12:55:00","2024-01-16","Chepstow","National Hunt","Novices Hurdle","2m ","16","Good To Soft","16","Class 4","35","0","Scott, Luke","4.50","Newland, Dr R D P","156","116","0",,
"Elusiveness (IRE)","12:55:00","2024-01-16","Chepstow","National Hunt","Novices Hurdle","2m ","16","Good To Soft","16","Class 4","26","0","Williams, Lorcan","16.00","Scott, J","149","0","0",,
"Freddy Boy","12:55:00","2024-01-16","Chepstow","National Hunt","Novices Hurdle","2m ","16","Good To Soft","16","Class 4","372","0","Martin, James","250.00","Bridgwater, D G","149","0","0",,
"Get The Value (IRE)","12:55:00","2024-01-16","Chepstow","National Hunt","Novices Hurdle","2m ","16","Good To Soft","16","Class 4","48","0","Scholfield, Nick","22.00","Oshea, J G M","156","0","0",,
"Gower Prince","12:55:00","2024-01-16","Chepstow","National Hunt","Novices Hurdle","2m ","16","Good To Soft","16","Class 4","38","0","Lambert, Finn","12.00","Twiston-Davies, N A","151","0","0",,
"Parsons Stone (IRE)","12:55:00","2024-01-16","Chepstow","National Hunt","Novices Hurdle","2m ","16","Good To Soft","16","Class 4","263","0","Houlihan, Sean M","150.00","Stephens, Robert","156","0","0",,
"Snow Forecast","12:55:00","2024-01-16","Chepstow","National Hunt","Novices Hurdle","2m ","16","Good To Soft","16","Class 4","228","0","Johns, Alan","50.00","Vaughan, Tim","143","0","0",,
"Spice Heaven","12:55:00","2024-01-16","Chepstow","National Hunt","Novices Hurdle","2m ","16","Good To Soft","16","Class 4","263","0","Carver, Bryan","28.00","Honour, Chris","149","0","0",,
"Steel Ally (FR)","12:55:00","2024-01-16","Chepstow","National Hunt","Novices Hurdle","2m ","16","Good To Soft","16","Class 4","35","0","Twiston-Davies, Sam","1.63","Thomas, Sam","156","0","0",,
"Totowolfe","12:55:00","2024-01-16","Chepstow","National Hunt","Novices Hurdle","2m ","16","Good To Soft","16","Class 4","26","0","Noonan, David G","9.00","Hawke, N J","156","0","0",,
"Tour Ovalie (FR)","12:55:00","2024-01-16","Chepstow","National Hunt","Novices Hurdle","2m ","16","Good To Soft","16","Class 4","35","0","Wedge, Adam","12.00","Williams, Evan","149","0","0",,
"Valens Bruyee (IRE)","12:55:00","2024-01-16","Chepstow","National Hunt","Novices Hurdle","2m ","16","Good To Soft","16","Class 4","38","0","Jones, Ben R","150.00","Curtis, Miss Rebecca","156","0","0",,
"Ballycamus (IRE)","13:30:00","2024-01-16","Chepstow","National Hunt","Handicap Novices Chase","2m3.5f ","19.5","Good To Soft","6","Class 3","17","0","Twiston-Davies, Sam","2.00","Twiston-Davies, N A","155","118","0",,
"Big Blue Moon","13:30:00","2024-01-16","Chepstow","National Hunt","Handicap Novices Chase","2m3.5f ","19.5","Good To Soft","6","Class 3","299","0","Sheppard, Stan","2.50","Lacey, T","145","108","0",,
"Jack In The Box (IRE)","13:30:00","2024-01-16","Chepstow","National Hunt","Handicap Novices Chase","2m3.5f ","19.5","Good To Soft","6","Class 3","35","0","Williams, Robert","33.00","Llewellyn, B J","151","117","0",,
"Kings Keeper (IRE)","13:30:00","2024-01-16","Chepstow","National Hunt","Handicap Novices Chase","2m3.5f ","19.5","Good To Soft","6","Class 3","55","0","Patrick, Richard","6.00","Lee, Miss Kerry","159","122","0",,
"Mullinaree (IRE)","13:30:00","2024-01-16","Chepstow","National Hunt","Handicap Novices Chase","2m3.5f ","19.5","Good To Soft","6","Class 3","29","0","Nolan, Michael G","4.00","Hosie, Syd","158","121","0",,
"Speech Bubble (IRE)","13:30:00","2024-01-16","Chepstow","National Hunt","Handicap Novices Chase","2m3.5f ","19.5","Good To Soft","6","Class 3","648","0","Burke, Jonathan","5.00","Williams, Noel","164","127","0",,
"Annie Magic (IRE)","14:05:00","2024-01-16","Chepstow","National Hunt","Handicap Chase","3m ","24","Good To Soft","8","Class 4","55","0","Williams, Lorcan","8.50","Scott, J","168","109","0",,
"Cooleenymore (IRE)","14:05:00","2024-01-16","Chepstow","National Hunt","Handicap Chase","3m ","24","Good To Soft","8","Class 4","35","0","Scholfield, Nick","6.00","Walford, Robert","151","92","0",,
"Do You Think","14:05:00","2024-01-16","Chepstow","National Hunt","Handicap Chase","3m ","24","Good To Soft","8","Class 4","31","0","Anderson, Joe","7.50","Lavelle, Miss E C","157","103","0",,
"Flintara","14:05:00","2024-01-16","Chepstow","National Hunt","Handicap Chase","3m ","24","Good To Soft","8","Class 4","35","0","Bannister, Harry A A","4.00","Bandey, R J","164","105","0",,
"Iorens (FR)","14:05:00","2024-01-16","Chepstow","National Hunt","Handicap Chase","3m ","24","Good To Soft","8","Class 4","21","0","Skelton, Harry","6.00","Skelton, Daniel","158","99","0",,
"Moon Eagle (IRE)","14:05:00","2024-01-16","Chepstow","National Hunt","Handicap Chase","3m ","24","Good To Soft","8","Class 4","34","0","Edwards, Lee","22.00","Gretton, T R ","142","83","0",,
"Penny Mallow (FR)","14:05:00","2024-01-16","Chepstow","National Hunt","Handicap Chase","3m ","24","Good To Soft","8","Class 4","31","0","Fox, Ned","14.00","Williams, Miss Venetia","150","96","0",,
"Shesupincourt","14:05:00","2024-01-16","Chepstow","National Hunt","Handicap Chase","3m ","24","Good To Soft","8","Class 4","45","0","Twiston-Davies, Sam","2.00","Potter, R D","150","91","0",,
"Benign Dictator (IRE)","14:35:00","2024-01-16","Chepstow","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Good To Soft","8","Class 3","38","0","Johnston, Dylan","10.00","Murphy, Olly","157","122","0",,
"Bertie Wooster (IRE)","14:35:00","2024-01-16","Chepstow","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Good To Soft","8","Class 3","31","0","Kimber, Harry","5.00","Tizzard, Joe","148","109","0",,
"Black Kalanisi (IRE)","14:35:00","2024-01-16","Chepstow","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Good To Soft","8","Class 3","38","0","Todd, C J","10.00","Williams, Ian","160","118","0",,
"Celtic Art (FR)","14:35:00","2024-01-16","Chepstow","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Good To Soft","8","Class 3","35","0","Williams, Lorcan","12.00","Scott, J","160","118","0",,
"Lord Of Cheshire (FR)","14:35:00","2024-01-16","Chepstow","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Good To Soft","8","Class 3","24","0","Twiston-Davies, Sam","4.50","Twiston-Davies, N A","166","124","0",,
"Lowrys Bar (IRE)","14:35:00","2024-01-16","Chepstow","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Good To Soft","8","Class 3","28","0","Jones, Ben R","1.75","Hobbs, P J / White, J","168","126","0",,
"Out Of Focus (IRE)","14:35:00","2024-01-16","Chepstow","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Good To Soft","8","Class 3","28","0","Williams, Isabel","5.50","Williams, Evan","141","102","0",,
"Slip Road (IRE)","14:35:00","2024-01-16","Chepstow","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Good To Soft","8","Class 3","31","0","Bowen, James C","10.00","Bowen, P","154","112","0",,
"Absolute Steel (IRE)","15:10:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","20","0","Sheppard, Stan","66.00","Lacey, T","160","0","0",,
"Ask Me Out (IRE)","15:10:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","50","0","Ring, C V","125.00","Williams, Evan","157","0","0",,
"Broughshane (IRE)","15:10:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","20","0","ONeill, Jonjo (Jr)","0.83","ONeill, Jonjo","160","0","0",,
"Grand Escaparde (IRE)","15:10:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","55","0","Gethings, Ciaran","66.00","Bailey, K C","160","0","0",,
"House Of Stories (IRE)","15:10:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","35","0","Jones, Ben R","1.63","Curtis, Miss Rebecca","160","0","0",,
"Jaunty Belle","15:10:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","1","0",,"0.00","Rees, D A","153","0","0",,
"Johns Dream (IRE)","15:10:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","27","0","Lambert, Finn","150.00","Lewis, Mrs S W","155","0","0",,
"Just In A Bit","15:10:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","30","0","Edwards, Alex","11.00","Rowley, Melanie","160","0","0",,
"Mad Mike (IRE)","15:10:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","34","0","Houlihan, Sean M","40.00","Hobbs, P J / White, J","160","0","0",,
"Maximum Effort","15:10:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","20","0","Davies, James","14.00","Williams, Noel","160","0","0",,
"Valfortore (IRE)","15:10:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","15","0","Fox, Ned","16.00","Williams, Miss Venetia","155","0","0",,
"Cant Say","15:45:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","34","0","Davies, James","66.00","Down, C J","160","0","0",,
"Ilfu Un Mome (FR)","15:45:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","No Prev","0","Bowen, James C","1.63","Henderson, N J","160","0","0",,
"Isocrate (FR)","15:45:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","303","0","ONeill, Jonjo (Jr)","5.00","ONeill, Jonjo","160","0","0",,
"Kaituna River (IRE)","15:45:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","426","0","Bannister, Harry A A","25.00","Hales, A M","160","0","0",,
"Livin On Luco (IRE)","15:45:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","53","0","Nolan, Michael G","1.63","Hobbs, P J / White, J","160","0","0",,
"Radharc Na Slaine (IRE)","15:45:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","31","0","Wedge, Adam","250.00","Rees, D A","160","0","0",,
"Risk De Pluie (FR)","15:45:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","No Prev","0","Jones, Ben R","25.00","Clarke, Ben","160","0","0",,
"The Village Way","15:45:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","34","0","Skelton, Harry","7.50","Skelton, Daniel","160","0","0",,
"Tilly Toughnut","15:45:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","25","0","Patrick, Richard","20.00","Daly, H D","153","0","0",,
"Westbrook Lad","15:45:00","2024-01-16","Chepstow","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Good To Soft","10","Class 4","25","0","Edwards, Alex","200.00","Rowley, Melanie","160","0","0",,
"Bala Brook","16:15:00","2024-01-16","Chepstow","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Good To Soft","17","Class 5","51","0","Gingell, Mr Frederick","14.00","Tizzard, Joe","156","90","0",,
"Call Me Arthur (IRE)","16:15:00","2024-01-16","Chepstow","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Good To Soft","17","Class 5","51","0","Sheppard, Stan","4.00","Lacey, T","162","91","0",,
