horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Al Rojo Vivo (IRE)","13:40:00","2024-07-21","Curragh","Flat (Turf)","Maiden","7f ","7","Good","12","Ire","56","0","Whelan, R P","200.00","Bunyan, Darren / OLeary, G","128","0","4",,
"Ballet Slippers (IRE)","13:40:00","2024-07-21","Curragh","Flat (Turf)","Maiden","7f ","7","Good","12","Ire","No Prev","0","Moore, Ryan","3.33","OBrien, A P","128","0","5",,
"Charanda (IRE)","13:40:00","2024-07-21","Curragh","Flat (Turf)","Maiden","7f ","7","Good","12","Ire","117","0","Egan, David","50.00","Murray, Adrian","128","0","9",,
"Deressa (IRE)","13:40:00","2024-07-21","Curragh","Flat (Turf)","Maiden","7f ","7","Good","12","Ire","No Prev","0","Hayes, C D","16.00","Weld, D K","128","0","11",,
"Indigo Dream","13:40:00","2024-07-21","Curragh","Flat (Turf)","Maiden","7f ","7","Good","12","Ire","45","0","McMonagle, Dylan B","80.00","OSullivan, Ross","128","0","6",,
"Longwinded Lady (IRE)","13:40:00","2024-07-21","Curragh","Flat (Turf)","Maiden","7f ","7","Good","12","Ire","No Prev","0","Cleary, R P","50.00","Bolger, J S","128","0","8",,
"Nippy Nelly (IRE)","13:40:00","2024-07-21","Curragh","Flat (Turf)","Maiden","7f ","7","Good","12","Ire","17","0","Rutledge, Siobhan","66.00","Brown, Miss Katy","125","0","7",,
"Red Letter","13:40:00","2024-07-21","Curragh","Flat (Turf)","Maiden","7f ","7","Good","12","Ire","23","0","Keane, C T","0.62","Lyons, G M","128","0","2",,
"Sunglow (IRE)","13:40:00","2024-07-21","Curragh","Flat (Turf)","Maiden","7f ","7","Good","12","Ire","No Prev","0","Lee, W J","6.50","Twomey, P","128","0","1",,
"Varshini (IRE)","13:40:00","2024-07-21","Curragh","Flat (Turf)","Maiden","7f ","7","Good","12","Ire","No Prev","0","Heffernan, J A","18.00","Stack, J A","128","0","3",,
"Vegas Muse","13:40:00","2024-07-21","Curragh","Flat (Turf)","Maiden","7f ","7","Good","12","Ire","45","0","Foley, Shane","25.00","Harrington, Mrs John","128","0","10",,
"Whirl (IRE)","13:40:00","2024-07-21","Curragh","Flat (Turf)","Maiden","7f ","7","Good","12","Ire","No Prev","0","Lordan, W M","14.00","OBrien, A P","128","0","12",,
"Babouche","14:10:00","2024-07-21","Curragh","Flat (Turf)","Non-Handicap","6.5f ","6.5","Good","10","Group 3","37","0","Keane, C T","1.75","Lyons, G M","128","0","5",,
"Barton Key (IRE)","14:10:00","2024-07-21","Curragh","Flat (Turf)","Non-Handicap","6.5f ","6.5","Good","10","Group 3","17","0","McDonogh, D P","150.00","OBrien, Joseph Patrick","131","0","10",,
"Black Forza (USA)","14:10:00","2024-07-21","Curragh","Flat (Turf)","Non-Handicap","6.5f ","6.5","Good","10","Group 3","11","0",,"0.00","OCallaghan, M D","131","0","8",,
"California Dreamer","14:10:00","2024-07-21","Curragh","Flat (Turf)","Non-Handicap","6.5f ","6.5","Good","10","Group 3","22","0","Egan, David","5.50","Murray, Adrian","128","99","4",,
"Camille Pissarro (IRE)","14:10:00","2024-07-21","Curragh","Flat (Turf)","Non-Handicap","6.5f ","6.5","Good","10","Group 3","33","0","Moore, Ryan","5.50","OBrien, A P","131","97","1",,
"Celtic Chieftain (IRE)","14:10:00","2024-07-21","Curragh","Flat (Turf)","Non-Handicap","6.5f ","6.5","Good","10","Group 3","18","0","Lordan, W M","28.00","OBrien, A P","131","0","7",,
"Cowardofthecounty (IRE)","14:10:00","2024-07-21","Curragh","Flat (Turf)","Non-Handicap","6.5f ","6.5","Good","10","Group 3","33","0","McMonagle, Dylan B","3.00","OBrien, Joseph Patrick","131","0","3",,
"No Return (IRE)","14:10:00","2024-07-21","Curragh","Flat (Turf)","Non-Handicap","6.5f ","6.5","Good","10","Group 3","15","0","Whelan, R P","16.00","McGuinness, Adrian","131","0","6",,
"Regal Gem","14:10:00","2024-07-21","Curragh","Flat (Turf)","Non-Handicap","6.5f ","6.5","Good","10","Group 3","15","0","Nolan, D","33.00","Coyle, Tony","131","84","9",,
"Sir Yoshi (IRE)","14:10:00","2024-07-21","Curragh","Flat (Turf)","Non-Handicap","6.5f ","6.5","Good","10","Group 3","18","0","McAteer, L T","25.00","Marnane, David","131","91","2",,
"Treasure Isle (IRE)","14:10:00","2024-07-21","Curragh","Flat (Turf)","Non-Handicap","6.5f ","6.5","Good","10","Group 3","18","0","Ryan, Gavin","33.00","OBrien, A P","131","97","11",,
"Abiding Star (IRE)","14:45:00","2024-07-21","Curragh","Flat (Turf)","Handicap","5f ","5","Good","12","Ire","25","0","Hayes, C D","5.50","Hayes, John","127","71","12",,
