horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Ally Pally (IRE)","17:15:00","2023-04-11","Dundalk","All Weather","Maiden","5f ","5","Standard","6","Ire","No Prev","0","Whelan, R P","7.00","Harrington, Mrs John","128","0","1",,
"Brighter (FR)","17:15:00","2023-04-11","Dundalk","All Weather","Maiden","5f ","5","Standard","6","Ire","No Prev","0","Moore, Ryan","0.91","OBrien, A P","128","0","5",,
"Byzantine Empress","17:15:00","2023-04-11","Dundalk","All Weather","Maiden","5f ","5","Standard","6","Ire","No Prev","0","Heffernan, J A","14.00","Coleman, Kevin","128","0","6",,
"Love Ya (IRE)","17:15:00","2023-04-11","Dundalk","All Weather","Maiden","5f ","5","Standard","6","Ire","No Prev","0","Crosse, Nathan","10.00","McCreery, W","128","0","2",,
"Mount Whitney (IRE)","17:15:00","2023-04-11","Dundalk","All Weather","Maiden","5f ","5","Standard","6","Ire","11","0","Sheridan, J M","80.00","Hogan, Denis Gerard","125","0","3",,
"Vanity Pays","17:15:00","2023-04-11","Dundalk","All Weather","Maiden","5f ","5","Standard","6","Ire","No Prev","0","Lee, W J","2.00","Twomey, P","128","0","4",,
"Abraham (IRE)","17:45:00","2023-04-11","Dundalk","All Weather","Handicap","1m4f ","12","Standard","14","Ire","197","0","Rutledge, Siobhan","33.00","McConnell, John C","123","63","9",,
"Boola Boola (IRE)","17:45:00","2023-04-11","Dundalk","All Weather","Handicap","1m4f ","12","Standard","14","Ire","11","0","Crosse, Nathan","8.00","Harrington, Mrs John","126","61","6",,
"Bowerman","17:45:00","2023-04-11","Dundalk","All Weather","Handicap","1m4f ","12","Standard","14","Ire","18","0",,"2.00","McGuinness, Adrian","153","88","12",,
"Bring Us Paradise","17:45:00","2023-04-11","Dundalk","All Weather","Handicap","1m4f ","12","Standard","14","Ire","26","0","McMonagle, Dylan B","10.00","Comer, Luke","141","76","2",,
"Cara Susanna (IRE)","17:45:00","2023-04-11","Dundalk","All Weather","Handicap","1m4f ","12","Standard","14","Ire","195","0","Hayes, C D","5.50","Weld, D K","132","67","1",,
"Celtic Revival (IRE)","17:45:00","2023-04-11","Dundalk","All Weather","Handicap","1m4f ","12","Standard","14","Ire","18","0","Ryan, J J G","3.00","Lynam, Edward","124","66","7",,
"Dalvey","17:45:00","2023-04-11","Dundalk","All Weather","Handicap","1m4f ","12","Standard","14","Ire","6","0","Sheridan, J M","6.50","McAuley, James","142","80","8",,
"Diamond Union","17:45:00","2023-04-11","Dundalk","All Weather","Handicap","1m4f ","12","Standard","14","Ire","18","0","Lee, W J","25.00","OGrady, E J","135","70","10",,
"Hearts Are Trumps (IRE)","17:45:00","2023-04-11","Dundalk","All Weather","Handicap","1m4f ","12","Standard","14","Ire","206","0","McDonogh, D P","20.00","McDonogh, Desmond","136","71","5",,
"Jake Peter (IRE)","17:45:00","2023-04-11","Dundalk","All Weather","Handicap","1m4f ","12","Standard","14","Ire","38","0","Coen, Ben M","9.00","Cahill, Mark","132","67","4",,
"No Trouble (IRE)","17:45:00","2023-04-11","Dundalk","All Weather","Handicap","1m4f ","12","Standard","14","Ire","18","0","Keane, C T","10.00","McAuley, James","133","68","13",,
"Noxareno (GER)","17:45:00","2023-04-11","Dundalk","All Weather","Handicap","1m4f ","12","Standard","14","Ire","207","0","Coen, J","33.00","Smith, Matthew J","135","75","11",,
"Stormy Jenn (IRE)","17:45:00","2023-04-11","Dundalk","All Weather","Handicap","1m4f ","12","Standard","14","Ire","162","0","Whearty, R","20.00","Cluskey, P","129","71","15",,
"Supreme Law (IRE)","17:45:00","2023-04-11","Dundalk","All Weather","Handicap","1m4f ","12","Standard","14","Ire","18","0","Powell, J A","11.00","Smith, Matthew J","115","55","14",,
"Turf Range (IRE)","17:45:00","2023-04-11","Dundalk","All Weather","Handicap","1m4f ","12","Standard","14","Ire","18","0","King, D","9.00","Broad, D","137","77","3",,
"A Moment Like This (USA)","18:15:00","2023-04-11","Dundalk","All Weather","Maiden","1m2.5f ","10.5","Standard","9","Ire","263","0","Ryan, Gavin","10.00","Obrien, Donnacha","129","0","5",,
"Bride Tree","18:15:00","2023-04-11","Dundalk","All Weather","Maiden","1m2.5f ","10.5","Standard","9","Ire","228","0","MacRedmond, Cian","100.00","McGuinness, Adrian","124","0","3",,
"Dalliances (IRE)","18:15:00","2023-04-11","Dundalk","All Weather","Maiden","1m2.5f ","10.5","Standard","9","Ire","No Prev","0","Coen, Ben M","12.00","Murtagh, J P","129","0","6",,
"Fancy Nancy (IRE)","18:15:00","2023-04-11","Dundalk","All Weather","Maiden","1m2.5f ","10.5","Standard","9","Ire","11","0","Slattery, A J","50.00","Slattery, Andrew","129","0","7",,
"Letiza (IRE)","18:15:00","2023-04-11","Dundalk","All Weather","Maiden","1m2.5f ","10.5","Standard","9","Ire","32","0","Lee, W J","25.00","Feane, John James","129","0","2",,
