horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Belsito (GER)","15:45:00","2023-04-30","Musselburgh","Flat (Turf)","Handicap","5f ","5","Good","10","Class 4","229","0","Akehurst, Louise","14.00","Ryan, K A","125","74","2",,
"Cuban Rock","15:45:00","2023-04-30","Musselburgh","Flat (Turf)","Handicap","5f ","5","Good","10","Class 4","262","0","Waugh, Amie","40.00","Goldie, J S","118","63","8",,
"Girl Magic","15:45:00","2023-04-30","Musselburgh","Flat (Turf)","Handicap","5f ","5","Good","10","Class 4","29","0","Crehan, Mark","7.00","Haynes, Alice","136","78","1",,
"Jer Batt (IRE)","15:45:00","2023-04-30","Musselburgh","Flat (Turf)","Handicap","5f ","5","Good","10","Class 4","47","0","Loughnane, Mr Billy","3.00","Barron, T D","135","80","6",,
"Jm Jungle (IRE)","15:45:00","2023-04-30","Musselburgh","Flat (Turf)","Handicap","5f ","5","Good","10","Class 4","8","0","Russell, Harry","6.50","Quinn, J J","138","80","4",,
"Kelpie Grey","15:45:00","2023-04-30","Musselburgh","Flat (Turf)","Handicap","5f ","5","Good","10","Class 4","242","0","Watts, Shannon","18.00","Goldie, J S","122","71","5",,
"Royal Mariner (IRE)","15:45:00","2023-04-30","Musselburgh","Flat (Turf)","Handicap","5f ","5","Good","10","Class 4","99","0","Winn, Mark","28.00","Whillans, Ewan","120","65","7",,
"Three Beauz","15:45:00","2023-04-30","Musselburgh","Flat (Turf)","Handicap","5f ","5","Good","10","Class 4","21","0","Francis, Isobel","11.00","Feilden, Miss J","123","70","10",,
"Winter Crown","15:45:00","2023-04-30","Musselburgh","Flat (Turf)","Handicap","5f ","5","Good","10","Class 4","66","0","Sexton, Ryan","2.25","Camacho, Miss J A","131","73","9",,
"Wreck It Ryley (IRE)","15:45:00","2023-04-30","Musselburgh","Flat (Turf)","Handicap","5f ","5","Good","10","Class 4","10","0","Stammers, Oliver","8.00","Tuer, Grant","129","71","3",,
"Blue Prince (IRE)","16:15:00","2023-04-30","Musselburgh","Flat (Turf)","Novices","5f ","5","Good","7","Class 2","22","0","Orr, Oisin","3.00","Fahey, R A","130","0","4",,
"Dark Points (IRE)","16:15:00","2023-04-30","Musselburgh","Flat (Turf)","Novices","5f ","5","Good","7","Class 2","16","0","Fanning, Joe","14.00","Johnston, Charlie","130","0","5",,
"East Bank","16:15:00","2023-04-30","Musselburgh","Flat (Turf)","Novices","5f ","5","Good","7","Class 2","11","0","Hanagan, Paul","4.50","Lidster, Craig","134","0","8",,
"Irish Nectar","16:15:00","2023-04-30","Musselburgh","Flat (Turf)","Novices","5f ","5","Good","7","Class 2","No Prev","0",,"0.00","Ryan, K A","130","0","1",,
"Lochaber","16:15:00","2023-04-30","Musselburgh","Flat (Turf)","Novices","5f ","5","Good","7","Class 2","No Prev","0","Lee, Clifford","10.00","Burke, K R","130","0","3",,
"Love Billy Boy (IRE)","16:15:00","2023-04-30","Musselburgh","Flat (Turf)","Novices","5f ","5","Good","7","Class 2","No Prev","0","Levey, S M","3.00","Hannon (Jnr), Richard","130","0","6",,
"Moonstone Boy (IRE)","16:15:00","2023-04-30","Musselburgh","Flat (Turf)","Novices","5f ","5","Good","7","Class 2","22","0","Mullen, Andrew","8.50","Jardine, I","130","0","7",,
"Myconian (IRE)","16:15:00","2023-04-30","Musselburgh","Flat (Turf)","Novices","5f ","5","Good","7","Class 2","No Prev","0","Beasley, Connor","4.50","Murphy, Amy","134","0","2",,
"Ana Gold","16:45:00","2023-04-30","Musselburgh","Flat (Turf)","Handicap","1m ","8","Good","12","Class 4","241","0","Lee, Clifford","8.50","Burke, K R","134","76","3",,
"Celtic Empress","16:45:00","2023-04-30","Musselburgh","Flat (Turf)","Handicap","1m ","8","Good","12","Class 4","176","0","Bryan, Joshua","28.00","Main, Mrs H S","136","78","8",,
"Chealamy","16:45:00","2023-04-30","Musselburgh","Flat (Turf)","Handicap","1m ","8","Good","12","Class 4","26","0","Loughnane, Mr Billy","4.00","Ferguson, James","117","78","11",,
"Elim (IRE)","16:45:00","2023-04-30","Musselburgh","Flat (Turf)","Handicap","1m ","8","Good","12","Class 4","30","0","Beasley, Connor","2.50","Bethell, Ed","121","77","4",,
"Elladora","16:45:00","2023-04-30","Musselburgh","Flat (Turf)","Handicap","1m ","8","Good","12","Class 4","21","0","Hardie, Cameron","28.00","Scott, Miss Katie","115","57","6",,
"Floral Splendour","16:45:00","2023-04-30","Musselburgh","Flat (Turf)","Handicap","1m ","8","Good","12","Class 4","190","0","Mullen, Andrew","20.00","Jardine, I","130","72","7",,
"Gometra Ginty (IRE)","16:45:00","2023-04-30","Musselburgh","Flat (Turf)","Handicap","1m ","8","Good","12","Class 4","202","0","Garritty, Billy","16.00","Dalgleish, Keith","131","73","5",,
"Iatos Angel (IRE)","16:45:00","2023-04-30","Musselburgh","Flat (Turf)","Handicap","1m ","8","Good","12","Class 4","13","0","Fanning, Joe","7.00","Dalgleish, Keith","115","71","1",,
