horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Coin Basket (IRE)","14:35:00","2024-04-01","Chepstow","National Hunt","Maiden Hurdle","3m ","24","Soft","6","Class 4","28","0","Williams, Lorcan","6.00","Dickin, Harriet","155","0","0",,
"Diamond Monarch (IRE)","14:35:00","2024-04-01","Chepstow","National Hunt","Maiden Hurdle","3m ","24","Soft","6","Class 4","96","0",,"0.00","Williams, Christian","162","0","0",,
"Face Dmusic (IRE)","14:35:00","2024-04-01","Chepstow","National Hunt","Maiden Hurdle","3m ","24","Soft","6","Class 4","8","0","Quinlan, S M","4.50","Price, Katy","159","108","0",,
"Idefix De Ciergues (FR)","14:35:00","2024-04-01","Chepstow","National Hunt","Maiden Hurdle","3m ","24","Soft","6","Class 4","37","0","Jones, Ben R","0.91","Curtis, Miss Rebecca","162","112","0",,
"Lepashe (IRE)","14:35:00","2024-04-01","Chepstow","National Hunt","Maiden Hurdle","3m ","24","Soft","6","Class 4","81","0","Gregory, Fergus","33.00","Allwood, S","162","102","0",,
"Magical Escape (IRE)","14:35:00","2024-04-01","Chepstow","National Hunt","Maiden Hurdle","3m ","24","Soft","6","Class 4","68","0","Gethings, Ciaran","4.00","Bailey, K C","162","116","0",,
"Mako Of The Glade (FR)","14:35:00","2024-04-01","Chepstow","National Hunt","Maiden Hurdle","3m ","24","Soft","6","Class 4","36","0","Deutsch, Charlie","50.00","Williams, Miss Venetia","162","100","0",,
"Bonza Boy","15:10:00","2024-04-01","Chepstow","National Hunt","Handicap Chase","2m3.5f ","19.5","Soft","4","Class 4","24","0","Williams, Lorcan","0.91","Scott, J","162","101","0",,
"Its Easy (FR)","15:10:00","2024-04-01","Chepstow","National Hunt","Handicap Chase","2m3.5f ","19.5","Soft","4","Class 4","24","0","Sheppard, Stan","6.00","Boultbee-brooks, Clive","165","104","0",,
"Lost Connections (IRE)","15:10:00","2024-04-01","Chepstow","National Hunt","Handicap Chase","2m3.5f ","19.5","Soft","4","Class 4","323","0","Quinlan, S M","9.00","Price, Katy","164","106","0",,
"Trapista (FR)","15:10:00","2024-04-01","Chepstow","National Hunt","Handicap Chase","2m3.5f ","19.5","Soft","4","Class 4","19","0",,"0.00","ONeill, Jonjo","156","95","0",,
"Walkinthewoods (IRE)","15:10:00","2024-04-01","Chepstow","National Hunt","Handicap Chase","2m3.5f ","19.5","Soft","4","Class 4","15","0","Williams, Isabel","2.50","Williams, Evan","163","105","0",,
"Ballee (IRE)","15:45:00","2024-04-01","Chepstow","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","8","Class 4","109","0","Nolan, Michael G","0.62","Hobbs, P J / White, J","168","135","0",,
"Bredon Hill Dart","15:45:00","2024-04-01","Chepstow","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","8","Class 4","24","0","Gardner, Lucy","33.00","Gardner, Mrs S","156","0","0",,
"Cloud Dancer (IRE)","15:45:00","2024-04-01","Chepstow","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","8","Class 4","21","0","Noonan, David G","4.50","Moore, G L","163","123","0",,
"Karakoy","15:45:00","2024-04-01","Chepstow","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","8","Class 4","19","0","Brace, Connor","100.00","Llewellyn, Robert","148","0","0",,
"Lucky Lugger","15:45:00","2024-04-01","Chepstow","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","8","Class 4","22","0","Sheppard, Stan","25.00","Sheppard, M","156","0","0",,
"Phantomofthepoints (IRE)","15:45:00","2024-04-01","Chepstow","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","8","Class 4","18","0","Tudor, Jack","2.50","Pipe, D E","156","125","0",,
"Seren Y Teigr (IRE)","15:45:00","2024-04-01","Chepstow","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","8","Class 4","15","0","Ring, C V","80.00","Williams, Evan","156","0","0",,
"Silver Bobbin (IRE)","15:45:00","2024-04-01","Chepstow","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","8","Class 4","16","0","Patrick, Richard","100.00","West, Adam","142","0","0",,
"Brave Seasca (FR)","16:18:00","2024-04-01","Chepstow","National Hunt","Handicap Chase","2m.5f ","16.5","Soft","7","Class 2","114","0","Deutsch, Charlie","7.50","Williams, Miss Venetia","168","142","0",,
"Calico (GER)","16:18:00","2024-04-01","Chepstow","National Hunt","Handicap Chase","2m.5f ","16.5","Soft","7","Class 2","19","0","OConnor, Mr S P","3.50","Skelton, Daniel","161","142","0",,
"Dr T J Eckleburg (IRE)","16:18:00","2024-04-01","Chepstow","National Hunt","Handicap Chase","2m.5f ","16.5","Soft","7","Class 2","23","0","Ring, C V","9.00","Williams, Evan","142","116","0",,
"Fighter Allen (FR)","16:18:00","2024-04-01","Chepstow","National Hunt","Handicap Chase","2m.5f ","16.5","Soft","7","Class 2","18","0","Tudor, Jack","16.00","Pipe, D E","161","135","0",,
"Limpertinent (FR)","16:18:00","2024-04-01","Chepstow","National Hunt","Handicap Chase","2m.5f ","16.5","Soft","7","Class 2","23","0","ONeill, Jonjo (Jr)","18.00","Greenall, O / Guerriero, J","151","125","0",,
"Prince Quali (FR)","16:18:00","2024-04-01","Chepstow","National Hunt","Handicap Chase","2m.5f ","16.5","Soft","7","Class 2","37","0","Kimber, Harry","2.25","Walford, Robert","145","122","0",,
"Sans Bruit (FR)","16:18:00","2024-04-01","Chepstow","National Hunt","Handicap Chase","2m.5f ","16.5","Soft","7","Class 2","23","0","Williams, Lorcan","3.00","Nicholls, P F","154","128","0",,
"Art Approval (FR)","16:55:00","2024-04-01","Chepstow","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","13","Class 4","144","0","Hogan, Mr J","80.00","Smith, R J","165","115","0",,
"Current Mood","16:55:00","2024-04-01","Chepstow","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","13","Class 4","22","0","Williams, Isabel","18.00","Williams, Evan","158","108","0",,
"Florencethemachine (IRE)","16:55:00","2024-04-01","Chepstow","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","13","Class 4","30","0","Gingell, Mr Frederick","9.00","Nicholls, P F","159","111","0",,
"Herakles Westwood (FR)","16:55:00","2024-04-01","Chepstow","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","13","Class 4","40","0","Bowen, James C","14.00","Greatrex, W J","167","114","0",,
