horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"A Tickatickatiming","14:00:00","2023-10-25","Fontwell","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","14","Class 4","19","0","Goldstein, Marc","12.00","West, Miss Sheena","151","0","0",,
"Double Powerful (IRE)","14:00:00","2023-10-25","Fontwell","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","14","Class 4","18","0","Twiston-Davies, Sam","50.00","Mulholland, N P","156","0","0",,
"Elpologreg (FR)","14:00:00","2023-10-25","Fontwell","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","14","Class 4","18","0","Sansom, Daniel","100.00","Mullins, J W","153","0","0",,
"Geezer Rockstar (IRE)","14:00:00","2023-10-25","Fontwell","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","14","Class 4","195","0","Burke, Jonathan","2.50","Fry, Harry","156","0","0",,
"Goodwin (IRE)","14:00:00","2023-10-25","Fontwell","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","14","Class 4","241","0","Dingle, Rex","6.50","Gordon, C","158","0","0",,
"Hellstopatthetop","14:00:00","2023-10-25","Fontwell","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","14","Class 4","No Prev","0","Kimber, Harry","40.00","Burke, Kieran","155","0","0",,
"Im On My Way (IRE)","14:00:00","2023-10-25","Fontwell","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","14","Class 4","580","0","Cobden, Harry","66.00","Mulholland, N P","151","0","0",,
"Jongleur Detoiles (FR)","14:00:00","2023-10-25","Fontwell","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","14","Class 4","19","0","McLernon, R P","100.00","Mulholland, N P","156","0","0",,
"No No Fizz (IRE)","14:00:00","2023-10-25","Fontwell","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","14","Class 4","No Prev","0","Pinchin, Miss L M","28.00","Longsdon, C E","148","0","0",,
"Roger Pol (IRE)","14:00:00","2023-10-25","Fontwell","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","14","Class 4","23","0","Sheehan, Gavin","1.20","Snowden, Jamie","158","0","0",,
"Sparkling Bird (FR)","14:00:00","2023-10-25","Fontwell","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","14","Class 4","No Prev","0","Bellamy, Tom","66.00","Dennis, David","151","0","0",,
"Sun Joy (FR)","14:00:00","2023-10-25","Fontwell","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","14","Class 4","No Prev","0","Woods, K K","4.50","Pauling, Ben","156","0","0",,
"Taras Light","14:00:00","2023-10-25","Fontwell","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","14","Class 4","235","0","Moore, Jamie","33.00","Moore, G L","151","0","0",,
"The Cox Express","14:00:00","2023-10-25","Fontwell","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","14","Class 4","239","0","Carver, Bryan","50.00","Walford, Robert","156","0","0",,
"Blazing Hartingo (IRE)","14:35:00","2023-10-25","Fontwell","National Hunt","Handicap Chase","3m2.5f ","26.5","Soft","5","Class 5","143","0","Wedge, Adam","6.50","Williams, Evan","142","79","0",,
"Dysania (IRE)","14:35:00","2023-10-25","Fontwell","National Hunt","Handicap Chase","3m2.5f ","26.5","Soft","5","Class 5","181","0","Bowen, Sean P","9.00","Bowen, P","142","79","0",,
"No Hubs No Hoobs (IRE)","14:35:00","2023-10-25","Fontwell","National Hunt","Handicap Chase","3m2.5f ","26.5","Soft","5","Class 5","197","0","Powell, Brendan","2.75","Tizzard, Joe","165","102","0",,
"Pilot Show (IRE)","14:35:00","2023-10-25","Fontwell","National Hunt","Handicap Chase","3m2.5f ","26.5","Soft","5","Class 5","183","0","Bowen, James C","1.75","Greatrex, W J","168","105","0",,
"Sandy Brook (IRE)","14:35:00","2023-10-25","Fontwell","National Hunt","Handicap Chase","3m2.5f ","26.5","Soft","5","Class 5","663","0","Dingle, Rex","3.00","Gordon, C","168","105","0",,
"Alkajack (IRE)","15:10:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m6f ","22","Soft","12","Class 5","129","0","Poste, Ben J","14.00","Hobson, Miss Clare","166","94","0",,
"Calvic (IRE)","15:10:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m6f ","22","Soft","12","Class 5","50","0","Marshall, Miss I","22.00","Hill,Mrs Lawney ","161","96","0",,
"Celtic Fortune (IRE)","15:10:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m6f ","22","Soft","12","Class 5","168","0","Cobden, Harry","5.50","Mulholland, N P","165","93","0",,
"Dr Lockdown (IRE)","15:10:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m6f ","22","Soft","12","Class 5","28","0","Kendrick, Max J P","80.00","Jeffreys, D J","142","70","0",,
"Endersen (IRE)","15:10:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m6f ","22","Soft","12","Class 5","221","0","Houlihan, Niall F","28.00","Rowe, R","165","96","0",,
"King Otis (IRE)","15:10:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m6f ","22","Soft","12","Class 5","2","0","Pinchin, Miss L M","1.75","Owen, J P","153","84","0",,
"Libor Lad","15:10:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m6f ","22","Soft","12","Class 5","28","0","Bellamy, Tom","8.50","Dennis, David","149","77","0",,
"No Worries","15:10:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m6f ","22","Soft","12","Class 5","19","0","Carver, Bryan","10.00","Mulholland, N P","149","77","0",,
"Rebel Intentions (IRE)","15:10:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m6f ","22","Soft","12","Class 5","31","0","Whelan, D G","4.00","Lavelle, Miss E C","160","95","0",,
"Samatian (IRE)","15:10:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m6f ","22","Soft","12","Class 5","272","0","Bass, David","6.00","Bailey, K C","157","85","0",,
"Shiroccos Delight (IRE)","15:10:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m6f ","22","Soft","12","Class 5","31","0","Best, J A","80.00","Newton-Smith, Miss A M","142","70","0",,
"Whats My Line","15:10:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m6f ","22","Soft","12","Class 5","199","0","Goldstein, Marc","12.00","Madgwick, M","150","78","0",,
"I Love You Sivola (FR)","15:45:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","8","Class 3","No Prev","0","Obrien, P V","28.00","Nelmes, Mrs H R J","149","102","0",,
"Issam (FR)","15:45:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","8","Class 3","213","0","Jacob, Daryl","3.50","Symonds, Tom","167","120","0",,
"Kansas Du Berlais (FR)","15:45:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","8","Class 3","179","0","Moore, Jamie","1.75","Moore, G L","161","116","0",,
"Monjules (FR)","15:45:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","8","Class 3","161","0","Murtagh, Lorcan","9.00","Fry, Harry","162","115","0",,
"Mr Freedom","15:45:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","8","Class 3","18","0","Goldstein, Marc","3.50","West, Miss Sheena","168","123","0",,
"Pearly Island","15:45:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","8","Class 3","214","0","Cannon, Tom J","9.00","Wadham, Mrs L","164","117","0",,
"Whydah Gally","15:45:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","8","Class 3","185","0","Powell, Brendan","18.00","Tizzard, Joe","160","113","0",,
"Young Merlin (IRE)","15:45:00","2023-10-25","Fontwell","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","8","Class 3","26","0","Quinlan, Jack","7.50","Murphy, Amy","164","117","0",,
"Aviles (FR)","16:20:00","2023-10-25","Fontwell","National Hunt","Handicap Chase","2m2f ","18","Soft","7","Class 4","185","0","Moore, Jamie","5.00","Moore, G L","154","104","0",,
"Big Blue Moon","16:20:00","2023-10-25","Fontwell","National Hunt","Handicap Chase","2m2f ","18","Soft","7","Class 4","216","0","Sheppard, Stan","2.25","Lacey, T","165","106","0",,
"Good Friday Fairy (IRE)","16:20:00","2023-10-25","Fontwell","National Hunt","Handicap Chase","2m2f ","18","Soft","7","Class 4","169","0","Jones, Ben R","3.50","Clarke, Ben","162","103","0",,
