horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Buyin Buyin (IRE)","17:30:00","2023-03-31","Dundalk","All Weather","Maiden","5f ","5","Standard","9","Ire","No Prev","0","Santos, M","20.00","Browne, W P","126","0","5",,
"Dandy Lichious (IRE)","17:30:00","2023-03-31","Dundalk","All Weather","Maiden","5f ","5","Standard","9","Ire","No Prev","0","Keane, C T","4.00","Lyons, G M","130","0","7",,
"Dundrum (IRE)","17:30:00","2023-03-31","Dundalk","All Weather","Maiden","5f ","5","Standard","9","Ire","No Prev","0","Foley, Shane","1.63","Harrington, Mrs John","130","0","3",,
"Excel In Space (IRE)","17:30:00","2023-03-31","Dundalk","All Weather","Maiden","5f ","5","Standard","9","Ire","No Prev","0","Carroll, G F","20.00","Mulvany, Michael","134","0","2",,
"Guns And Flowers (IRE)","17:30:00","2023-03-31","Dundalk","All Weather","Maiden","5f ","5","Standard","9","Ire","6","0","Lordan, W M","8.00","Murray, Adrian","121","0","4",,
"Kandoo (IRE)","17:30:00","2023-03-31","Dundalk","All Weather","Maiden","5f ","5","Standard","9","Ire","No Prev","0","Ryan, J J G","28.00","Davison, Jack W","116","0","1",,
"Lightening Army","17:30:00","2023-03-31","Dundalk","All Weather","Maiden","5f ","5","Standard","9","Ire","No Prev","0","Lee, W J","1.50","Murray, Adrian","130","0","6",,
"Mount Whitney (IRE)","17:30:00","2023-03-31","Dundalk","All Weather","Maiden","5f ","5","Standard","9","Ire","No Prev","0","Sheridan, J M","33.00","Hogan, Denis Gerard","120","0","8",,
"Rock N Roll Kid (IRE)","17:30:00","2023-03-31","Dundalk","All Weather","Maiden","5f ","5","Standard","9","Ire","No Prev","0","Whelan, R P","33.00","ODonoghue, John","130","0","9",,
"Amanirenas (IRE)","18:00:00","2023-03-31","Dundalk","All Weather","Claimer","7f ","7","Standard","8","Ire","167","0","McCullagh, Scott","12.00","Grassick, M C","142","65","6",,
"Clase Azul Ultra (IRE)","18:00:00","2023-03-31","Dundalk","All Weather","Claimer","7f ","7","Standard","8","Ire","86","0","Whearty, R","25.00","McAuley, James","129","62","7",,
"Hypernova (IRE)","18:00:00","2023-03-31","Dundalk","All Weather","Claimer","7f ","7","Standard","8","Ire","28","0","Hassett, M W","5.00","OBrien, Joseph Patrick","135","67","3",,
"Inflection Point (IRE)","18:00:00","2023-03-31","Dundalk","All Weather","Claimer","7f ","7","Standard","8","Ire","7","0","McAteer, L T","3.50","McAuley, James","142","72","2",,
"Kings Prince","18:00:00","2023-03-31","Dundalk","All Weather","Claimer","7f ","7","Standard","8","Ire","21","0","Sheehy, Danny","8.50","OConnell, Eamon","142","67","4",,
"Prince Of Abington (IRE)","18:00:00","2023-03-31","Dundalk","All Weather","Claimer","7f ","7","Standard","8","Ire","7","0","OGorman, Jessica","14.00","McConnell, John C","124","60","5",,
"Rocky Dreams","18:00:00","2023-03-31","Dundalk","All Weather","Claimer","7f ","7","Standard","8","Ire","21","0","Sheridan, J M","1.63","McAuley, James","139","74","8",,
"Yester (IRE)","18:00:00","2023-03-31","Dundalk","All Weather","Claimer","7f ","7","Standard","8","Ire","7","0","Ryan, J J G","4.00","McCourt, T G","131","68","1",,
"Annecherie (IRE)","18:30:00","2023-03-31","Dundalk","All Weather","Handicap","2m ","16","Standard","12","Ire","58","0","Lee, W J","11.00","Lavery, Ms Sheila","142","64","11",,
"Curious Bride (IRE)","18:30:00","2023-03-31","Dundalk","All Weather","Handicap","2m ","16","Standard","12","Ire","21","0","Sheridan, J M","9.00","OConnell, Eamon","139","64","4",,
"Falak (IRE)","18:30:00","2023-03-31","Dundalk","All Weather","Handicap","2m ","16","Standard","12","Ire","121","0","Rutledge, Siobhan","20.00","Reilly, Miss Tracy M","133","60","7",,
"Fenomeno (IRE)","18:30:00","2023-03-31","Dundalk","All Weather","Handicap","2m ","16","Standard","12","Ire","151","0","McCullagh, N G","16.00","Weld, Charles","138","63","1",,
"Foreign Policy (IRE)","18:30:00","2023-03-31","Dundalk","All Weather","Handicap","2m ","16","Standard","12","Ire","28","0","Roche, L F","7.00","Meade, Noel","128","53","10",,
"Guild","18:30:00","2023-03-31","Dundalk","All Weather","Handicap","2m ","16","Standard","12","Ire","44","0","Hayes, C D","16.00","Comer, Luke","140","62","5",,
"Mephisto (IRE)","18:30:00","2023-03-31","Dundalk","All Weather","Handicap","2m ","16","Standard","12","Ire","44","0","Keane, C T","4.00","Keane, Gerard","136","58","2",,
"Sea Oscar","18:30:00","2023-03-31","Dundalk","All Weather","Handicap","2m ","16","Standard","12","Ire","7","0","McDonogh, D P","4.00","OBrien, Joseph Patrick","131","53","9",,
"The Abbey (IRE)","18:30:00","2023-03-31","Dundalk","All Weather","Handicap","2m ","16","Standard","12","Ire","161","0","Coen, Ben M","16.00","Elliott, Gordon","131","53","3",,
"Theresathought (IRE)","18:30:00","2023-03-31","Dundalk","All Weather","Handicap","2m ","16","Standard","12","Ire","20","0","Cleary, Jack","66.00","Cleary, Michael G","115","47","6",,
"Vee Dancer (IRE)","18:30:00","2023-03-31","Dundalk","All Weather","Handicap","2m ","16","Standard","12","Ire","44","0","McMonagle, Dylan B","1.88","McNally, Ronan M P","140","62","8",,
"Wild Shot","18:30:00","2023-03-31","Dundalk","All Weather","Handicap","2m ","16","Standard","12","Ire","15","0","Heffernan, J A","20.00","McConnell, John C","137","59","12",,
"Areana (IRE)","19:00:00","2023-03-31","Dundalk","All Weather","Maiden","1m ","8","Standard","11","Ire","35","0","Bowen, S D","8.50","Hogan, Denis Gerard","123","0","7",,
"Comanche Squaw (IRE)","19:00:00","2023-03-31","Dundalk","All Weather","Maiden","1m ","8","Standard","11","Ire","No Prev","0","Roche, L F","66.00","Comer, Luke","130","0","4",,
"El Campeador (IRE)","19:00:00","2023-03-31","Dundalk","All Weather","Maiden","1m ","8","Standard","11","Ire","35","0","Ryan, Gavin","12.00","Coogan, J G","135","66","1",,
"Expound","19:00:00","2023-03-31","Dundalk","All Weather","Maiden","1m ","8","Standard","11","Ire","35","0","Sheridan, J M","8.50","Hogan, Denis Gerard","132","0","3",,
"Relevant Range (IRE)","19:00:00","2023-03-31","Dundalk","All Weather","Maiden","1m ","8","Standard","11","Ire","35","0","Lee, W J","2.50","Scott, Gillian","135","72","2",,
"Rick Dalton (IRE)","19:00:00","2023-03-31","Dundalk","All Weather","Maiden","1m ","8","Standard","11","Ire","214","0","Keane, C T","0.73","Lyons, G M","135","78","9",,
"Roman Palace (IRE)","19:00:00","2023-03-31","Dundalk","All Weather","Maiden","1m ","8","Standard","11","Ire","No Prev","0","Hayes, C D","40.00","Comer, Luke","130","0","11",,
"Run For You (IRE)","19:00:00","2023-03-31","Dundalk","All Weather","Maiden","1m ","8","Standard","11","Ire","No Prev","0","MacRedmond, Cian","50.00","McGuinness, Adrian","125","0","6",,
"Say Youre Sorry (IRE)","19:00:00","2023-03-31","Dundalk","All Weather","Maiden","1m ","8","Standard","11","Ire","77","0","Heffernan, J A","22.00","OConnell, Eamon","135","0","5",,
"Shirouskey (IRE)","19:00:00","2023-03-31","Dundalk","All Weather","Maiden","1m ","8","Standard","11","Ire","No Prev","0","Sheehy, Danny","50.00","Conlon, Joe","127","0","8",,
"The Shootlist (IRE)","19:00:00","2023-03-31","Dundalk","All Weather","Maiden","1m ","8","Standard","11","Ire","891","0","Crosse, Nathan","66.00","Comer, Luke","135","0","10",,
"Airgead (IRE)","19:30:00","2023-03-31","Dundalk","All Weather","Handicap","1m ","8","Standard","14","Ire","15","0","Foley, Shane","16.00","Dobbs, Mrs Prunella","124","47","8",,
"Blue Wood (IRE)","19:30:00","2023-03-31","Dundalk","All Weather","Handicap","1m ","8","Standard","14","Ire","44","0","Persse, A C","28.00","Cahill, Mark","117","47","2",,
