horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Clockwatcher (IRE)","17:15:00","2024-01-21","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","7","Class 5","No Prev","0","Ryan, Rossa","1.50","Johnston, Charlie","133","0","4",,
"Delayed Charm","17:15:00","2024-01-21","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","7","Class 5","25","0","Carson, William","125.00","Carson, Anthony","133","0","2",,
"Kitteridge","17:15:00","2024-01-21","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","7","Class 5","No Prev","0","Hart, Jason","6.50","Palmer, Hugo","128","0","1",,
"Mimasusa (IRE)","17:15:00","2024-01-21","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","7","Class 5","8","0","Probert, David","33.00","Balding, A M","128","0","5",,
"Scrum","17:15:00","2024-01-21","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","7","Class 5","33","0","Cox, William","50.00","Hills, Charles","133","0","6",,
"Sensitive Kind","17:15:00","2024-01-21","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","7","Class 5","47","0","Bradley, Paddy","150.00","Attwater, M J","130","0","7",,
"Ville Natale","17:15:00","2024-01-21","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","7","Class 5","14","0","Mitchell, Jack","0.83","Varian, Roger","128","0","3",,
"August (IRE)","17:45:00","2024-01-21","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","14","Class 4","17","0","Rawlinson, Ali","10.00","Appleby, M","133","73","1",,
"Boasty (IRE)","17:45:00","2024-01-21","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","14","Class 4","41","0","Ghiani, Marco","50.00","Furtado, Ivan","132","71","12",,
"Bringbackmemories (FR)","17:45:00","2024-01-21","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","14","Class 4","12","0",,"0.00","Jardine, I","138","77","16",,
"Carbis Bay","17:45:00","2024-01-21","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","14","Class 4","20","0","Davies, Harry","11.00","Botti, M","134","74","14",,
"Cavalluccio (IRE)","17:45:00","2024-01-21","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","14","Class 4","8","0","ONeill, K T","8.00","Haynes, Alice","134","73","3",,
"Cosmos Raj","17:45:00","2024-01-21","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","14","Class 4","14","0","Tudhope, Daniel","25.00","OMeara, D","135","74","8",,
"Escarpment (IRE)","17:45:00","2024-01-21","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","14","Class 4","11","0","Shepherd, Callum","25.00","Appleby, M","130","70","2",,
"Eyetrap","17:45:00","2024-01-21","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","14","Class 4","254","0","Probert, David","7.00","Chapple-Hyam, Jane","134","74","13",,
"Ninth Life (USA)","17:45:00","2024-01-21","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","14","Class 4","32","0","Ryan, Rossa","2.50","Newland, Dr R D P","135","75","5",,
"Real Terms","17:45:00","2024-01-21","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","14","Class 4","67","0","Stammers, Oliver","20.00","Tuer, Grant","139","78","10",,
"Romilda (FR)","17:45:00","2024-01-21","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","14","Class 4","32","0","Loughnane, Mr Billy","1.75","Haggas, W J","133","73","9",,
"Smart Deal","17:45:00","2024-01-21","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","14","Class 4","17","0","Howarth, Christian","50.00","Haynes, Alice","130","72","4",,
"Stately Home (IRE)","17:45:00","2024-01-21","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","14","Class 4","18","0","Muscutt, D","40.00","Lycett, Shaun","136","75","11",,
"Thebeautifulgame","17:45:00","2024-01-21","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","14","Class 4","76","0","Mitchell, Jack","80.00","Clover, Tom","136","75","15",,
