horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Beacon Edge (IRE)","16:30:00","2024-05-27","Ballinrobe","National Hunt","Hurdle","2m2.5f ","18.5","Good To Yielding","5","Ire","23","0","Ewing, Sam","1.50","Elliott, Gordon","162","142","0",,
"Fascile Mode (IRE)","16:30:00","2024-05-27","Ballinrobe","National Hunt","Hurdle","2m2.5f ","18.5","Good To Yielding","5","Ire","23","0","Foley, J B","8.00","Mullins, Thomas","162","132","0",,
"No Looking Back (IRE)","16:30:00","2024-05-27","Ballinrobe","National Hunt","Hurdle","2m2.5f ","18.5","Good To Yielding","5","Ire","25","0","Enright, P T","4.50","McKiernan, Oliver","156","137","0",,
"Pipers Meadow (IRE)","16:30:00","2024-05-27","Ballinrobe","National Hunt","Hurdle","2m2.5f ","18.5","Good To Yielding","5","Ire","689","0","Ryan, Trevor","33.00","Ryan, Stephen","151","0","0",,
"Winter Fog (IRE)","16:30:00","2024-05-27","Ballinrobe","National Hunt","Hurdle","2m2.5f ","18.5","Good To Yielding","5","Ire","259","0","Callaghan, Mr K","1.20","Mullins, W P","161","148","0",,
"Anysignofhim (IRE)","17:00:00","2024-05-27","Ballinrobe","National Hunt","Maiden Hurdle","2m6.5f ","22.5","Good To Yielding","17","Ire","No Prev","0","Quinlan, Liam","50.00","Hackett, Ray","155","0","0",,
"Brown Boots (IRE)","17:00:00","2024-05-27","Ballinrobe","National Hunt","Maiden Hurdle","2m6.5f ","22.5","Good To Yielding","17","Ire","No Prev","0",,"33.00","Cusack, Liam P","158","0","0",,
"Churchroad Prince (IRE)","17:00:00","2024-05-27","Ballinrobe","National Hunt","Maiden Hurdle","2m6.5f ","22.5","Good To Yielding","17","Ire","24","0","OSullivan, Mr M J M","1.88","Sweeney, Jonathan","158","0","0",,
"Donegal Danny (IRE)","17:00:00","2024-05-27","Ballinrobe","National Hunt","Maiden Hurdle","2m6.5f ","22.5","Good To Yielding","17","Ire","20","0",,"50.00","McDonagh, Michael J","158","0","0",,
"Fellowshall","17:00:00","2024-05-27","Ballinrobe","National Hunt","Maiden Hurdle","2m6.5f ","22.5","Good To Yielding","17","Ire","17","0",,"0.00","Watson, R K","158","0","0",,
