horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Berlais Du George","14:15:00","2023-10-23","Plumpton","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","240","0","Nolan, Michael G","80.00","Mullins, J W","153","0","0",,
"Crookbarrow","14:15:00","2023-10-23","Plumpton","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","16","0","Best, J A","125.00","Woods, Mrs Cynthia","154","0","0",,
"Eliza Dolittle (IRE)","14:15:00","2023-10-23","Plumpton","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","197","0","Davies, James","50.00","Gifford, N J","147","0","0",,
"Flidais (IRE)","14:15:00","2023-10-23","Plumpton","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","45","0","Mullins, D E","7.50","Ryan, John Patrick","147","114","0",,
"Good Lord (GER)","14:15:00","2023-10-23","Plumpton","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","290","0","Bowen, James C","22.00","Aprahamian, Billy","153","0","0",,
"Onewayortother (FR)","14:15:00","2023-10-23","Plumpton","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","342","0","Cannon, Tom J","3.50","Lawes, T","154","0","0",,
"Sangiovese","14:15:00","2023-10-23","Plumpton","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","108","0","Moore, Jamie","3.00","Moore, G L","153","0","0",,
"Time Theft (IRE)","14:15:00","2023-10-23","Plumpton","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","No Prev","0","McLernon, R P","22.00","Mulholland, N P","154","0","0",,
"Tooting (IRE)","14:15:00","2023-10-23","Plumpton","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","No Prev","0","Twiston-Davies, Sam","25.00","Mulholland, N P","146","0","0",,
"Western Soldier (GER)","14:15:00","2023-10-23","Plumpton","National Hunt","Novices Hurdle","2m ","16","Soft","10","Class 4","12","0","Burke, Jonathan","1.20","Harris, M F","154","0","0",,
"Highland Sting (IRE)","14:45:00","2023-10-23","Plumpton","National Hunt","Handicap Novices Chase","3m2.5f ","26.5","Soft","4","Class 5","26","0","Mullins, D E","3.33","Ryan, John Patrick","152","84","0",,
"Kadex (FR)","14:45:00","2023-10-23","Plumpton","National Hunt","Handicap Novices Chase","3m2.5f ","26.5","Soft","4","Class 5","28","0","Cannon, Tom J","3.00","Wadham, Mrs L","168","100","0",,
"Redbridge Rosie (IRE)","14:45:00","2023-10-23","Plumpton","National Hunt","Handicap Novices Chase","3m2.5f ","26.5","Soft","4","Class 5","34","0","Best, J A","3.50","Humphrey, Mrs S J","147","79","0",,
