horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Engrave","16:30:00","2022-12-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 6","77","0","Walker, Mr S","4.00","Feilden, Miss J","158","57","8",,
"Faithless Insomnia","16:30:00","2022-12-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 6","12","0","Tett, Frederick","12.00","McEntee, P S","154","55","2",,
"Fellowship (IRE)","16:30:00","2022-12-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 6","70","0","Eddery, George","7.50","Eddery, Robert","144","48","7",,
"Graffiti","16:30:00","2022-12-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 6","45","0","Ryder, Isabelle","8.00","Brown, G","151","57","5",,
"Quoteline Direct","16:30:00","2022-12-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 6","52","0","Smith, Becky","11.00","Hammond, Micky","149","48","9",,
"Red Evelyn","16:30:00","2022-12-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 6","26","0","Germany, Stephanie","7.00","Pearce, Simon","145","51","1",,
"Revolut (IRE)","16:30:00","2022-12-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 6","134","0","Turner, James","25.00","Twiston-Davies, N A","142","46","10",,
"Stormingin (IRE)","16:30:00","2022-12-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 6","250","0","Gibson, Miss Georgina","18.00","Moore, G L","148","54","4",,
"Turn Of Phrase","16:30:00","2022-12-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 6","19","0","Yarham, Fletcher","25.00","Berry, John","142","46","6",,
"Villalobos (IRE)","16:30:00","2022-12-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 6","9","0","Langley, Miss Taryn","1.75","Hughes, Richard","145","51","3",,
"Bascinet","17:00:00","2022-12-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","9","Class 6","37","0","Levick, Miss Imogen","5.50","Houghton, Eve Johnson","143","51","7",,
"Fitzy","17:00:00","2022-12-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","9","Class 6","24","0","Bryant, Miss M","50.00","Butler, P","142","46","5",,
"George Ridsdale","17:00:00","2022-12-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","9","Class 6","9","0","Brotherton, Miss S","1.63","Easterby, M W","156","55","9",,
"Hill Station (FR)","17:00:00","2022-12-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","9","Class 6","8","0","Gorman, Mr G","4.00","Moore, G L","152","56","2",,
"Master Grey (IRE)","17:00:00","2022-12-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","9","Class 6","37","0","Millman, Mr P","6.50","Millman, B R","157","56","1",,
"Milltown Lily (IRE)","17:00:00","2022-12-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","9","Class 6","16","0","Smith, Becky","10.00","Hammond, Micky","147","46","8",,
"Persian Wolf (IRE)","17:00:00","2022-12-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","9","Class 6","8","0","Tett, Frederick","5.00","McEntee, P S","148","47","3",,
"Prince Achille","17:00:00","2022-12-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","9","Class 6","26","0","Barraclough, Miss Jessica","20.00","OKeeffe, Jedd","144","52","4",,
"Sisu","17:00:00","2022-12-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","9","Class 6","223","0","Main, Henry","40.00","Main, Mrs H S","150","52","6",,
"Absolute Peach (IRE)","17:30:00","2022-12-08","Chelmsford City","All Weather","Handicap Nursery","7f ","7","Standard","14","Class 6","45","0","Hornby, Rob","7.00","Ward, Tom","125","45","1",,
"Attrazione (IRE)","17:30:00","2022-12-08","Chelmsford City","All Weather","Handicap Nursery","7f ","7","Standard","14","Class 6","19","0","Stott, Kevin","2.25","Boughey, George","135","55","10",,
"Aurophobia (IRE)","17:30:00","2022-12-08","Chelmsford City","All Weather","Handicap Nursery","7f ","7","Standard","14","Class 6","103","0","Wood, George","28.00","Murphy, Amy","130","50","11",,
"Cahore Retreat","17:30:00","2022-12-08","Chelmsford City","All Weather","Handicap Nursery","7f ","7","Standard","14","Class 6","33","0","Ryan, Rossa","10.00","Evans, P D","136","56","7",,
"Foinix","17:30:00","2022-12-08","Chelmsford City","All Weather","Handicap Nursery","7f ","7","Standard","14","Class 6","139","0","Morris, Luke","16.00","Kelleway, Miss Gay","136","56","6",,
"Hiya Hiya (IRE)","17:30:00","2022-12-08","Chelmsford City","All Weather","Handicap Nursery","7f ","7","Standard","14","Class 6","48","0","Gordon, Josephine","28.00","Parr, Joseph","128","48","4",,
"Little Roman (IRE)","17:30:00","2022-12-08","Chelmsford City","All Weather","Handicap Nursery","7f ","7","Standard","14","Class 6","19","0","Probert, David","8.00","Loughnane, Daniel Mark","134","54","14",,
"Mamzelle Dupont (IRE)","17:30:00","2022-12-08","Chelmsford City","All Weather","Handicap Nursery","7f ","7","Standard","14","Class 6","30","0","Hart, Jason","14.00","Quinn, J J","125","45","8",,
"Ok Pal","17:30:00","2022-12-08","Chelmsford City","All Weather","Handicap Nursery","7f ","7","Standard","14","Class 6","30","0","Costello, Dougie","6.50","Carroll, A W","133","53","12",,
"Profitar Rules (IRE)","17:30:00","2022-12-08","Chelmsford City","All Weather","Handicap Nursery","7f ","7","Standard","14","Class 6","147","0","Jamin, Pierre-Louis","12.00","Dascombe, Tom","126","49","2",,
"Secretary","17:30:00","2022-12-08","Chelmsford City","All Weather","Handicap Nursery","7f ","7","Standard","14","Class 6","63","0","Howarth, Christian","28.00","Spiller, Henry","127","52","13",,
"Skyblue Expert","17:30:00","2022-12-08","Chelmsford City","All Weather","Handicap Nursery","7f ","7","Standard","14","Class 6","19","0","ONeill, K T","5.00","Haynes, Alice","131","51","9",,
"Speziato (IRE)","17:30:00","2022-12-08","Chelmsford City","All Weather","Handicap Nursery","7f ","7","Standard","14","Class 6","59","0","Muscutt, D","12.00","Foy, Kevin","125","45","5",,
"Spireite Boy","17:30:00","2022-12-08","Chelmsford City","All Weather","Handicap Nursery","7f ","7","Standard","14","Class 6","34","0","Turner, Hayley","40.00","Appleby, M","125","45","3",,
"Annie Law","18:00:00","2022-12-08","Chelmsford City","All Weather","Novices","6f ","6","Standard","9","Class 4","19","0","Clutterbuck, Rhys","40.00","Fanshawe, J R","128","0","1",,
"Baahill","18:00:00","2022-12-08","Chelmsford City","All Weather","Novices","6f ","6","Standard","9","Class 4","No Prev","0","Coakley, Ross","20.00","Crisford, Simon","133","0","9",,
"Beelzebub (IRE)","18:00:00","2022-12-08","Chelmsford City","All Weather","Novices","6f ","6","Standard","9","Class 4","19","0","Muscutt, D","1.88","Ferguson, James","133","0","8",,
"Ertebat","18:00:00","2022-12-08","Chelmsford City","All Weather","Novices","6f ","6","Standard","9","Class 4","26","0","Fallon, Cieren","25.00","Palmer, Hugo","133","0","7",,
"Fierce (IRE)","18:00:00","2022-12-08","Chelmsford City","All Weather","Novices","6f ","6","Standard","9","Class 4","47","0","Queally, T P","3.50","Moore, G L","133","76","10",,
