horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Adace","16:51:00","2022-08-20","Chelmsford City","All Weather","Handicap","7f ","7","Standard","6","Class 6","217","0","Catton, Luke","4.00","Ivory, D K","133","58","2",,
"Epic Express","16:51:00","2022-08-20","Chelmsford City","All Weather","Handicap","7f ","7","Standard","6","Class 6","22","0","McSweeney, O","8.50","Dwyer, C A","140","62","5",,
"Hiromichi (FR)","16:51:00","2022-08-20","Chelmsford City","All Weather","Handicap","7f ","7","Standard","6","Class 6","9","0","Bass, George","2.00","Channon, M R","142","64","4",,
"Lady Xenia","16:51:00","2022-08-20","Chelmsford City","All Weather","Handicap","7f ","7","Standard","6","Class 6","14","0",,"0.00","Lidster, Craig","133","60","3",,
"Rogue Storm (IRE)","16:51:00","2022-08-20","Chelmsford City","All Weather","Handicap","7f ","7","Standard","6","Class 6","16","0","Planas, Connor","4.00","Clover, Tom","130","60","6",,
"Sapphires Moon","16:51:00","2022-08-20","Chelmsford City","All Weather","Handicap","7f ","7","Standard","6","Class 6","15","0","Phillips, Mollie","9.00","Carroll, A W","126","53","1",,
"Street Poet (IRE)","16:51:00","2022-08-20","Chelmsford City","All Weather","Handicap","7f ","7","Standard","6","Class 6","6","0","Wilkie, Brandon","5.00","Herrington,M ","129","58","7",,
"Amberdaay","17:26:00","2022-08-20","Chelmsford City","All Weather","Novices","6f ","6","Standard","8","Class 5","54","0","Larson, Frederick","14.00","Feilden, Miss J","123","66","4",,
"Blue Jane","17:26:00","2022-08-20","Chelmsford City","All Weather","Novices","6f ","6","Standard","8","Class 5","No Prev","0","Wright, Liam","16.00","Holland, Darryll","119","0","8",,
"Expeditious","17:26:00","2022-08-20","Chelmsford City","All Weather","Novices","6f ","6","Standard","8","Class 5","12","0","McSweeney, O","2.25","Haynes, Alice","123","69","6",,
"Gone (IRE)","17:26:00","2022-08-20","Chelmsford City","All Weather","Novices","6f ","6","Standard","8","Class 5","15","0","Stammers, Oliver","20.00","Johnston, M","125","0","7",,
"Ravens Up (IRE)","17:26:00","2022-08-20","Chelmsford City","All Weather","Novices","6f ","6","Standard","8","Class 5","17","0","Ghiani, Marco","4.00","Botti, M","128","0","3",,
"Rock Girl (IRE)","17:26:00","2022-08-20","Chelmsford City","All Weather","Novices","6f ","6","Standard","8","Class 5","7","0","Planas, Connor","1.63","Boughey, George","128","75","2",,
"Secretary","17:26:00","2022-08-20","Chelmsford City","All Weather","Novices","6f ","6","Standard","8","Class 5","No Prev","0","Dawson, R","11.00","Spiller, Henry","126","0","1",,
"Sweet Idea","17:26:00","2022-08-20","Chelmsford City","All Weather","Novices","6f ","6","Standard","8","Class 5","18","0","Bishop, Charles","40.00","Ward, Tom","128","0","5",,
"Al Khazneh (IRE)","18:00:00","2022-08-20","Chelmsford City","All Weather","Handicap Nursery","6f ","6","Standard","6","Class 4","18","0","Dawson, R","3.00","Suroor, Saeed Bin","133","81","3",,
"Bailey Gate (IRE)","18:00:00","2022-08-20","Chelmsford City","All Weather","Handicap Nursery","6f ","6","Standard","6","Class 4","16","0","Hitchcott, Sam","7.50","Hannon (Jnr), Richard","134","82","4",,
"Knebworth","18:00:00","2022-08-20","Chelmsford City","All Weather","Handicap Nursery","6f ","6","Standard","6","Class 4","22","0","Marsh, Finley","4.00","Hughes, Richard","135","83","5",,
"Pembrokeshire","18:00:00","2022-08-20","Chelmsford City","All Weather","Handicap Nursery","6f ","6","Standard","6","Class 4","18","0","Planas, Connor","6.50","Jarvis, W","126","81","2",,
"Royal Mariner (IRE)","18:00:00","2022-08-20","Chelmsford City","All Weather","Handicap Nursery","6f ","6","Standard","6","Class 4","14","0","Ghiani, Marco","2.50","Tate, James","126","74","6",,
"Whistle And Flute (IRE)","18:00:00","2022-08-20","Chelmsford City","All Weather","Handicap Nursery","6f ","6","Standard","6","Class 4","15","0","Bishop, Charles","8.00","Houghton, Eve Johnson","135","83","1",,
"Angels Voice (IRE)","18:35:00","2022-08-20","Chelmsford City","All Weather","Novices","1m ","8","Standard","6","Class 4","No Prev","0","Bishop, Charles","25.00","Dunlop, E A L","133","0","3",,
"Greysful Storm (IRE)","18:35:00","2022-08-20","Chelmsford City","All Weather","Novices","1m ","8","Standard","6","Class 4","No Prev","0","Wright, Liam","28.00","Holland, Darryll","121","0","6",,
"Lil Frank","18:35:00","2022-08-20","Chelmsford City","All Weather","Novices","1m ","8","Standard","6","Class 4","30","0","Dawson, R","0.91","Varian, Roger","133","0","5",,
"Nanga Parbat","18:35:00","2022-08-20","Chelmsford City","All Weather","Novices","1m ","8","Standard","6","Class 4","51","0","Hitchcott, Sam","2.00","Hannon (Jnr), Richard","133","0","4",,
"Sudden Ambush","18:35:00","2022-08-20","Chelmsford City","All Weather","Novices","1m ","8","Standard","6","Class 4","29","0","Carver, William","14.00","Balding, A M","130","0","2",,
"Think First (IRE)","18:35:00","2022-08-20","Chelmsford City","All Weather","Novices","1m ","8","Standard","6","Class 4","18","0","Ghiani, Marco","8.00","Tate, James","133","0","1",,
"Bondi Girl (IRE)","19:05:00","2022-08-20","Chelmsford City","All Weather","Handicap","6f ","6","Standard","7","Class 5","4","0","Larson, Frederick","3.00","Appleby, M","124","62","1",,
"Company Minx (IRE)","19:05:00","2022-08-20","Chelmsford City","All Weather","Handicap","6f ","6","Standard","7","Class 5","11","0","Ghiani, Marco","10.00","Jenkins, J R","124","54","7",,
"Libertine Belle","19:05:00","2022-08-20","Chelmsford City","All Weather","Handicap","6f ","6","Standard","7","Class 5","78","0","Catton, Luke","8.50","Williams, S C","136","71","4",,
"Liv Lucky (IRE)","19:05:00","2022-08-20","Chelmsford City","All Weather","Handicap","6f ","6","Standard","7","Class 5","17","0","Stammers, Oliver","6.50","Johnston, M","124","60","6",,
"Lucia Joy","19:05:00","2022-08-20","Chelmsford City","All Weather","Handicap","6f ","6","Standard","7","Class 5","12","0","Planas, Connor","8.50","Boughey, George","125","65","3",,
"Miss Bella Brand","19:05:00","2022-08-20","Chelmsford City","All Weather","Handicap","6f ","6","Standard","7","Class 5","4","0","Wood, George","2.25","Gansera-Leveque, Mrs Ilka","139","69","5",,
"Noteable (IRE)","19:05:00","2022-08-20","Chelmsford City","All Weather","Handicap","6f ","6","Standard","7","Class 5","16","0","Mathers, Patrick","7.00","Lidster, Craig","132","65","2",,
"Carmela Soprano","19:35:00","2022-08-20","Chelmsford City","All Weather","Non-Handicap","1m ","8","Standard","7","Class 6","6","0","Ghiani, Marco","9.00","Jenkins, J R","135","46","4",,
"Channel Packet","19:35:00","2022-08-20","Chelmsford City","All Weather","Non-Handicap","1m ","8","Standard","7","Class 6","17","0","Dawson, R","3.50","Appleby, M","135","44","7",,
