horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Max The Tiger","14:30:00","2024-07-29","Ayr","Flat (Turf)","Maiden","5.5f ","5.5","Good","5","Class 5","10","0","Mullen, Andrew","50.00","Jardine, I","133","0","4",,
"Motawahij (USA)","14:30:00","2024-07-29","Ayr","Flat (Turf)","Maiden","5.5f ","5.5","Good","5","Class 5","37","0","Lee, Clifford","2.00","Burke, K R","133","0","3",,
"Sure And Stedfast (IRE)","14:30:00","2024-07-29","Ayr","Flat (Turf)","Maiden","5.5f ","5.5","Good","5","Class 5","No Prev","0","Mulrennan, Paul","66.00","Whillans, Ewan","133","0","1",,
"Symbol Of Strength (IRE)","14:30:00","2024-07-29","Ayr","Flat (Turf)","Maiden","5.5f ","5.5","Good","5","Class 5","76","0","Beasley, Connor","14.00","Keatley, Adrian Paul","133","0","2",,
"Weissmuller (IRE)","14:30:00","2024-07-29","Ayr","Flat (Turf)","Maiden","5.5f ","5.5","Good","5","Class 5","40","0","Doyle, Hollie","0.44","Watson, Archie","133","95","5",,
"Ballyare","15:05:00","2024-07-29","Ayr","Flat (Turf)","Handicap","6f ","6","Good","8","Class 6","21","0","Lee, Clifford","9.00","Russell, Miss Lucinda V","131","56","3",,
"Biplane (USA)","15:05:00","2024-07-29","Ayr","Flat (Turf)","Handicap","6f ","6","Good","8","Class 6","9","0","Winn, Mark","2.00","Wainwright, J S","137","65","7",,
"Chookie Dunedin","15:05:00","2024-07-29","Ayr","Flat (Turf)","Handicap","6f ","6","Good","8","Class 6","14","0","Beasley, Connor","28.00","Smith, R Michael","121","46","5",,
"Earn Your Stripes","15:05:00","2024-07-29","Ayr","Flat (Turf)","Handicap","6f ","6","Good","8","Class 6","7","0","Breslin, Andrew","22.00","Smith, R Michael","118","46","4",,
"Gobi Sunset","15:05:00","2024-07-29","Ayr","Flat (Turf)","Handicap","6f ","6","Good","8","Class 6","7","0","Mullen, Andrew","10.00","Jardine, I","132","57","1",,
"Highland Olly","15:05:00","2024-07-29","Ayr","Flat (Turf)","Handicap","6f ","6","Good","8","Class 6","9","0","Nolan, D","4.50","Tuer, Grant","136","66","2",,
"Sound Of Iona","15:05:00","2024-07-29","Ayr","Flat (Turf)","Handicap","6f ","6","Good","8","Class 6","14","0","Mulrennan, Paul","2.50","Goldie, J S","127","52","6",,
"Warminster","15:05:00","2024-07-29","Ayr","Flat (Turf)","Handicap","6f ","6","Good","8","Class 6","31","0","James, S H","9.00","Scott, Miss Katie","131","56","8",,
"Alpine Sierra (IRE)","15:40:00","2024-07-29","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","8","Class 4","7","0","Mulrennan, Paul","6.00","Goldie, J S","131","67","8",,
"Cabrillo (IRE)","15:40:00","2024-07-29","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","8","Class 4","18","0","James, S H","5.00","Carr, Mrs R A","139","75","1",,
"Challet (IRE)","15:40:00","2024-07-29","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","8","Class 4","12","0","Beasley, Connor","5.50","Dods, M","138","74","6",,
"Hes A Gentleman (IRE)","15:40:00","2024-07-29","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","8","Class 4","21","0","Doyle, Hollie","4.00","Palmer, Hugo","141","77","3",,
"Monhammer","15:40:00","2024-07-29","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","8","Class 4","6","0","Tudhope, Daniel","9.00","Perratt, Miss L A","129","65","4",,
"On A Session (USA)","15:40:00","2024-07-29","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","8","Class 4","12","0","Nolan, D","5.00","Barron, T D","142","78","5",,
"Platinum Girl","15:40:00","2024-07-29","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","8","Class 4","12","0","Kirrane, Sean","7.00","Easterby, T D","132","68","7",,
"Yellow Pages (IRE)","15:40:00","2024-07-29","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","8","Class 4","27","0","McDonald, P J","28.00","Smith, R Michael","127","70","2",,
"Chaturanga (IRE)","16:10:00","2024-07-29","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","6","Class 4","24","0","Doyle, Hollie","3.50","Watson, Archie","133","85","1",,
"Chiefman","16:10:00","2024-07-29","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","6","Class 4","28","0","Breslin, Andrew","28.00","Smith, R Michael","114","69","6",,
"Curran (IRE)","16:10:00","2024-07-29","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","6","Class 4","22","0","Fanning, Joe","9.00","Johnston, Charlie","130","82","3",,
"Pol Roger (IRE)","16:10:00","2024-07-29","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","6","Class 4","22","0","Beasley, Connor","3.50","Dods, M","135","78","5",,
"Soowaih (IRE)","16:10:00","2024-07-29","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","6","Class 4","17","0","Mulrennan, Paul","5.00","Goldie, J S","131","74","2",,
"Stressfree (FR)","16:10:00","2024-07-29","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","6","Class 4","17","0","Tudhope, Daniel","1.63","OMeara, D","142","85","4",,
"Golden Valour","16:45:00","2024-07-29","Ayr","Flat (Turf)","Handicap","1m ","8","Good","10","Class 6","14","0","Elliott, Rhys","10.00","Smith, R Michael","127","57","8",,
"John L Sullivan (IRE)","16:45:00","2024-07-29","Ayr","Flat (Turf)","Handicap","1m ","8","Good","10","Class 6","40","0","Lee, Clifford","4.50","Russell, Miss Lucinda V","135","66","4",,
"Jumeira Vision (IRE)","16:45:00","2024-07-29","Ayr","Flat (Turf)","Handicap","1m ","8","Good","10","Class 6","14","0","James, S H","6.50","Scott, Miss Katie","140","63","5",,
"Medici Pass (IRE)","16:45:00","2024-07-29","Ayr","Flat (Turf)","Handicap","1m ","8","Good","10","Class 6","130","0","Mullen, Andrew","7.00","Jardine, I","140","63","3",,
"Retirement Beckons","16:45:00","2024-07-29","Ayr","Flat (Turf)","Handicap","1m ","8","Good","10","Class 6","22","0","Winn, Mark","22.00","Perratt, Miss L A","121","47","6",,
"Roaring Ralph","16:45:00","2024-07-29","Ayr","Flat (Turf)","Handicap","1m ","8","Good","10","Class 6","9","0","Beasley, Connor","12.00","Dods, M","142","65","2",,
"Shine On Brendan (IRE)","16:45:00","2024-07-29","Ayr","Flat (Turf)","Handicap","1m ","8","Good","10","Class 6","14","0","McDonald, P J","5.00","Goldie, J S","139","62","10",,
"Spring Festival","16:45:00","2024-07-29","Ayr","Flat (Turf)","Handicap","1m ","8","Good","10","Class 6","12","0","Tudhope, Daniel","16.00","OMeara, D","133","64","1",,
"Venetian (IRE)","16:45:00","2024-07-29","Ayr","Flat (Turf)","Handicap","1m ","8","Good","10","Class 6","57","0","Davis, Sean","5.50","Davis, Sean","136","59","7",,
"Volcanology (IRE)","16:45:00","2024-07-29","Ayr","Flat (Turf)","Handicap","1m ","8","Good","10","Class 6","21","0","Fanning, Joe","8.50","Johnston, Charlie","134","65","9",,
"Borough","17:20:00","2024-07-29","Ayr","Flat (Turf)","Handicap","5f ","5","Good","11","Class 6","16","0","Tabti, M","16.00","Jardine, I","133","60","11",,
"Cuban Rock","17:20:00","2024-07-29","Ayr","Flat (Turf)","Handicap","5f ","5","Good","11","Class 6","11","0","Waugh, Amie","5.50","Goldie, J S","125","52","4",,
"Frank The Spark","17:20:00","2024-07-29","Ayr","Flat (Turf)","Handicap","5f ","5","Good","11","Class 6","18","0","Nolan, D","7.50","Midgley, P T","136","58","8",,
"Mews House","17:20:00","2024-07-29","Ayr","Flat (Turf)","Handicap","5f ","5","Good","11","Class 6","11","0","Breslin, Andrew","28.00","Perratt, Miss L A","121","46","3",,
"Ninety Nine (IRE)","17:20:00","2024-07-29","Ayr","Flat (Turf)","Handicap","5f ","5","Good","11","Class 6","12","0","Winn, Mark","33.00","Wainwright, J S","122","51","5",,
"Ramon Di Loria (IRE)","17:20:00","2024-07-29","Ayr","Flat (Turf)","Handicap","5f ","5","Good","11","Class 6","7","0","McDonald, P J","2.25","Whillans, Ewan","138","60","1",,
"Royal Duke","17:20:00","2024-07-29","Ayr","Flat (Turf)","Handicap","5f ","5","Good","11","Class 6","11","0","Marshall, Tom Kiely","50.00","Smith, R Michael","113","46","9",,
"Sixcor","17:20:00","2024-07-29","Ayr","Flat (Turf)","Handicap","5f ","5","Good","11","Class 6","35","0","Beasley, Connor","11.00","Perratt, Miss L A","128","50","2",,
"Ski Angel","17:20:00","2024-07-29","Ayr","Flat (Turf)","Handicap","5f ","5","Good","11","Class 6","16","0","Fanning, Joe","16.00","Smith, R Michael","133","55","7",,
"Water Of Leith (IRE)","17:20:00","2024-07-29","Ayr","Flat (Turf)","Handicap","5f ","5","Good","11","Class 6","14","0","Mulrennan, Paul","5.50","Goldie, J S","139","61","10",,
"Zuffolo (IRE)","17:20:00","2024-07-29","Ayr","Flat (Turf)","Handicap","5f ","5","Good","11","Class 6","9","0","Elliott, Rhys","6.00","Dods, M","131","60","6",,
"Bobbysingindablues (IRE)","16:50:00","2024-07-29","Galway","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","13","Ire","22","0","Gilligan, Jack G","50.00","Gilligan, Paul John","147","0","0",,
"Bright Legend (IRE)","16:50:00","2024-07-29","Galway","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","13","Ire","139","0","King, D","14.00","Hogan, Denis Gerard","154","118","0",,
"Celtic Crossing (IRE)","16:50:00","2024-07-29","Galway","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","13","Ire","62","0","OHanlon, P J","200.00","Collins, Darren","147","0","0",,
"Eagles Quest","16:50:00","2024-07-29","Galway","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","13","Ire","79","0","Meyler, D","33.00","Mullins, Ms Margaret","154","0","0",,
