horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Crossing The Bar (IRE)","11:45:00","2023-12-01","Doncaster","National Hunt","Handicap Hurdle","3m.5f ","24.5","Good","9","Class 4","14","0","Whelan, D G","14.00","Mulholland, N P","166","117","0",,
"Dragon Rock (IRE)","11:45:00","2023-12-01","Doncaster","National Hunt","Handicap Hurdle","3m.5f ","24.5","Good","9","Class 4","7","0","Hanlon, Mr P","1.63","Hanlon, John Joseph","165","119","0",,
"Fortunefavorsdbold (IRE)","11:45:00","2023-12-01","Doncaster","National Hunt","Handicap Hurdle","3m.5f ","24.5","Good","9","Class 4","13","0","Collier, Ellis","40.00","Williams, Christian","163","114","0",,
"Ithaka (IRE)","11:45:00","2023-12-01","Doncaster","National Hunt","Handicap Hurdle","3m.5f ","24.5","Good","9","Class 4","35","0","Turner, James","8.50","Potter, R D","155","106","0",,
"Jessie Lightfoot (IRE)","11:45:00","2023-12-01","Doncaster","National Hunt","Handicap Hurdle","3m.5f ","24.5","Good","9","Class 4","297","0","Mathias, Imogen","20.00","Williams, Evan","140","94","0",,
"Much Too Dear (IRE)","11:45:00","2023-12-01","Doncaster","National Hunt","Handicap Hurdle","3m.5f ","24.5","Good","9","Class 4","18","0","Clarke, Mr Sean","6.00","Horsfall, Miss L","153","107","0",,
"Nikgarde (FR)","11:45:00","2023-12-01","Doncaster","National Hunt","Handicap Hurdle","3m.5f ","24.5","Good","9","Class 4","167","0","Maggs, Mr William","14.00","Ewart, J P L","149","100","0",,
"Rowdy Rustler (IRE)","11:45:00","2023-12-01","Doncaster","National Hunt","Handicap Hurdle","3m.5f ","24.5","Good","9","Class 4","80","0","Power, Jack","12.00","Russell, Miss Lucinda V","153","104","0",,
"The Bomber Liston (IRE)","11:45:00","2023-12-01","Doncaster","National Hunt","Handicap Hurdle","3m.5f ","24.5","Good","9","Class 4","22","0","Jones, Lily","2.50","Henderson, N J","159","115","0",,
"Couldbeaweapon (IRE)","12:17:00","2023-12-01","Doncaster","National Hunt","Handicap Chase","2m.5f ","16.5","Good","9","Class 4","236","0","Woods, K K","4.00","Pauling, Ben","168","110","0",,
"Eskendash (USA)","12:17:00","2023-12-01","Doncaster","National Hunt","Handicap Chase","2m.5f ","16.5","Good","9","Class 4","59","0","Hamilton, Jamie","20.00","Foster, Miss J E","163","105","0",,
"Go Fox","12:17:00","2023-12-01","Doncaster","National Hunt","Handicap Chase","2m.5f ","16.5","Good","9","Class 4","22","0","Quinlan, Jack","16.00","King, N B","144","86","0",,
"Gouet Des Bruyeres (FR)","12:17:00","2023-12-01","Doncaster","National Hunt","Handicap Chase","2m.5f ","16.5","Good","9","Class 4","22","0","Smith-Chaston, Emma","8.50","Foster, Miss J E","144","89","0",,
"Heritier (FR)","12:17:00","2023-12-01","Doncaster","National Hunt","Handicap Chase","2m.5f ","16.5","Good","9","Class 4","13","0","Brooke, Henry","1.50","Greenall, O / Guerriero, J","163","105","0",,
"Out On The Tear (IRE)","12:17:00","2023-12-01","Doncaster","National Hunt","Handicap Chase","2m.5f ","16.5","Good","9","Class 4","32","0","Todd, C J","5.00","Allwood, S","165","107","0",,
"Rafferty (IRE)","12:17:00","2023-12-01","Doncaster","National Hunt","Handicap Chase","2m.5f ","16.5","Good","9","Class 4","17","0","Wedge, Adam","11.00","Morgan, Miss Laura","160","102","0",,
"Texard (FR)","12:17:00","2023-12-01","Doncaster","National Hunt","Handicap Chase","2m.5f ","16.5","Good","9","Class 4","224","0","Armson, Philip","50.00","Armson, R J","164","109","0",,
"Upagainstit (IRE)","12:17:00","2023-12-01","Doncaster","National Hunt","Handicap Chase","2m.5f ","16.5","Good","9","Class 4","22","0","Gillard, Mr T","6.50","McCain Jnr, D","160","102","0",,
"Another Folly (FR)","12:50:00","2023-12-01","Doncaster","National Hunt","Maiden Hurdle","2m5f ","21","Good","8","Class 4","No Prev","0","Noonan, David G","33.00","Williams, Mrs Jane","158","0","0",,
"Bective Abbey (IRE)","12:50:00","2023-12-01","Doncaster","National Hunt","Maiden Hurdle","2m5f ","21","Good","8","Class 4","No Prev","0","Jacob, Daryl","1.00","Henderson, N J","158","0","0",,
"Carrigmoorna Rowan (IRE)","12:50:00","2023-12-01","Doncaster","National Hunt","Maiden Hurdle","2m5f ","21","Good","8","Class 4","63","0","Burke, Jonathan","2.50","Fry, Harry","158","0","0",,
"El Granjero (IRE)","12:50:00","2023-12-01","Doncaster","National Hunt","Maiden Hurdle","2m5f ","21","Good","8","Class 4","41","0","Patrick, Richard","11.00","Boultbee-brooks, Clive","158","0","0",,
"Idefix De Ciergues (FR)","12:50:00","2023-12-01","Doncaster","National Hunt","Maiden Hurdle","2m5f ","21","Good","8","Class 4","47","0",,"7.00","Curtis, Miss Rebecca","158","0","0",,
"Little Talks (IRE)","12:50:00","2023-12-01","Doncaster","National Hunt","Maiden Hurdle","2m5f ","21","Good","8","Class 4","36","0","Quinlan, Jack","80.00","King, N B","151","0","0",,
"Mrs Tabitha","12:50:00","2023-12-01","Doncaster","National Hunt","Maiden Hurdle","2m5f ","21","Good","8","Class 4","26","0","Brooke, Henry","12.00","Greenall, O / Guerriero, J","151","0","0",,
"Pic Roc (IRE)","12:50:00","2023-12-01","Doncaster","National Hunt","Maiden Hurdle","2m5f ","21","Good","8","Class 4","235","0","Woods, K K","4.50","Pauling, Ben","158","0","0",,
