racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2023-06-08","17:20:00","Chelmsford City","Ire-Incentive, It Pays To Buy Irish Restricted Maiden Stakes (GBB Race) (Div 1)","2yo","Class 5",,"6f ","3725","Standard","9","1st",,"Lady Of Sardinia","6","Williams, S C","2","Ghiani, Marco","0","128","8",,"0","1 mins 12.94s","72.94",,"0","6","1","All Weather","0","0","3","0","1320","0","Maiden","prominent, ridden 2f out, led final furlong, ran on well, always holding on","5","Centre","Left Handed"," TT","15","1","Twilight Son","Polytrack","3725","Filly","Naivasha","Captain Gerrard (IRE)","0",
"2023-06-08","17:20:00","Chelmsford City","Ire-Incentive, It Pays To Buy Irish Restricted Maiden Stakes (GBB Race) (Div 1)","2yo","Class 5",,"6f ","3725","Standard","9","2nd","HD","Persian Phoenix (IRE)","2","Johnston, Charlie","2","Murphy, Oisin","0","128","3.33",,"0","1 mins 12.94s","72.94","0.1","0","6","2","All Weather","0","0","3","0","1320","0","Maiden","mid-division, ridden out wide 2f out, went 2nd inside final furlong, ran on well, not reach winner","6","Centre","Left Handed",,"17","1","Phoenix Of Spain (IRE)","Polytrack","1749","Filly","Middle Persia","Dalakhani (IRE)","0",
"2023-06-08","17:20:00","Chelmsford City","Ire-Incentive, It Pays To Buy Irish Restricted Maiden Stakes (GBB Race) (Div 1)","2yo","Class 5",,"6f ","3725","Standard","9","3rd","NK","Royal Expert","7","Spiller, Henry","2","Fallon, Cieren","0","128","25",,"0","1 mins 12.94s","72.94","0.25","0","6","3","All Weather","0","0","3","0","1320","0","Maiden","rear of mid-division, ridden off pace 2f out, rapid late headway to grab 3rd inside final furlong, never nearer","7","Centre","Left Handed",,"None","0","Expert Eye","Polytrack","875","Filly","Royal Family (FR)","Frankel","0",
"2023-06-08","17:20:00","Chelmsford City","Ire-Incentive, It Pays To Buy Irish Restricted Maiden Stakes (GBB Race) (Div 1)","2yo","Class 5",,"6f ","3725","Standard","9","4th","1.5","Vice Captain","9","Scott, George","2","Muscutt, D","0","133","7.5",,"0","1 mins 12.94s","72.94","1.75","0","6","4","All Weather","0","0","3","0","1320","0","Maiden","chased leader, pushed along and could not go pace of leaders over 1f out, no extra final 100 yards","2","Centre","Left Handed",,"17","1","Land Force (IRE)","Polytrack","437","Gelding","Foundation Filly","Lando (GER)","0",
"2023-06-08","17:20:00","Chelmsford City","Ire-Incentive, It Pays To Buy Irish Restricted Maiden Stakes (GBB Race) (Div 1)","2yo","Class 5",,"6f ","3725","Standard","9","5th","NK","Tenyatta (IRE)","1","Osborne, J A","2","Osborne, Saffie","0","128","16",,"0","1 mins 12.94s","72.94","1.9","0","6","5","All Weather","0","0","3","0","1320","0","Maiden","mid-division, pushed along and outpaced 2f out, plugged on final furlong","9","Centre","Left Handed",,"None","0","Eqtidaar (IRE)","Polytrack","0","Filly","Alice Girl (IRE)","Oratorio (IRE)","0",
"2023-06-08","17:20:00","Chelmsford City","Ire-Incentive, It Pays To Buy Irish Restricted Maiden Stakes (GBB Race) (Div 1)","2yo","Class 5",,"6f ","3725","Standard","9","6th","1.75","Lady Ava (IRE)","4","Dunlop, E A L","2","Ryan, Rossa","0","128","1.75","(Fav)","0","1 mins 12.94s","72.94","3.65","0","6","6","All Weather","0","0","3","0","1320","0","Maiden","led, ridden 2f out, headed final furlong, no extra","4","Centre","Left Handed",,"17","1","New Bay","Polytrack","0","Filly","Ladysiy (FR)","Siyouni (FR)","0",
"2023-06-08","17:20:00","Chelmsford City","Ire-Incentive, It Pays To Buy Irish Restricted Maiden Stakes (GBB Race) (Div 1)","2yo","Class 5",,"6f ","3725","Standard","9","7th","11","Elegant Elloise (IRE)","5","Haynes, Alice","2","Mohd, Shariq","7","121","20",,"0","1 mins 12.94s","72.94","14.65","0","6","7","All Weather","0","0","3","0","1320","0","Maiden","always towards rear, never a factor","3","Centre","Left Handed",,"None","0","U S Navy Flag (USA)","Polytrack","0","Filly","Karasiyra (IRE)","Alhaarth (IRE)","0",
"2023-06-08","17:20:00","Chelmsford City","Ire-Incentive, It Pays To Buy Irish Restricted Maiden Stakes (GBB Race) (Div 1)","2yo","Class 5",,"6f ","3725","Standard","9","8th","2.25","Scarlet Rosie","3","Boughey, George","2","Curtis, B A","0","128","6",,"0","1 mins 12.94s","72.94","16.9","0","6","8","All Weather","0","0","3","0","1320","0","Maiden","mid-division on inside, pushed along 3f out, no extra final furlong","8","Centre","Left Handed",,"None","0","Eqtidaar (IRE)","Polytrack","0","Filly","Phalaborwa","Poets Voice","0",
"2023-06-08","17:20:00","Chelmsford City","Ire-Incentive, It Pays To Buy Irish Restricted Maiden Stakes (GBB Race) (Div 1)","2yo","Class 5",,"6f ","3725","Standard","9","9th","5.5","Edenmore Lad (IRE)","8","Murphy, Mike / Keady, Michael","2","Loughnane, Mr Billy","3","130","22",,"0","1 mins 12.94s","72.94","22.4","0","6","9","All Weather","0","0","3","0","1320","0","Maiden","held up, struggling 4f out, never landed a blow","1","Centre","Left Handed"," TT","None","0","Territories (IRE)","Polytrack",,"Colt","Clubora (USA)","Medaglia Doro (USA)","0",
"2023-06-08","17:50:00","Chelmsford City","Ire-Incentive, It Pays To Buy Irish Restricted Maiden Stakes (GBB Race) (Div 2)","2yo","Class 5",,"6f ","3725","Standard","8","1st",,"Guns And Flowers (IRE)","7","Haynes, Alice","2","Hansen, Thore","0","128","5.5",,"0","1 mins 13.08s","73.08",,"0","6","1","All Weather","0","0","3","0","1320","0","Maiden","soon led, ridden over 1f out, always just holding rival inside final furlong, stayed on","6","Centre","Left Handed",,"69","2","Vocalised (USA)","Polytrack","3725","Filly","Stair An Damhsa (IRE)","Teofilo (IRE)","0",
