racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,
"2023-04-19","13:40:00","Beverley","Welcome To Our New Season EBF Restricted Novice Stakes (GBB Race) (Div 1)","2yo","Class 5",,"5f ","4050","Good To Soft","9","1st",,"Taygar (IRE)","6","Dods, M","2","Beasley, Connor","0","128","3.5","(JFav)","0","1 mins 4.71s","64.71",,"0","5","1","Flat","0","0","3","0","1100","0","Novices","held up in rear, ridden over 3f out, still plenty to do 2f out, stayed on into 3rd entering final furlong, kept on well to lead close home","8","Inside","Straight",,"None","0","Churchill (IRE)","Flat","4050","Filly","Leoube (IRE)","Kodiac",
"2023-04-19","13:40:00","Beverley","Welcome To Our New Season EBF Restricted Novice Stakes (GBB Race) (Div 1)","2yo","Class 5",,"5f ","4050","Good To Soft","9","2nd","1.5","Scoops Ahoy (IRE)","8","OMeara, D","2","Watson, Jason","0","131","6",,"0","1 mins 4.71s","64.71","1.5","0","5","2","Flat","0","0","3","0","1100","0","Novices","chased leader, driven over 2f out, headway to lead over 1f out, soon pressed for lead, kept on inside final furlong, headed close home","6","Inside","Straight",,"None","0","Bungle Inthejungle","Flat","1901","Colt","Mochachino (IRE)","Fast Company (IRE)",
"2023-04-19","13:40:00","Beverley","Welcome To Our New Season EBF Restricted Novice Stakes (GBB Race) (Div 1)","2yo","Class 5",,"5f ","4050","Good To Soft","9","3rd","3.25","Chumbaa (IRE)","4","Fell, Roger","2","Curtis, B A","0","126","3.5","(JFav)","0","1 mins 4.71s","64.71","4.75","0","5","3","Flat","0","0","3","0","1100","0","Novices","led, pressed for lead over 2f out where ridden, soon headed, kept on same pace inside final furlong","10","Inside","Straight",,"10","1","Belardo (IRE)","Flat","951","Filly","Hayba","Invincible Spirit (IRE)",
"2023-04-19","13:40:00","Beverley","Welcome To Our New Season EBF Restricted Novice Stakes (GBB Race) (Div 1)","2yo","Class 5",,"5f ","4050","Good To Soft","9","4th","4.75","Northern Prince","2","Easterby, T D","2","Allan, David","0","133","10",,"0","1 mins 4.71s","64.71","9.5","0","5","4","Flat","0","0","3","0","1100","0","Novices","prominent, pushed along over 2f out, weakened entering final furlong","3","Inside","Straight",,"None","0","Ardad (IRE)","Flat","476","Colt","Gran Canaria Queen","Compton Place",
"2023-04-19","13:40:00","Beverley","Welcome To Our New Season EBF Restricted Novice Stakes (GBB Race) (Div 1)","2yo","Class 5",,"5f ","4050","Good To Soft","9","5th","0.5","Celestial Flight","1","Pears, Ollie","2","Sullivan, James P","0","131","10",,"0","1 mins 4.71s","64.71","10","0","5","5","Flat","0","0","3","0","1100","0","Novices","midfield, driven and outpaced over 2f out, kept on same pace entering final furlong","4","Inside","Straight",,"None","0","Harry Angel (IRE)","Flat","0","Gelding","Ebrah","Singspiel (IRE)",
"2023-04-19","13:40:00","Beverley","Welcome To Our New Season EBF Restricted Novice Stakes (GBB Race) (Div 1)","2yo","Class 5",,"5f ","4050","Good To Soft","9","6th","1.75","Classy Clarets (IRE)","9","Fahey, R A","2","Nolan, D","0","133","7.5",,"0","1 mins 4.71s","64.71","11.75","0","5","6","Flat","0","0","3","0","1100","0","Novices","midfield, ridden over 2f out, weakened over 1f out","1","Inside","Straight",,"None","0","Cotai Glory","Flat","0","Colt","Hope And Faith (IRE)","Zebedee",
"2023-04-19","13:40:00","Beverley","Welcome To Our New Season EBF Restricted Novice Stakes (GBB Race) (Div 1)","2yo","Class 5",,"5f ","4050","Good To Soft","9","7th","2.25","Macedonian King (IRE)","5","Murphy, Amy","2","Hardie, Cameron","0","133","4.5",,"0","1 mins 4.71s","64.71","14","0","5","7","Flat","0","0","3","0","1100","0","Novices","held up in midfield, ridden over 3f out, lost touch over 1f out","2","Inside","Straight",,"None","0","Unfortunately (IRE)","Flat","0","Colt","Concra Girl (IRE)","Footstepsinthesand",
"2023-04-19","13:40:00","Beverley","Welcome To Our New Season EBF Restricted Novice Stakes (GBB Race) (Div 1)","2yo","Class 5",,"5f ","4050","Good To Soft","9","8th","11","Chicabiddy","3","Easterby, T D","2","Fentiman, Duran","0","126","40",,"0","1 mins 4.71s","64.71","25","0","5","8","Flat","0","0","3","0","1100","0","Novices","held up in rear, driven over 3f out, tailed off over 1f out","9","Inside","Straight",,"None","0","Cable Bay (IRE)","Flat","0","Filly","Street Chic (USA)","Street Cry (IRE)",
"2023-04-19","13:40:00","Beverley","Welcome To Our New Season EBF Restricted Novice Stakes (GBB Race) (Div 1)","2yo","Class 5",,"5f ","4050","Good To Soft","9","9th","6.5","Major Kessaar (IRE)","7","Menzies, Rebecca","2","Mason, Joanna","0","131","20",,"0","1 mins 4.71s","64.71","31.5","0","5","9","Flat","0","0","3","0","1100","0","Novices","slowly away and soon detached in rear, tailed off over 2f out","5","Inside","Straight",,"None","0","Kessaar (IRE)","Flat",,"Gelding","Dutch Desire","Dutch Art",
"2023-04-19","14:15:00","Beverley","Welcome To Our New Season EBF Restricted Novice Stakes (GBB Race) (Div 2)","2yo","Class 5",,"5f ","4050","Good To Soft","9","1st",,"East Bank","8","Lidster, Craig","2","Hanagan, Paul","0","133","12",,"0","1 mins 5.84s","65.84",,"0","5","1","Flat","0","0","3","0","1100","0","Novices","prominent, ridden over 1f out where 2 lengths down, stayed on well inside final furlong, led close home","2","Inside","Straight",,"None","0","Aclaim (IRE)","Flat","4050","Colt","Twist Of Magic (IRE)","Arcano (IRE)",
"2023-04-19","14:15:00","Beverley","Welcome To Our New Season EBF Restricted Novice Stakes (GBB Race) (Div 2)","2yo","Class 5",,"5f ","4050","Good To Soft","9","2nd","0.75","Indication Call (IRE)","7","Burke, K R","2","Jamin, Pierre-Louis","3","130","3",,"0","1 mins 5.84s","65.84","0.75","0","5","2","Flat","0","0","3","0","1100","0","Novices","midfield, driven over 2f out, 3 lengths down entering final furlong, stayed on into 2nd inside final furlong, held by winner","3","Inside","Straight",,"18","1","Soldiers Call","Flat","1901","Colt","Queen Elsa (IRE)","Frozen Power (IRE)",
"2023-04-19","14:15:00","Beverley","Welcome To Our New Season EBF Restricted Novice Stakes (GBB Race) (Div 2)","2yo","Class 5",,"5f ","4050","Good To Soft","9","3rd","0.75","Fly Pass (IRE)","5","Murphy, Amy","2","Curtis, B A","0","128","5.5",,"0","1 mins 5.84s","65.84","1.5","0","5","3","Flat","0","0","3","0","1100","0","Novices","disputed lead, ridden 2f out, led outright over 1f out where 2 lengths clear, kept on inside final furlong, headed close home, weakened into 3rd near finish","6","Inside","Straight",,"None","0","Ravens Pass (USA)","Flat","951","Filly","Atlantic Queen (IRE)","Society Rock (IRE)",
"2023-04-19","14:15:00","Beverley","Welcome To Our New Season EBF Restricted Novice Stakes (GBB Race) (Div 2)","2yo","Class 5",,"5f ","4050","Good To Soft","9","4th","NK","Charged Up","6","Pears, Ollie","2","Sullivan, James P","0","133","1.88","(Fav)","0","1 mins 5.84s","65.84","1.65","0","5","4","Flat","0","0","3","0","1100","0","Novices","midfield, ridden over 2f out, not much room and switched right over 1f out, not clear run entering final furlong, soon switched left and stayed on into 4th, nearest finish","1","Inside","Straight",,"18","1","Expert Eye","Flat","476","Colt","Electric Feel","Firebreak",
"2023-04-19","14:15:00","Beverley","Welcome To Our New Season EBF Restricted Novice Stakes (GBB Race) (Div 2)","2yo","Class 5",,"5f ","4050","Good To Soft","9","5th","4.25","Reve Detoiles","2","Foy, Kevin","2","Egan, John","0","126","7.5",,"0","1 mins 5.84s","65.84","5.9","0","5","5","Flat","0","0","3","0","1100","0","Novices","prominent, ridden over 2f out, 2 lengths down entering final furlong, weakened inside final furlong","9","Inside","Straight",,"None","0","Intrinsic","Flat","0","Filly","Lawyers Choice","Namid",
"2023-04-19","14:15:00","Beverley","Welcome To Our New Season EBF Restricted Novice Stakes (GBB Race) (Div 2)","2yo","Class 5",,"5f ","4050","Good To Soft","9","6th","4.75","Lady Showcasing","1","Johnston, Charlie","2","Fanning, Joe","0","128","7",,"0","1 mins 5.84s","65.84","10.65","0","5","6","Flat","0","0","3","0","1100","0","Novices","disputed lead, driven 2f out, soon headed, weakened entering final furlong","7","Inside","Straight",,"None","0","Showcasing","Flat","0","Filly","Fyxenna","Foxwedge (AUS)",
"2023-04-19","14:15:00","Beverley","Welcome To Our New Season EBF Restricted Novice Stakes (GBB Race) (Div 2)","2yo","Class 5",,"5f ","4050","Good To Soft","9","7th","4.25","Missutoo (IRE)","3","Easterby, T D","2","Allan, David","0","126","22",,"0","1 mins 5.84s","65.84","14.9","0","5","7","Flat","0","0","3","0","1100","0","Novices","held up in rear, soon outpaced and ridden, kept on same pace over 1f out","8","Inside","Straight",,"None","0","Cotai Glory","Flat","0","Filly","Durga (IRE)","No Nay Never (USA)",
"2023-04-19","14:15:00","Beverley","Welcome To Our New Season EBF Restricted Novice Stakes (GBB Race) (Div 2)","2yo","Class 5",,"5f ","4050","Good To Soft","9","8th","1.75","Riverboat","4","Easterby, T D","2","Eaves, Tom","0","131","50",,"0","1 mins 5.84s","65.84","16.65","0","5","8","Flat","0","0","3","0","1100","0","Novices","dwelt in rear, soon ridden and outpaced, tailed off over 2f out","5","Inside","Straight",,"None","0","Washington Dc (IRE)","Flat","0","Colt","Katie Boo (IRE)","Namid",
"2023-04-19","14:15:00","Beverley","Welcome To Our New Season EBF Restricted Novice Stakes (GBB Race) (Div 2)","2yo","Class 5",,"5f ","4050","Good To Soft","9","9th","NK","Whatwouldiknow (IRE)","9","Tinkler, N","2","Scott, Rowan","0","133","40",,"0","1 mins 5.84s","65.84","16.8","0","5","9","Flat","0","0","3","0","1100","0","Novices","slowly away and lost several lengths, soon pushed along, tailed off over 2f out","4","Inside","Straight",,"None","0","Cable Bay (IRE)","Flat",,"Gelding","Essenza (IRE)","Alhebayeb (IRE)",
"2023-04-19","14:50:00","Beverley","Beverley Beaker Handicap","4yo+","Class 3",,"5f ","7731","Good To Soft","16","1st",,"Badri","14","Carr, Mrs R A","6","Sexton, Ryan","3","130","7",,"88","1 mins 3.35s","63.35",,"80.5","5","1","Flat","0","0","4","0","1100","0","Handicap","held up in midfield, switched left and ridden over 1f out, headway entering final furlong, stayed on well to lead close home, readily","3","Inside","Straight",,"9","25","Dark Angel (IRE)","Flat","7731","Gelding","Penny Drops","Invincible Spirit (IRE)",
"2023-04-19","14:50:00","Beverley","Beverley Beaker Handicap","4yo+","Class 3",,"5f ","7731","Good To Soft","16","2nd","4.25","Ventura Flame (IRE)","1","Dalgleish, Keith","6","Fanning, Joe","0","119","7",,"74","1 mins 3.35s","63.35","4.25","80.5","5","2","Flat","0","0","4","0","1100","0","Handicap","prominent, ridden to lead over 1f out, 1 length ahead entering final furlong, kept on inside final furlong but headed close home","17","Inside","Straight",,"175","49","Dandy Man (IRE)","Flat","3626","Mare","Kramer Drive (IRE)","Medicean",
"2023-04-19","14:50:00","Beverley","Beverley Beaker Handicap","4yo+","Class 3",,"5f ","7731","Good To Soft","16","3rd","0.5","Dandy Dinmont (IRE)","6","Tinkler, N","4","McManoman, Faye","0","124","6",,"79","1 mins 3.35s","63.35","4.75","80.5","5","3","Flat","0","0","4","0","1100","0","Handicap","midfield in touch, ridden 2f out, 1 length down entering final furlong, soon switched left, stayed on same pace inside final furlong","12","Inside","Straight",,"33","15","Dandy Man (IRE)","Flat","1814","Gelding","Coconut Kisses","Bahamian Bounty",
"2023-04-19","14:50:00","Beverley","Beverley Beaker Handicap","4yo+","Class 3",,"5f ","7731","Good To Soft","16","4th","1.25","Good Earth (IRE)","8","Herrington,M ","6","Mulrennan, Paul","0","129","7.5",,"84","1 mins 3.35s","63.35","6","80.5","5","4","Flat","0","0","4","0","1100","0","Handicap","prominent, pressed leader 3f out, ridden over 1f out, kept on same pace entering final furlong","4","Inside","Straight",,"25","53","Acclamation","Flat","906","Gelding","Madhatten (IRE)","Dream Ahead (USA)",
"2023-04-19","14:50:00","Beverley","Beverley Beaker Handicap","4yo+","Class 3",,"5f ","7731","Good To Soft","16","5th","NSE","Count Dorsay (IRE)","2","Easterby, T D","7","Allan, David","0","122","5",,"77","1 mins 3.35s","63.35","6.03","80.5","5","5","Flat","0","0","4","0","1100","0","Handicap","midfield, ridden over 2f out, slightly short of room entering final furlong, stayed on into modest 4th near finish","15","Inside","Straight",,"11","58","Dandy Man (IRE)","Flat","453","Gelding","Deira (USA)","Green Desert (USA)",
"2023-04-19","14:50:00","Beverley","Beverley Beaker Handicap","4yo+","Class 3",,"5f ","7731","Good To Soft","16","6th","1.25","Nelson Gay (IRE)","3","Dods, M","5","Beasley, Connor","0","126","4.5","(Fav)","81","1 mins 3.35s","63.35","7.279999999999999","80.5","5","6","Flat","0","0","4","0","1100","0","Handicap","midfield in touch, ridden 2f out, switched right entering final furlong, kept on same pace inside final furlong","9","Inside","Straight",,"33","28","Mehmas (IRE)","Flat","226","Gelding","Rublevka Star (USA)","Elusive Quality (USA)",
"2023-04-19","14:50:00","Beverley","Beverley Beaker Handicap","4yo+","Class 3",,"5f ","7731","Good To Soft","16","7th","0.5","Jojo Rabbit","7","Carr, Mrs R A","5","Sullivan, James P","0","125","40",,"80","1 mins 3.35s","63.35","7.779999999999999","80.5","5","7","Flat","0","0","4","0","1100","0","Handicap","prominent, pressed leader 3f out, travelling okay 2f out, soon ridden, weakened entering final furlong","11","Inside","Straight",,"19","17","Due Diligence (USA)","Flat","0","Gelding","Berkshire Honey","Sakhees Secret",
"2023-04-19","14:50:00","Beverley","Beverley Beaker Handicap","4yo+","Class 3",,"5f ","7731","Good To Soft","16","8th","1","Ernest Rutherford","11","Easterby, T D","4","Fentiman, Duran","0","121","80",,"76","1 mins 3.35s","63.35","8.78","80.5","5","8","Flat","0","0","4","0","1100","0","Handicap","took keen hold, midfield, ridden over 1f out, kept on same pace entering final furlong","16","Inside","Straight"," TT","336","5","Ardad (IRE)","Flat","0","Gelding","Rutherford (IRE)","Dutch Art",
"2023-04-19","14:50:00","Beverley","Beverley Beaker Handicap","4yo+","Class 3",,"5f ","7731","Good To Soft","16","9th","NK","Rambuso Creek (IRE)","9","Ryan, K A","4","Gray, S A","0","127","16",,"82","1 mins 3.35s","63.35","8.93","80.5","5","9","Flat","0","0","4","0","1100","0","Handicap","held up in rear, driven over 2f out, minor headway entering final furlong","7","Inside","Straight",,"177","12","Tagula (IRE)","Flat",,"Gelding","Fine Prospect (IRE)","Namid",
"2023-04-19","14:50:00","Beverley","Beverley Beaker Handicap","4yo+","Class 3",,"5f ","7731","Good To Soft","16","10th","SH","Mr Beaufort","10","OMeara, D","4","Watson, Jason","0","122","18",,"77","1 mins 3.35s","63.35","8.98","80.5","5","10","Flat","0","0","4","0","1100","0","Handicap","mid-division, pushed along over 2f out, weakened inside final furlong","14","Inside","Straight",,"19","7","Cable Bay (IRE)","Flat",,"Gelding","Tan Tan","Kings Best (USA)",
"2023-04-19","14:50:00","Beverley","Beverley Beaker Handicap","4yo+","Class 3",,"5f ","7731","Good To Soft","16","11th","NSE","Night On Earth (IRE)","5","Williams, Ian","5","Rawlinson, Ali","0","135","28",,"90","1 mins 3.35s","63.35","9.01","80.5","5","11","Flat","0","0","4","0","1100","0","Handicap","led, pressed for lead 3f out, soon ridden, every chance 2f out, soon headed, weakened inside final furlong","2","Inside","Straight",,"154","38","Kodiac","Flat",,"Gelding","Eternal View (IRE)","Pivotal",
"2023-04-19","14:50:00","Beverley","Beverley Beaker Handicap","4yo+","Class 3",,"5f ","7731","Good To Soft","16","12th","0.75","The Thin Blue Line (IRE)","4","Dalgleish, Keith","5","James, S H","0","123","10",,"78","1 mins 3.35s","63.35","9.76","80.5","5","12","Flat","0","0","4","0","1100","0","Handicap","awkward start, soon pushed along in rear, minor headway when short of room inside of final furlong, eased close home","13","Inside","Straight",,"94","39","Mehmas (IRE)","Flat",,"Gelding","Rahlah","Dansili",
"2023-04-19","14:50:00","Beverley","Beverley Beaker Handicap","4yo+","Class 3",,"5f ","7731","Good To Soft","16","13th","0.5","Music Society (IRE)","15","Easterby, T D","8","Kirrane, Sean","3","125","40",,"83","1 mins 3.35s","63.35","10.26","80.5","5","13","Flat","0","0","4","0","1100","0","Handicap","held up in rear, ridden over 1f out, kept on same pace entering final furlong","5","Inside","Straight",,"176","59","Society Rock (IRE)","Flat",,"Gelding","Absolutely Cool (IRE)","Indian Ridge (IRE)",
"2023-04-19","14:50:00","Beverley","Beverley Beaker Handicap","4yo+","Class 3",,"5f ","7731","Good To Soft","16","14th","HD","Sound Reason","12","Ryan, K A","5","Eaves, Tom","0","126","14",,"81","1 mins 3.35s","63.35","10.36","80.5","5","14","Flat","0","0","4","0","1100","0","Handicap","held up in rear, ridden 3f out, kept on same pace approaching final furlong","8","Inside","Straight",,"189","16","Hot Streak (IRE)","Flat",,"Gelding","Brown Eyed Honey","Elusive City (USA)",
"2023-04-19","14:50:00","Beverley","Beverley Beaker Handicap","4yo+","Class 3",,"5f ","7731","Good To Soft","16","15th","0.5","King Of Tonga (IRE)","16","Carroll, D","7","Shaw, Harrison","0","125","25",,"80","1 mins 3.35s","63.35","10.86","80.5","5","15","Flat","0","0","4","0","1100","0","Handicap","took keen hold, held up in rear, ridden 2f out, kept on same pace entering final furlong","10","Inside","Straight","Blnk","168","49","Dark Angel (IRE)","Flat",,"Gelding","Bronze Queen (IRE)","Invincible Spirit (IRE)",
"2023-04-19","14:50:00","Beverley","Beverley Beaker Handicap","4yo+","Class 3",,"5f ","7731","Good To Soft","16","16th","5.5","Strong Johnson (IRE)","13","Midgley, P T","7","McDonald, P J","0","135","22",,"90","1 mins 3.35s","63.35","16.36","80.5","5","16","Flat","0","0","4","0","1100","0","Handicap","prominent, ridden over 2f out, weakened entering final furlong","1","Inside","Straight"," TT","85","31","Le Cadre Noir (IRE)","Flat",,"Gelding","Isabella Rose (IRE)","City On A Hill (USA)",
"2023-04-19","15:25:00","Beverley","Visit racingtv.com Restricted Novice Stakes (GBB Race)","3-5yo","Class 5",,"1m.5f ","4320","Good To Soft","6","1st",,"Vetiver","1","Balding, A M","3","McDonald, P J","0","130","0.91","(Fav)","0","1 mins 48.42s","108.42",,"0","8.5","1","Flat","0","0","2","0","1860","0","Novices","made all, going well 2f out, clear final furlong, readily","2","Inside","Right Handed","Hood","217","2","Twilight Son","Flat","4320","Filly","Poana (FR)","New Approach (IRE)",
"2023-04-19","15:25:00","Beverley","Visit racingtv.com Restricted Novice Stakes (GBB Race)","3-5yo","Class 5",,"1m.5f ","4320","Good To Soft","6","2nd","5.5","Mount King (IRE)","6","Easterby, T D","3","Allan, David","0","126","10",,"79","1 mins 48.42s","108.42","5.5","0","8.5","2","Flat","0","0","2","0","1860","0","Novices","mid-division, pushed along and went 2nd over 1f out, could not go pace of leader, kept on","5","Inside","Right Handed",,"199","3","National Defense","Flat","2028","Gelding","Christmas Joy (IRE)","Galileo (IRE)",
"2023-04-19","15:25:00","Beverley","Visit racingtv.com Restricted Novice Stakes (GBB Race)","3-5yo","Class 5",,"1m.5f ","4320","Good To Soft","6","3rd","NK","Deferred","2","Varian, Roger","4","Mitchell, Jack","0","142","6.5",,"76","1 mins 48.42s","108.42","5.65","0","8.5","3","Flat","0","0","2","0","1860","0","Novices","prominent, ridden and outpaced 2f out, plugged on final furlong in 3rd","1","Inside","Right Handed",,"41","4","Postponed (IRE)","Flat","1014","Gelding","Platinum Pearl","Shamardal (USA)",
"2023-04-19","15:25:00","Beverley","Visit racingtv.com Restricted Novice Stakes (GBB Race)","3-5yo","Class 5",,"1m.5f ","4320","Good To Soft","6","4th","2.5","Samagon","4","Palmer, Hugo","3","Coakley, Ross","0","128","2",,"0","1 mins 48.42s","108.42","8.15","0","8.5","4","Flat","0","0","2","0","1860","0","Novices","always towards rear, never involved","3","Inside","Right Handed",,"63","1","Lightning Spear","Flat","507","Gelding","Velvet Revolver (IRE)","Mujahid (USA)",
"2023-04-19","15:25:00","Beverley","Visit racingtv.com Restricted Novice Stakes (GBB Race)","3-5yo","Class 5",,"1m.5f ","4320","Good To Soft","6","5th","10","American Oak (IRE)","3","Easterby, T D","3","Fentiman, Duran","0","126","150",,"0","1 mins 48.42s","108.42","18.15","0","8.5","5","Flat","0","0","2","0","1860","0","Novices","mid-division on inside, pushed along and weakened 3f out","4","Inside","Right Handed",,"14","2","Golden Horn","Flat","0","Gelding","Lady Grace (IRE)","Orpen (USA)",
"2023-04-19","15:25:00","Beverley","Visit racingtv.com Restricted Novice Stakes (GBB Race)","3-5yo","Class 5",,"1m.5f ","4320","Good To Soft","6","6th","28","Dome Of Stars (IRE)","5","Johnston, Charlie","3","Fanning, Joe","0","123","40",,"0","1 mins 48.42s","108.42","46.15","0","8.5","6","Flat","0","0","2","0","1860","0","Novices","in rear, pushed along and made no impression 4f out, tailed off","6","Inside","Right Handed",,"19","1","Saxon Warrior (JPN)","Flat","0","Filly","Take A Deep Breath","Bated Breath",
"2023-04-19","16:00:00","Beverley","James White Butchers Handicap","3yo","Class 5",,"1m2f ","4527","Good To Soft","9","1st",,"Roll It In Glitter (IRE)","1","Easterby, M W","3","Mason, Joanna","0","130","8.5",,"70","2 mins 10.04s","130.04",,"72","10","1","Flat","0","0","3","0","2187","0","Handicap","chased leader, ridden to lead over 1f out, pressed for lead entering final furlong, stayed on gamely inside final furlong","7","Inside","Right Handed",,"172","4","Gustav Klimt (IRE)","Flat","4527","Gelding","Glitter Baby (IRE)","Danehill Dancer (IRE)",
"2023-04-19","16:00:00","Beverley","James White Butchers Handicap","3yo","Class 5",,"1m2f ","4527","Good To Soft","9","2nd","0.75","Orchestra (FR)","6","Dunlop, E A L","3","McDonald, P J","0","134","6.5",,"74","2 mins 10.04s","130.04","0.75","72","10","2","Flat","0","0","3","0","2187","0","Handicap","took keen hold, held up in rear, headway over 2f out where ridden, pressed leader over 1f out, every chance entering final furlong, stayed on inside final furlong, no extra near finish","3","Inside","Right Handed",,"21","7","Golden Horn","Flat","2124","Gelding","Optica (FR)","Hernando (FR)",
"2023-04-19","16:00:00","Beverley","James White Butchers Handicap","3yo","Class 5",,"1m2f ","4527","Good To Soft","9","3rd","0.5","Flash Bardot","2","Channon, Jack","3","Bass, George","3","128","10",,"71","2 mins 10.04s","130.04","1.25","72","10","3","Flat","0","0","3","0","2187","0","Handicap","prominent, headway and ridden to press leaders 2f out, every chance entering final furlong, kept on inside final furlong, no extra close home","6","Inside","Right Handed",,"23","5","Sixties Icon","Flat","1061","Filly","Bridie Ffrench","Bahamian Bounty",
"2023-04-19","16:00:00","Beverley","James White Butchers Handicap","3yo","Class 5",,"1m2f ","4527","Good To Soft","9","4th","4.75","Masterpainter (IRE)","3","Dods, M","3","Beasley, Connor","0","129","16",,"69","2 mins 10.04s","130.04","6","72","10","4","Flat","0","0","3","0","2187","0","Handicap","prominent, driven over 2f out, just over 1 length down entering final furlong, weakened inside final furlong","8","Inside","Right Handed",,"207","5","Caravaggio (USA)","Flat","531","Gelding","Hand On Heart (IRE)","Mastercraftsman (IRE)",
"2023-04-19","16:00:00","Beverley","James White Butchers Handicap","3yo","Class 5",,"1m2f ","4527","Good To Soft","9","5th","1.5","Duke Of Wybourne (IRE)","5","Tinkler, N","3","Jary, Alex","7","126","25",,"73","2 mins 10.04s","130.04","7.5","72","10","5","Flat","0","0","3","0","2187","0","Handicap","held up in rear, some headway into midfield over 2f out, soon ridden, weakened inside final furlong","4","Inside","Right Handed",,"16","6","Dandy Man (IRE)","Flat","265","Gelding","Bahaarah (IRE)","Iffraaj",
"2023-04-19","16:00:00","Beverley","James White Butchers Handicap","3yo","Class 5",,"1m2f ","4527","Good To Soft","9","6th","1.75","Bulldog Spirit (IRE)","9","Johnston, Charlie","3","Curtis, B A","0","135","12",,"75","2 mins 10.04s","130.04","9.25","72","10","6","Flat","0","0","3","0","2187","0","Handicap","led, pushed along over 2f out, soon headed, weakened entering final furlong","2","Inside","Right Handed",,"161","3","Churchill (IRE)","Flat","0","Gelding","Banimpire (IRE)","Holy Roman Emperor (IRE)",
"2023-04-19","16:00:00","Beverley","James White Butchers Handicap","3yo","Class 5",,"1m2f ","4527","Good To Soft","9","7th","NK","Luna Effect (IRE)","8","Varian, Roger","3","Mitchell, Jack","0","128","2","(Fav)","68","2 mins 10.04s","130.04","9.4","72","10","7","Flat","0","0","3","0","2187","0","Handicap","took keen hold, held up in rear, ridden over 2f out, stayed on same pace entering final furlong","9","Inside","Right Handed",,"151","3","Sea The Stars (IRE)","Flat","0","Gelding","Potent Embrace (USA)","Street Cry (IRE)",
"2023-04-19","16:00:00","Beverley","James White Butchers Handicap","3yo","Class 5",,"1m2f ","4527","Good To Soft","9","8th","9","Sea Master","4","Johnston, Charlie","3","Fanning, Joe","0","135","3.33",,"75","2 mins 10.04s","130.04","18.4","72","10","8","Flat","0","0","3","0","2187","0","Handicap","midfield in touch, ridden over 2f out, weakened entering final furlong","1","Inside","Right Handed",,"189","3","Sea The Stars (IRE)","Flat","0","Gelding","Altesse","Hernando (FR)",
"2023-04-19","16:00:00","Beverley","James White Butchers Handicap","3yo","Class 5",,"1m2f ","4527","Good To Soft","9","9th","12","Melwood Boy","7","Palmer, Hugo","3","Coakley, Ross","0","132","8.5",,"72","2 mins 10.04s","130.04","30.4","72","10","9","Flat","0","0","3","0","2187","0","Handicap","held up in rear, ridden and outpaced 3f out, tailed off over 1f out","5","Inside","Right Handed",,"41","3","Massaat (IRE)","Flat",,"Gelding","Kirrin Island (USA)","Arch (USA)",
"2023-04-19","16:35:00","Beverley","Teas Marvellous In Our New Stable Canteen Handicap","4yo+","Class 5",,"1m4f ","4527","Good To Soft","8","1st",,"Two Brothers","2","Easterby, M W","5","Mason, Joanna","0","135","3",,"70","2 mins 40.63s","160.63",,"66.5","12","1","Flat","0","0","3","0","2663","0","Handicap","prominent, travelling best 2f out, soon pushed along to lead, 3 lengths clear entering final furlong, extended advantage inside final furlong, easily","3","Inside","Right Handed","Vsor","17","17","Sir Percy","Flat","4527","Gelding","Blandish (USA)","Wild Again (USA)",
"2023-04-19","16:35:00","Beverley","Teas Marvellous In Our New Stable Canteen Handicap","4yo+","Class 5",,"1m4f ","4527","Good To Soft","8","2nd","5.5","Yorkindness","4","Johnston, Charlie","4","Fanning, Joe","0","131","9",,"66","2 mins 40.63s","160.63","5.5","66.5","12","2","Flat","0","0","3","0","2663","0","Handicap","prominent, ridden and pressed leader over 2f out, 3 lengths down entering final furlong, kept on inside final furlong, no match for easy winner","5","Inside","Right Handed",,"229","9","Nathaniel (IRE)","Flat","2124","Filly","Yorkidding","Dalakhani (IRE)",
"2023-04-19","16:35:00","Beverley","Teas Marvellous In Our New Stable Canteen Handicap","4yo+","Class 5",,"1m4f ","4527","Good To Soft","8","3rd","2.25","Carrigillihy","3","Easterby, T D","5","Allan, David","0","135","5.5",,"70","2 mins 40.63s","160.63","7.75","66.5","12","3","Flat","0","0","3","0","2663","0","Handicap","led, ridden and pressed for lead over 2f, soon headed, weakened entering final furlong","2","Inside","Right Handed",,"17","27","New Bay","Flat","1061","Gelding","Spectacle","Dalakhani (IRE)",
