racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2023-05-15","13:50:00","Catterick","racingtv.com Apprentice Handicap","4yo+","Class 6",,"7f ","4004","Good","9","1st",,"Obee Jo (IRE)","5","Easterby, T D","7","Wilkie, Brandon","8","126","10",,"56","1 mins 26.92s","86.92",,"54","7","1","Flat","0","0","3","0","1546","0","Handicap","held up in mid-division, headway over 1f out, switched right inside final furlong, soon led, ran on well","2","Inside","Left Handed","CkPc","17","40","Kodiac","Undulating","4004","Gelding","Maleha (IRE)","Cape Cross (IRE)","62",
"2023-05-15","13:50:00","Catterick","racingtv.com Apprentice Handicap","4yo+","Class 6",,"7f ","4004","Good","9","2nd","0.75","Mutanaaseq (IRE)","1","Carr, Mrs R A","8","Howarth, Christian","0","128","6.5",,"50","1 mins 26.92s","86.92","0.75","54","7","2","Flat","0","0","3","0","1546","0","Handicap","chased leader until over 5f out, ridden over 2f out, effort over 1f out, every chance inside final furlong, no impression on winner towards finish, kept on","8","Inside","Left Handed",,"10","40","Red Jazz (USA)","Undulating","1879","Gelding","Indaba (IRE)","Indian Ridge (IRE)","62",
"2023-05-15","13:50:00","Catterick","racingtv.com Apprentice Handicap","4yo+","Class 6",,"7f ","4004","Good","9","3rd","NK","Two Summers (IRE)","3","Keatley, Adrian Paul","4","Pyle, William","5","128","2.25","(Fav)","55","1 mins 26.92s","86.92","0.9","54","7","3","Flat","0","0","3","0","1546","0","Handicap","led, ridden over 2f out, headed inside final furlong, kept on, no impression on winner towards finish","4","Inside","Left Handed",,"17","13","Acclamation","Undulating","939","Filly","Phalaborwa","Poets Voice","62",
"2023-05-15","13:50:00","Catterick","racingtv.com Apprentice Handicap","4yo+","Class 6",,"7f ","4004","Good","9","4th","NK","End Zone","8","Fell, Roger","6","Peate, Jonny","3","137","12",,"62","1 mins 26.92s","86.92","1.05","54","7","4","Flat","0","0","3","0","1546","0","Handicap","prominent, went 2nd over 5f out, ridden over 2f out, edged right over 1f out, every chance inside final furlong, kept on, no impression on winner towards finish","1","Inside","Left Handed","Blnk","15","44","Dark Angel (IRE)","Undulating","470","Gelding","Brown Eyed Honey","Elusive City (USA)","62",
"2023-05-15","13:50:00","Catterick","racingtv.com Apprentice Handicap","4yo+","Class 6",,"7f ","4004","Good","9","5th","1.25","Mr Strutter (IRE)","9","Thompson, D W","9","Croot, Elle-May","5","124","6.5",,"51","1 mins 26.92s","86.92","2.3","54","7","5","Flat","0","0","3","0","1546","0","Handicap","held up towards rear on outside, ridden 3f out, headway over 1f out, kept on, never nearer","6","Inside","Left Handed",,"12","92","Sir Prancealot (IRE)","Undulating","234","Gelding","Khajool (IRE)","Haafhd","62",
"2023-05-15","13:50:00","Catterick","racingtv.com Apprentice Handicap","4yo+","Class 6",,"7f ","4004","Good","9","6th","2.25","Clotherholme (IRE)","4","Duffield, Mrs A","6","Planas, Connor","0","132","11",,"54","1 mins 26.92s","86.92","4.55","54","7","6","Flat","0","0","3","0","1546","0","Handicap","held up in mid-division, ridden over 2f out, some late headway, never involved","5","Inside","Left Handed","Hood","14","32","Sir Prancealot (IRE)","Undulating","0","Gelding","Giorgi (IRE)","Kodiac","62",
"2023-05-15","13:50:00","Catterick","racingtv.com Apprentice Handicap","4yo+","Class 6",,"7f ","4004","Good","9","7th","NK","Liberty Breeze","2","Whitaker, Simon","5","Winn, Mark","0","129","6.5",,"51","1 mins 26.92s","86.92","4.699999999999999","54","7","7","Flat","0","0","3","0","1546","0","Handicap","chased leaders, ridden over 2f out, edged left over 1f out, weakened inside final furlong","7","Inside","Left Handed",,"41","16","Equiano (FR)","Undulating","0","Mare","Avon Breeze","Avonbridge","62",
"2023-05-15","13:50:00","Catterick","racingtv.com Apprentice Handicap","4yo+","Class 6",,"7f ","4004","Good","9","8th","4.25","Rain Cap","7","Riches, John","6","Keeley, Aidan","0","133","12",,"55","1 mins 26.92s","86.92","8.950000000000001","54","7","8","Flat","0","0","3","0","1546","0","Handicap","slowly into stride, in rear, ridden 3f out, well beaten over 1f out","3","Inside","Left Handed","Vsor","16","41","Fountain Of Youth (IRE)","Undulating","0","Gelding","Rough Courte (IRE)","Clodovil (IRE)","62",
"2023-05-15","13:50:00","Catterick","racingtv.com Apprentice Handicap","4yo+","Class 6",,"7f ","4004","Good","9","9th","13","Dreamcasing","6","Tuer, Grant","5","Brookes, Aiden","0","128","7.5",,"50","1 mins 26.92s","86.92","21.950000000000003","54","7","9","Flat","0","0","3","0","1546","0","Handicap","slowly into stride, always behind","9","Inside","Left Handed",,"10","9","Showcasing","Undulating",,"Gelding","Nandiga (USA)","Bernardini (USA)","62",
"2023-05-15","14:20:00","Catterick","British EBF 40th Anniversary Maiden Fillies Stakes (GBB Race)","2yo","Class 5",,"5f ","3780","Good","4","1st",,"Majestic Beauty","3","Haynes, Alice","2","Stott, Kevin","0","128","0.73","(Fav)","0","1 mins 1.63s","61.63",,"0","5","1","Flat","0","0","1","0","1100","0","Maiden","tracked leaders, switched right 3f out, challenged just inside 2f out, led 1f out, ran on well, readily","3","Inside","Straight",,"None","0","Havana Grey","Undulating","3780","Filly","Yearbook","Byron","0",
