racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2023-05-25","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Fillies Stakes (GBB Race)","2yo","Class 5",,"5f ","4320","Good To Firm","10","1st",,"Alfa Moonstone","3","Lidster, Craig","2","Hanagan, Paul","0","128","3",,"0","0 mins 59.1s","59.1",,"0","5","1","Flat","0","0","3","0","1100","0","Maiden","keen to post, quickly away, made all, pushed along over 1f out, ran on","1","Inside","Straight",,"15","1","Havana Grey","Undulating","4320","Filly","Blithe Spirit","Byron","0",
"2023-05-25","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Fillies Stakes (GBB Race)","2yo","Class 5",,"5f ","4320","Good To Firm","10","2nd","2.5","Grey Gray","1","Dunlop, E A L","2","Curtis, B A","0","126","2.75","(JFav)","0","0 mins 59.1s","59.1","2.5","0","5","2","Flat","0","0","3","0","1100","0","Maiden","chased winner, ridden over 1f out, kept on one pace","9","Inside","Straight",,"13","3","Expert Eye","Undulating","2028","Filly","Manana Chica (IRE)","Kodiac","0",
"2023-05-25","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Fillies Stakes (GBB Race)","2yo","Class 5",,"5f ","4320","Good To Firm","10","3rd","0.75","La Boo","10","Easterby, M W","2","Garritty, Billy","0","128","28",,"0","0 mins 59.1s","59.1","3.25","0","5","3","Flat","0","0","3","0","1100","0","Maiden","raced wide, close up, pushed along over 1f out, kept on inside final furlong","3","Inside","Straight",,"None","0","Land Force (IRE)","Undulating","1014","Filly","Dozy (IRE)","Exceed And Excel (AUS)","0",
"2023-05-25","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Fillies Stakes (GBB Race)","2yo","Class 5",,"5f ","4320","Good To Firm","10","4th","1.5","Back Before Dark","2","Tuer, Grant","2","James, S H","0","126","5.5",,"0","0 mins 59.1s","59.1","4.75","0","5","4","Flat","0","0","3","0","1100","0","Maiden","close up, pushed along over 1f out, kept on one pace","7","Inside","Straight",,"None","0","Territories (IRE)","Undulating","507","Filly","Out Of The Dark (IRE)","Kyllachy","0",
"2023-05-25","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Fillies Stakes (GBB Race)","2yo","Class 5",,"5f ","4320","Good To Firm","10","5th","1","Bazball (IRE)","4","Burke, K R","2","Gray, S A","0","126","16",,"0","0 mins 59.1s","59.1","5.75","0","5","5","Flat","0","0","3","0","1100","0","Maiden","dwelt, in touch, pushed along and headway over 1f out, kept on same pace","8","Inside","Straight",,"13","2","Estidhkaar (IRE)","Undulating","0","Filly","Sofis Spirit (IRE)","Captain Marvelous (IRE)","0",
"2023-05-25","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Fillies Stakes (GBB Race)","2yo","Class 5",,"5f ","4320","Good To Firm","10","6th","0.5","Lady Bouquet","11","Kirby, P A","2","Mullen, Andrew","0","126","50",,"0","0 mins 59.1s","59.1","6.25","0","5","6","Flat","0","0","3","0","1100","0","Maiden","slowly away, towards rear, pushed along and kept on inside final furlong, never nearer","11","Inside","Straight",,"None","0","Land Force (IRE)","Undulating","0","Filly","Loulou Bellini","Toronado (IRE)","0",
"2023-05-25","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Fillies Stakes (GBB Race)","2yo","Class 5",,"5f ","4320","Good To Firm","10","7th","1","Peace Wall (IRE)","7","Foy, Kevin","2","Mitchell, Jack","0","128","2.75","(JFav)","0","0 mins 59.1s","59.1","7.25","0","5","7","Flat","0","0","3","0","1100","0","Maiden","awkwardly away, outpaced, pushed along and switched left over 1f out, never on terms","5","Inside","Straight",,"10","1","Camacho","Undulating","0","Filly","Blockade (IRE)","Kheleyf (USA)","0",
"2023-05-25","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Fillies Stakes (GBB Race)","2yo","Class 5",,"5f ","4320","Good To Firm","10","8th","HD","Lottings Lass (IRE)","6","Quinn, J J","2","Swift, Mr Dale","0","126","11",,"0","0 mins 59.1s","59.1","7.35","0","5","8","Flat","0","0","3","0","1100","0","Maiden","dwelt, in touch, pushed along 2f out, weakened final furlong","12","Inside","Straight",,"None","0","Soldiers Call","Undulating","0","Filly","Tilly Trotter (IRE)","Kodiac","0",
"2023-05-25","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Fillies Stakes (GBB Race)","2yo","Class 5",,"5f ","4320","Good To Firm","10","9th","1.75","Kubler Ross (IRE)","8","Charalambous, P / Clutterbuck, J","2","Orr, Oisin","0","126","25",,"0","0 mins 59.1s","59.1","9.1","0","5","9","Flat","0","0","3","0","1100","0","Maiden","towards rear, pushed along 2f out, never on terms","10","Inside","Straight",,"None","0","Kodiac","Undulating",,"Filly","Munaajaat (IRE)","Tamayuz","0",
"2023-05-25","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Fillies Stakes (GBB Race)","2yo","Class 5",,"5f ","4320","Good To Firm","10","10th","6.5","Lyndsanda (IRE)","9","Burke, K R","2","Oliver, Richard","0","128","50",,"0","0 mins 59.1s","59.1","15.6","0","5","10","Flat","0","0","3","0","1100","0","Maiden","tracked leaders, pushed along and weakened over 1f out","4","Inside","Straight",,"28","2","Dandy Man (IRE)","Undulating",,"Filly","Dream Sleep","Rip Van Winkle (IRE)","0",
