racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2023-05-24","14:20:00","Ayr","Jameson Irish Whiskey EBF Stallions Maiden Stakes (GBB Race)","2yo","Class 4",,"6f ","5400","Good","6","1st",,"Army Ethos","1","Watson, Archie","2","Doyle, Hollie","0","133","1.25","(Fav)","0","1 mins 12.90s","72.9",,"0","6","1","Flat","0","0","2","0","1320","0","Maiden","made all, shaken up 2f out, quickened up well inside final furlong, impressive","1","Centre","Straight",,"None","0","Shalaa (IRE)","Flat","5400","Colt","Dream Dana (IRE)","Dream Ahead (USA)","0",
"2023-05-24","14:20:00","Ayr","Jameson Irish Whiskey EBF Stallions Maiden Stakes (GBB Race)","2yo","Class 4",,"6f ","5400","Good","6","2nd","3.25","Jehangeer (IRE)","5","Ryan, K A","2","Eaves, Tom","0","133","4.5",,"0","1 mins 12.90s","72.9","3.25","0","6","2","Flat","0","0","2","0","1320","0","Maiden","close up, ridden 2f out, kept on inside final furlong, no chance with winner","3","Centre","Straight",,"None","0","Kodiac","Flat","2535","Colt","Spasha","Shamardal (USA)","0",
"2023-05-24","14:20:00","Ayr","Jameson Irish Whiskey EBF Stallions Maiden Stakes (GBB Race)","2yo","Class 4",,"6f ","5400","Good","6","3rd","3","Mushterek (IRE)","6","Fahey, R A","2","Orr, Oisin","0","133","4.5",,"0","1 mins 12.90s","72.9","6.25","0","6","3","Flat","0","0","2","0","1320","0","Maiden","raced keenly, in rear, ridden and outpaced 3f out, stayed on final furlong","4","Centre","Straight",,"None","0","Mehmas (IRE)","Flat","1268","Colt","Zambezi Queen (IRE)","Helmet (AUS)","0",
"2023-05-24","14:20:00","Ayr","Jameson Irish Whiskey EBF Stallions Maiden Stakes (GBB Race)","2yo","Class 4",,"6f ","5400","Good","6","4th","3.25","Dingwall","3","Jardine, I","2","Mullen, Andrew","0","133","11",,"0","1 mins 12.90s","72.9","9.5","0","6","4","Flat","0","0","2","0","1320","0","Maiden","fly leapt leaving stalls, tracked leader, pushed along over 2f out, kept on","2","Centre","Straight",,"None","0","Calyx","Flat","634","Colt","Please Sing","Royal Applause","0",
"2023-05-24","14:20:00","Ayr","Jameson Irish Whiskey EBF Stallions Maiden Stakes (GBB Race)","2yo","Class 4",,"6f ","5400","Good","6","5th","2.75","Sovereign Nation","2","Johnston, Charlie","2","Fanning, Joe","0","133","8.5",,"0","1 mins 12.90s","72.9","12.25","0","6","5","Flat","0","0","2","0","1320","0","Maiden","veered left leaving stalls, prominent, pushed along over 2f out, weakened inside final furlong","5","Centre","Straight",,"None","0","Ten Sovereigns (IRE)","Flat","0","Colt","De Veer Cliffs (IRE)","Canford Cliffs (IRE)","0",
"2023-05-24","14:20:00","Ayr","Jameson Irish Whiskey EBF Stallions Maiden Stakes (GBB Race)","2yo","Class 4",,"6f ","5400","Good","6","6th","1.25","Heroic Angel (IRE)","4","Fell, Roger","2","Hart, Jason","0","128","8",,"0","1 mins 12.90s","72.9","13.5","0","6","6","Flat","0","0","2","0","1320","0","Maiden","pulled hard, mid-division, ridden 2f out, no impression final furlong","6","Centre","Straight",,"None","0","Soldiers Call","Flat","0","Filly","Holy Norma","Nashwan (USA)","0",
"2023-05-24","14:55:00","Ayr","Dead Mans Fingers Handicap","3yo+","Class 6",,"6f ","3664","Good","8","1st",,"Global Humor (USA)","7","Goldie, J S","8","Mulrennan, Paul","0","138","5.5",,"58","1 mins 11.55s","71.55",,"53.5","6","1","Flat","0","0","3","0","1320","0","Handicap","towards rear, headway 2f out, ridden to challenge inside final furlong, led on line","3","Centre","Straight","Blnk","5","68","Distorted Humor (USA)","Flat","3664","Gelding","In Bloom (USA)","Discreet Cat (USA)","61",
"2023-05-24","14:55:00","Ayr","Dead Mans Fingers Handicap","3yo+","Class 6",,"6f ","3664","Good","8","2nd","NSE","Giselles Izzy (IRE)","2","Jardine, I","4","Mullen, Andrew","0","134","2","(Fav)","54","1 mins 11.55s","71.55","0.03","53.5","6","2","Flat","0","0","3","0","1320","0","Handicap","hampered leaving stalls, mid-division, ridden over 3f out, headway to lead over 1f out, headed on line","4","Centre","Straight",,"19","21","Camacho","Flat","1719","Filly","Miss Cape (IRE)","Cape Cross (IRE)","61",
"2023-05-24","14:55:00","Ayr","Dead Mans Fingers Handicap","3yo+","Class 6",,"6f ","3664","Good","8","3rd","2.5","Kraken Power (IRE)","1","Goldie, J S","5","Mason, Joanna","0","141","5",,"61","1 mins 11.55s","71.55","2.53","53.5","6","3","Flat","0","0","3","0","1320","0","Handicap","veered right leaving stalls, chased leader, shaken up over 2f out, kept on same pace","1","Centre","Straight",,"51","39","The Last Lion (IRE)","Flat","859","Gelding","Throne","Royal Applause","61",
"2023-05-24","14:55:00","Ayr","Dead Mans Fingers Handicap","3yo+","Class 6",,"6f ","3664","Good","8","4th","3","Hard Solution","5","Carr, Mrs R A","7","Eaves, Tom","0","126","33",,"46","1 mins 11.55s","71.55","5.529999999999999","53.5","6","4","Flat","0","0","3","0","1320","0","Handicap","led, nudged along 2f out, headed over 1f out, kept on","9","Centre","Straight","Vsor","19","69","Showcasing","Flat","430","Gelding","Copy-Cat","Lion Cavern (USA)","61",
