racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2023-04-29","17:10:00","Doncaster","Sky Sports Racing HD Virgin 535 Fillies Handicap (Str)","3yo+","Class 5",,"1m ","4187","Soft","4","1st",,"Tulekya","1","Foy, Kevin","3","Sayette, B D L","3","130","1.5","(Fav)","70","1 mins 47.00s","107",,"67.5","8","1","Flat","0","0","1","0","1760","0","Handicap","close up, pressed leader going best over 2f out, pushed along to lead over 1f out, flashed tail towards finish, kept on well","5","Centre","Straight","CkPc","75","3","Wootton Bassett","Slight Undulations","4187","Filly","Kuna Yala (GER)","Manduro (GER)","70",
"2023-04-29","17:10:00","Doncaster","Sky Sports Racing HD Virgin 535 Fillies Handicap (Str)","3yo+","Class 5",,"1m ","4187","Soft","4","2nd","1.75","Valstar (IRE)","7","Easterby, T D","3","Eaves, Tom","0","125","11",,"62","1 mins 47.00s","107","1.75","67.5","8","2","Flat","0","0","1","0","1760","0","Handicap","ducked right start, tracked leading pair, ridden along over 2f out, ran on but made no impression on winner","8","Centre","Straight","CkPc","194","6","Zoustar (AUS)","Slight Undulations","1965","Filly","Valonia","Three Valleys (USA)","70",
"2023-04-29","17:10:00","Doncaster","Sky Sports Racing HD Virgin 535 Fillies Handicap (Str)","3yo+","Class 5",,"1m ","4187","Soft","4","3rd","NK","Kittykarma (IRE)","5","Fahey, R A","3","Hamilton, Tony","0","132","3",,"69","1 mins 47.00s","107","1.9","67.5","8","3","Flat","0","0","1","0","1760","0","Handicap","raced in last, outpaced over 3f out, soon ridden along, kept on well from over 1f out, not pace to challenge","6","Centre","Straight",,"194","4","Kittens Joy (USA)","Slight Undulations","982","Filly","Spring Leaf (FR)","Footstepsinthesand","70",
"2023-04-29","17:10:00","Doncaster","Sky Sports Racing HD Virgin 535 Fillies Handicap (Str)","3yo+","Class 5",,"1m ","4187","Soft","4","PU",,"Atwater Nine (IRE)","4","Dunlop, E A L","3","Curtis, B A","0","129","1.88",,"66","1 mins 47.00s","107",,"67.5","8","PU","Flat","0","0","1","0","1760","0","Handicap","led, ridden along over 2f out, headed over 1f out, soon eased down and pulled up","7","Centre","Straight",,"199","3","Camelot","Slight Undulations",,"Filly","Carol (IRE)","Acclamation","70",
"2023-04-29","17:40:00","Doncaster","Happy 50th Birthday Lucy Adkins-Young Fillies Handicap","4yo+","Class 5",,"6f ","4187","Soft","12","1st",,"Miss Bella Brand","13","Gansera-Leveque, Mrs Ilka","5","Sayette, B D L","3","133","3.5","(Fav)","71","1 mins 14.86s","74.86",,"64","6","1","Flat","0","0","3","0","1322","0","Handicap","held up in mid-division, shaken up over 2f out, ridden and headway over 1f out, soon every chance, kept on well to lead inside final furlong","1","Centre","Straight",,"22","34","Poets Voice","Slight Undulations","4187","Mare","Miss Toldyaso (IRE)","Barathea (IRE)","71",
"2023-04-29","17:40:00","Doncaster","Happy 50th Birthday Lucy Adkins-Young Fillies Handicap","4yo+","Class 5",,"6f ","4187","Soft","12","2nd","0.5","Little Muddy","8","Spencer, Seb","7","Swift, Mr Dale","0","134","4",,"69","1 mins 14.86s","74.86","0.5","64","6","2","Flat","0","0","3","0","1322","0","Handicap","held up in rear of mid-division, pushed along over 2f out, stayed on strongly inside final furlong, went second final strides","5","Centre","Straight",,"27","17","Mr Medici (IRE)","Slight Undulations","1965","Mare","Secret Oasis","Captain Gerrard (IRE)","71",
"2023-04-29","17:40:00","Doncaster","Happy 50th Birthday Lucy Adkins-Young Fillies Handicap","4yo+","Class 5",,"6f ","4187","Soft","12","3rd","0.5","Lotus Rose","10","Fell, Roger","4","Curtis, B A","0","135","40",,"70","1 mins 14.86s","74.86","1","64","6","3","Flat","0","0","3","0","1322","0","Handicap","led, ridden along over 1f out, headed inside final furlong, no extra final 110yds, lost second final strides","4","Centre","Straight",,"27","23","Showcasing","Slight Undulations","982","Filly","Ealaan (USA)","Invasor (ARG)","71",
"2023-04-29","17:40:00","Doncaster","Happy 50th Birthday Lucy Adkins-Young Fillies Handicap","4yo+","Class 5",,"6f ","4187","Soft","12","4th","2.25","Close Quarters (IRE)","14","Quinn, J J","4","Hart, Jason","0","132","7.5",,"67","1 mins 14.86s","74.86","3.25","64","6","4","Flat","0","0","3","0","1322","0","Handicap","tracked leaders, ridden along over 2f out, wandered around under pressure over 1f out, ran on inside final furlong, not reach leaders","6","Centre","Straight",,"150","5","Fast Company (IRE)","Slight Undulations","491","Filly","Titian Saga (IRE)","Titus Livius (FR)","71",
"2023-04-29","17:40:00","Doncaster","Happy 50th Birthday Lucy Adkins-Young Fillies Handicap","4yo+","Class 5",,"6f ","4187","Soft","12","5th","NK","Amber Dew","9","Dixon, Scott","4","Eaves, Tom","0","130","22",,"65","1 mins 14.86s","74.86","3.4","64","6","5","Flat","0","0","3","0","1322","0","Handicap","front rank, pushed along over 2f out, kept on until no extra well inside final furlong","7","Centre","Straight",,"22","23","Showcasing","Slight Undulations","245","Filly","Roxy Star (IRE)","Fastnet Rock (AUS)","71",
"2023-04-29","17:40:00","Doncaster","Happy 50th Birthday Lucy Adkins-Young Fillies Handicap","4yo+","Class 5",,"6f ","4187","Soft","12","6th","NK","Rhythm (IRE)","2","Carr, Mrs R A","5","Mason, Joanna","0","135","4",,"70","1 mins 14.86s","74.86","3.55","64","6","6","Flat","0","0","3","0","1322","0","Handicap","towards rear, ridden along 3f out, ran on same pace from over 1f out, made no telling impression","3","Centre","Straight","CkPc","26","25","Acclamation","Slight Undulations","0","Mare","Strasbourg Place","Compton Place","71",
