racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2023-04-28","16:45:00","Chepstow","Dunraven Windows Mares Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m3.5f ","4520","Good To Soft","13","1st",,"Fortuna Ligna (IRE)","0","Honeyball, A J","6","Cobden, Harry","0","160","0.5","(Fav)","108","4 mins 49.10s","289.1",,"0","19.5","1","National Hunt","0","0","3","0","4280","0","Maiden Hurdle","made all, joined and slight stumble last, driven and stayed on gamely run-in","3","None","Left Handed","Blnk TT","34","7","Soldier Of Fortune (IRE)","Very Undulating","4520","Mare","Quiet Thought (IRE)","Bob Back (USA)","108",
"2023-04-28","16:45:00","Chepstow","Dunraven Windows Mares Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m3.5f ","4520","Good To Soft","13","2nd","NK","All The Glory","0","ONeill, Jonjo","6","McLernon, R P","0","160","4",,"106","4 mins 49.10s","289.1","0.15","0","19.5","2","National Hunt","0","0","3","0","4280","0","Maiden Hurdle","chased leaders, went 2nd after 3rd, every chance","1","None","Left Handed",,"20","8","Fame And Glory","Very Undulating","2082","Mare","Glorybe (GER)","Monsun (GER)","108",
"2023-04-28","16:45:00","Chepstow","Dunraven Windows Mares Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m3.5f ","4520","Good To Soft","13","3rd","3","Key Instinct","0","King, N B","6","Obrien, P V","0","160","66",,"0","4 mins 49.10s","289.1","3.15","0","19.5","3","National Hunt","0","0","3","0","4280","0","Maiden Hurdle","off the pace towards rear, good headway chasing leaders after 3 out, went 3rd between last two, stayed on same pace, no chance with leading duo","6","None","Left Handed"," TT","58","4","Intrinsic","Very Undulating","1041","Mare","Tellmethings","Distant Music (USA)","108",
"2023-04-28","16:45:00","Chepstow","Dunraven Windows Mares Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m3.5f ","4520","Good To Soft","13","4th","8.5","La Pagerie (FR)","0","Mulholland, N P","6","Twiston-Davies, Sam","0","160","14",,"0","4 mins 49.10s","289.1","11.65","0","19.5","4","National Hunt","0","0","3","0","4280","0","Maiden Hurdle","chased leaders on inside, ridden and weakened between last two","7","None","Left Handed",,"42","2","Khalkevi (IRE)","Very Undulating","521","Mare","Belle Yepa (FR)","Mansonnien (FR)","108",
"2023-04-28","16:45:00","Chepstow","Dunraven Windows Mares Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m3.5f ","4520","Good To Soft","13","5th","0.75","Cooleenymore (IRE)","0","Walford, Robert","7","Scholfield, Nick","0","160","8",,"0","4 mins 49.10s","289.1","12.4","0","19.5","5","National Hunt","0","0","3","0","4280","0","Maiden Hurdle","chased winner until after 3rd, chased leaders, weakened before 2 out","2","None","Left Handed",,"37","1","Mahler","Very Undulating","0","Mare","Presentnomore (IRE)","Presenting","108",
"2023-04-28","16:45:00","Chepstow","Dunraven Windows Mares Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m3.5f ","4520","Good To Soft","13","6th","2.25","Houston Calling","0","Rowley, Melanie","6","Edwards, Alex","0","160","50",,"0","4 mins 49.10s","289.1","14.65","0","19.5","6","National Hunt","0","0","3","0","4280","0","Maiden Hurdle","raced keenly, soon steadied mid-division, pushed along and weakened before 2 out","5","None","Left Handed",,"78","3","Masked Marvel","Very Undulating","0","Mare","Houston Du Berlais (FR)","Mansonnien (FR)","108",
"2023-04-28","16:45:00","Chepstow","Dunraven Windows Mares Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m3.5f ","4520","Good To Soft","13","7th","6","Mollie Brown","0","Honeyball, A J","5","Dingle, Rex","0","160","50",,"0","4 mins 49.10s","289.1","20.65","0","19.5","7","National Hunt","0","0","3","0","4280","0","Maiden Hurdle","mid-division, headway approaching 3 out, chasing leaders when bad mistake 2 out, not recover","10","None","Left Handed"," TT","37","3","Black Sam Bellamy (IRE)","Very Undulating","0","Mare","Midnight Crackle","Midnight Legend","108",
"2023-04-28","16:45:00","Chepstow","Dunraven Windows Mares Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m3.5f ","4520","Good To Soft","13","8th","HD","Defferella","0","Ponting, J","4","Hammond, Charlie","0","150","66",,"0","4 mins 49.10s","289.1","20.75","0","19.5","8","National Hunt","0","0","3","0","4280","0","Maiden Hurdle","towards rear, short lived effort out wide after 4 out, weakened next","12","None","Left Handed",,"17","7","Postponed (IRE)","Very Undulating","0","Filly","Cradle Of Life (IRE)","Notnowcato","108",
"2023-04-28","16:45:00","Chepstow","Dunraven Windows Mares Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m3.5f ","4520","Good To Soft","13","9th","5","Gios Girl","0","Gundry, Miss Polly","10","Kimber, Harry","3","157","28",,"85","4 mins 49.10s","289.1","25.75","0","19.5","9","National Hunt","0","0","3","0","4280","0","Maiden Hurdle","off the pace and always towards rear","4","None","Left Handed","Blnk","37","7","Schiaparelli (GER)","Very Undulating",,"Mare","Programme Girl (IRE)","Definite Article","108",
"2023-04-28","16:45:00","Chepstow","Dunraven Windows Mares Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m3.5f ","4520","Good To Soft","13","10th","5","Maskara","0","Williams, Evan","5","Wedge, Adam","0","160","100",,"0","4 mins 49.10s","289.1","30.75","0","19.5","10","National Hunt","0","0","3","0","4280","0","Maiden Hurdle","always towards rear","9","None","Left Handed",,"253","1","Kayf Tara","Very Undulating",,"Mare","Massannie (IRE)","Dr Massini (IRE)","108",
