racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2023-06-03","14:15:00","Doncaster","Sky Sports Racing Sky 415 Handicap","4yo+","Class 5",,"1m6.5f ","4397","Good","8","1st",,"Blow Your Horn (IRE)","2","Williams, Ian","6","Ryan, Rossa","0","135","1.5","(Fav)","70","3 mins 13.55s","193.55",,"69","14.5","1","Flat","0","0","3","0","3195","0","Handicap","rear mid-division, headway 3f out, pushed along and led over 1f out, drifted left inside last, ridden closing stages and just held on","2","Inside","Left Handed","CkPc","44","27","Golden Horn","Slight Undulations","4397","Gelding","Shes Complete (IRE)","Oratorio (IRE)","71",
"2023-06-03","14:15:00","Doncaster","Sky Sports Racing Sky 415 Handicap","4yo+","Class 5",,"1m6.5f ","4397","Good","8","2nd","NK","The Dancing Poet","7","Ellison, B","7","Mason, Joanna","0","128","6",,"63","3 mins 13.55s","193.55","0.15","69","14.5","2","Flat","0","0","3","0","3195","0","Handicap","mid-division, pushed along and switched left to challenge 2f out, ridden and every chance 1f out, kept on well inside last, just denied","7","Inside","Left Handed",,"14","42","Poets Voice","Slight Undulations","2063","Gelding","Caldy Dancer (IRE)","Soviet Star (USA)","71",
"2023-06-03","14:15:00","Doncaster","Sky Sports Racing Sky 415 Handicap","4yo+","Class 5",,"1m6.5f ","4397","Good","8","3rd","0.5","Punxsutawney Phil (IRE)","3","Ellison, B","6","Robinson, Ben","0","135","12",,"70","3 mins 13.55s","193.55","0.65","69","14.5","3","Flat","0","0","3","0","3195","0","Handicap","in rear, ridden over 2f out, ran on final furlong, nearest finish","3","Inside","Left Handed","CkPc","22","22","Shirocco (GER)","Slight Undulations","1031","Gelding","Chilly Filly (IRE)","Montjeu (IRE)","71",
"2023-06-03","14:15:00","Doncaster","Sky Sports Racing Sky 415 Handicap","4yo+","Class 5",,"1m6.5f ","4397","Good","8","4th","2.5","Wannabe Brave (IRE)","4","Fanshawe, J R","4","Scott, Rowan","0","130","5",,"65","3 mins 13.55s","193.55","3.15","69","14.5","4","Flat","0","0","3","0","3195","0","Handicap","handy, led over 3f out, pushed along 2f out and edged left, headed over 1f out and faded","6","Inside","Left Handed","Vsor","28","9","Fastnet Rock (AUS)","Slight Undulations","516","Gelding","Wannabe Special","Galileo (IRE)","71",
"2023-06-03","14:15:00","Doncaster","Sky Sports Racing Sky 415 Handicap","4yo+","Class 5",,"1m6.5f ","4397","Good","8","5th","0.5","Daniel Deronda","6","Murphy, Amy","6","Cherchi, Stefano","0","136","7",,"71","3 mins 13.55s","193.55","3.65","69","14.5","5","Flat","0","0","3","0","3195","0","Handicap","dwelt, raced keenly, soon prominent, pushed along and every chance over 1f out, soon weakened","1","Inside","Left Handed","Blnk TT","26","32","Siyouni (FR)","Slight Undulations","257","Gelding","Madonna DellOrto","Montjeu (IRE)","71",
"2023-06-03","14:15:00","Doncaster","Sky Sports Racing Sky 415 Handicap","4yo+","Class 5",,"1m6.5f ","4397","Good","8","6th","3.25","Kittens Dream","8","Dixon, Scott","6","Whittington, Elisha","5","119","28",,"59","3 mins 13.55s","193.55","6.9","69","14.5","6","Flat","0","0","3","0","3195","0","Handicap","led, pushed along and headed over 3f out, weakened well over 1f out","8","Inside","Left Handed","Blnk","9","51","Kittens Joy (USA)","Slight Undulations","0","Gelding","Strathnaver","Oasis Dream","71",
"2023-06-03","14:15:00","Doncaster","Sky Sports Racing Sky 415 Handicap","4yo+","Class 5",,"1m6.5f ","4397","Good","8","7th","2","Myboymax (FR)","5","Hammond, Micky","5","Brookes, Aiden","5","129","7.5",,"69","3 mins 13.55s","193.55","8.9","69","14.5","7","Flat","0","0","3","0","3195","0","Handicap","chased leaders, pushed along 3f out, well held over 1f out","5","Inside","Left Handed"," TT","28","35","Myboycharlie (IRE)","Slight Undulations","0","Gelding","Plebeya (IRE)","Dubawi (IRE)","71",
"2023-06-03","14:15:00","Doncaster","Sky Sports Racing Sky 415 Handicap","4yo+","Class 5",,"1m6.5f ","4397","Good","8","8th","5.5","Hezmie (IRE)","1","Fairhurst, C W","4","Muir, Paula","3","131","14",,"69","3 mins 13.55s","193.55","14.4","69","14.5","8","Flat","0","0","3","0","3195","0","Handicap","towards rear, pushed along over 3f out, no response","4","Inside","Left Handed",,"18","6","Divine Prophet (AUS)","Slight Undulations","0","Filly","Zoumie (IRE)","Mark Of Esteem (IRE)","71",
"2023-06-03","14:50:00","Doncaster","British EBF Ruby Jubilee Maiden Fillies Stakes (GBB Race)","2yo","Class 5",,"6.5f ","3672","Good","10","1st",,"Carlas Way (IRE)","4","Crisford, Simon","2","Mitchell, Jack","0","128","2.5","(Fav)","0","1 mins 17.26s","77.26",,"0","6.5","1","Flat","0","0","3","0","1431","0","Maiden","raced keenly, made all, ridden over 1f out, stayed on strongly, readily","1","Centre","Straight"," TT","None","0","Starspangledbanner (AUS)","Slight Undulations","3672","Filly","Sulaalaat","New Approach (IRE)","0",
"2023-06-03","14:50:00","Doncaster","British EBF Ruby Jubilee Maiden Fillies Stakes (GBB Race)","2yo","Class 5",,"6.5f ","3672","Good","10","2nd","2.25","Star Of Mystery","1","Appleby, Charlie","2","Doyle, James","0","128","6",,"0","1 mins 17.26s","77.26","2.25","0","6.5","2","Flat","0","0","3","0","1431","0","Maiden","chased leaders, pushed along 2f out, kept on, no match for winner","10","Centre","Straight",,"None","0","Kodiac","Slight Undulations","1724","Filly","Mistrusting (IRE)","Shamardal (USA)","0",
"2023-06-03","14:50:00","Doncaster","British EBF Ruby Jubilee Maiden Fillies Stakes (GBB Race)","2yo","Class 5",,"6.5f ","3672","Good","10","3rd","0.75","Serene Seraph (IRE)","7","Hannon (Jnr), Richard","2","Dobbs, Pat","0","128","5.5",,"0","1 mins 17.26s","77.26","3","0","6.5","3","Flat","0","0","3","0","1431","0","Maiden","tracked leaders, pushed along over 2f out, ran on and took 3rd over 1f out, always held but well clear of rest","9","Centre","Straight",,"None","0","Blue Point (IRE)","Slight Undulations","862","Filly","Pacific Angel (IRE)","Dalakhani (IRE)","0",
"2023-06-03","14:50:00","Doncaster","British EBF Ruby Jubilee Maiden Fillies Stakes (GBB Race)","2yo","Class 5",,"6.5f ","3672","Good","10","4th","5.5","Miss Roberts","3","Walker, Ed","2","Crouch, Hector","0","128","3",,"0","1 mins 17.26s","77.26","8.5","0","6.5","4","Flat","0","0","3","0","1431","0","Maiden","mid-division, pushed along and edged left 2f out, ridden and outpaced by leaders 1f out","5","Centre","Straight",,"14","1","Siyouni (FR)","Slight Undulations","431","Filly","Ghalyah","Frankel","0",
"2023-06-03","14:50:00","Doncaster","British EBF Ruby Jubilee Maiden Fillies Stakes (GBB Race)","2yo","Class 5",,"6.5f ","3672","Good","10","5th","0.75","Jiwin (IRE)","6","Gosden, John and Thady","2","Havlin, Robert","0","128","4",,"0","1 mins 17.26s","77.26","9.25","0","6.5","5","Flat","0","0","3","0","1431","0","Maiden","prominent, pushed along 2f out, ran on one pace 1f out","3","Centre","Straight",,"10","1","Acclamation","Slight Undulations","0","Filly","Aubineau (USA)","Holy Roman Emperor (IRE)","0",
"2023-06-03","14:50:00","Doncaster","British EBF Ruby Jubilee Maiden Fillies Stakes (GBB Race)","2yo","Class 5",,"6.5f ","3672","Good","10","6th","2.25","Raknah (IRE)","2","Balding, A M","2","Hanagan, Paul","0","128","28",,"0","1 mins 17.26s","77.26","11.5","0","6.5","6","Flat","0","0","3","0","1431","0","Maiden","prominent, pushed along and weakened over 2f out","8","Centre","Straight",,"25","1","Blue Point (IRE)","Slight Undulations","0","Filly","Copplestone (IRE)","Sea The Stars (IRE)","0",
